Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T57,F175,C61,LAX,ORD,20940.0,33549.0,12609,10809,2802,120,96,05:49 -> 09:19,0
T57,F176,C45,ORD,ATL,47674.0,52066.0,4392,2592,976,120,96,13:14 -> 14:27,0
T57,F177,C35,ATL,DFW,80612.0,85895.0,5283,3483,1174,120,96,22:23 -> 23:51,0
T58,F178,C62,JFK,DFW,20520.0,30573.0,10053,8253,2234,160,128,05:42 -> 08:29,0
T58,F179,C54,DFW,ATL,37812.0,43095.0,5283,3483,1174,160,128,10:30 -> 11:58,0
T58,F180,C36,ATL,DFW,63226.0,68509.0,5283,3483,1174,160,128,17:33 -> 19:01,0
T59,F181,C63,DFW,JFK,20820.0,30873.0,10053,8253,2234,120,96,05:47 -> 08:34,0
T59,F182,C51,JFK,DFW,37020.0,47073.0,10053,8253,2234,120,96,10:17 -> 13:04,0
T59,F183,C36,DFW,JFK,70636.0,80689.0,10053,8253,2234,120,96,19:37 -> 22:24,0
T60,F184,C64,ORD,JFK,33373.47996709604,38714.47996709604,5341,3541,1187,200,160,09:16 -> 10:45,1
T60,F185,C59,JFK,DFW,57753.0,67806.0,10053,8253,2234,200,160,16:02 -> 18:50,0
T61,F186,C65,LAX,DFW,20880.0,29803.0,8923,7123,1983,120,96,05:48 -> 08:16,0
T61,F187,C55,DFW,ATL,46487.0,51770.0,5283,3483,1174,120,96,12:54 -> 14:22,0
T61,F188,C37,ATL,DFW,78836.0,84119.0,5283,3483,1174,120,96,21:53 -> 23:21,0
T62,F189,C66,ATL,JFK,20820.0,26319.0,5499,3699,1222,200,160,05:47 -> 07:18,0
T62,F190,C63,JFK,ATL,41446.0,46945.0,5499,3699,1222,200,160,11:30 -> 13:02,0
T62,F191,C39,ATL,ORD,65895.0,70287.0,4392,2592,976,200,160,18:18 -> 19:31,0
T62,F192,C24,ORD,ATL,82466.0,86858.0,4392,2592,976,200,160,22:54 -> 00:07 (+1),0
T63,F193,C67,DFW,LAX,19920.0,28843.0,8923,7123,1983,200,160,05:32 -> 08:00,0
T63,F194,C67,LAX,ORD,50820.0,63429.0,12609,10809,2802,200,160,14:07 -> 17:37,0
T63,F195,C38,ORD,DFW,74294.0,80099.0,5805,4005,1290,200,160,20:38 -> 22:14,0
T64,F196,C68,LAX,ORD,20820.0,33429.0,12609,10809,2802,200,160,05:47 -> 09:17,0
T64,F197,C56,ORD,LAX,63922.57960417806,76531.57960417807,12609,10809,2802,200,160,17:45 -> 21:15,1
T64,F198,C40,LAX,ORD,64638.0,77247.0,12609,10809,2802,200,160,17:57 -> 21:27,0
T65,F199,C69,ATL,ORD,20220.0,24612.0,4392,2592,976,200,160,05:37 -> 06:50,0
T65,F200,C46,ORD,DFW,66854.74748421693,72659.74748421693,5805,4005,1290,200,160,18:34 -> 20:10,1
T65,F201,C51,DFW,ORD,70526.0,76331.0,5805,4005,1290,200,160,19:35 -> 21:12,0
T66,F202,C70,JFK,ATL,20940.0,26439.0,5499,3699,1222,120,96,05:49 -> 07:20,0
T66,F203,C60,ATL,ORD,31503.0,35895.0,4392,2592,976,120,96,08:45 -> 09:58,0
T66,F204,C57,ORD,ATL,62347.0,66739.0,4392,2592,976,120,96,17:19 -> 18:32,0
T66,F205,C41,ATL,ORD,73496.0,77888.0,4392,2592,976,120,96,20:24 -> 21:38,0
T67,F206,C71,ATL,ORD,20340.0,24732.0,4392,2592,976,160,128,05:39 -> 06:52,0
T67,F207,C60,ORD,LAX,57981.807068867456,70590.80706886746,12609,10809,2802,160,128,16:06 -> 19:36,1
T67,F208,C56,LAX,ORD,69644.0,82253.0,12609,10809,2802,160,128,19:20 -> 22:50,0
T68,F209,C72,JFK,ATL,19800.0,25299.0,5499,3699,1222,200,160,05:30 -> 07:01,0
T68,F210,C70,ATL,ORD,41469.48430208321,45861.48430208321,4392,2592,976,200,160,11:31 -> 12:44,1
T68,F211,C49,ORD,JFK,66657.0,71998.0,5341,3541,1187,200,160,18:30 -> 19:59,0
T69,F212,C73,DFW,LAX,20760.0,29683.0,8923,7123,1983,160,128,05:46 -> 08:14,0
T69,F213,C73,LAX,ORD,32812.0,45421.0,12609,10809,2802,160,128,09:06 -> 12:37,0
T69,F214,C25,ORD,LAX,80454.0,93063.0,12609,10809,2802,160,128,22:20 -> 01:51 (+1),0
T70,F215,C74,ORD,ATL,19800.0,24192.0,4392,2592,976,120,96,05:30 -> 06:43,0
T70,F216,C72,ATL,ORD,27123.0,31515.0,4392,2592,976,120,96,07:32 -> 08:45,0
T70,F217,C61,ORD,ATL,60524.0,64916.0,4392,2592,976,120,96,16:48 -> 18:01,0
T71,F218,C75,ORD,DFW,20820.0,26625.0,5805,4005,1290,200,160,05:47 -> 07:23,0
T71,F219,C52,DFW,ORD,59506.0,65311.0,5805,4005,1290,200,160,16:31 -> 18:08,0
T71,F220,C39,ORD,LAX,75420.0,88029.0,12609,10809,2802,200,160,20:57 -> 00:27 (+1),0
T72,F221,C76,DFW,JFK,20940.0,30993.0,10053,8253,2234,200,160,05:49 -> 08:36,0
T72,F222,C64,JFK,ATL,39229.0,44728.0,5499,3699,1222,200,160,10:53 -> 12:25,0
T72,F223,C44,ATL,JFK,78427.0,83926.0,5499,3699,1222,200,160,21:47 -> 23:18,0
T73,F224,C77,ORD,JFK,20760.0,26101.0,5341,3541,1187,120,96,05:46 -> 07:15,0
T73,F225,C66,JFK,ATL,50136.0,55635.0,5499,3699,1222,120,96,13:55 -> 15:27,0
T73,F226,C45,ATL,JFK,73387.0,78886.0,5499,3699,1222,120,96,20:23 -> 21:54,0
T74,F227,C78,LAX,DFW,20700.0,29623.0,8923,7123,1983,200,160,05:45 -> 08:13,0
T74,F228,C53,DFW,LAX,49332.0,58255.0,8923,7123,1983,200,160,13:42 -> 16:10,0
T74,F229,C60,LAX,ORD,68977.0,81586.0,12609,10809,2802,200,160,19:09 -> 22:39,0
T75,F230,C79,DFW,LAX,20220.0,29143.0,8923,7123,1983,120,96,05:37 -> 08:05,0
T75,F231,C53,LAX,DFW,62263.0,71186.0,8923,7123,1983,120,96,17:17 -> 19:46,0
T76,F232,C80,ORD,LAX,27208.940782359125,39817.940782359125,12609,10809,2802,200,160,07:33 -> 11:03,1
T76,F233,C79,LAX,ORD,66104.0,78713.0,12609,10809,2802,200,160,18:21 -> 21:51,0
T77,F234,C81,JFK,DFW,19800.0,29853.0,10053,8253,2234,120,96,05:30 -> 08:17,0
T77,F235,C62,DFW,JFK,38004.432981407896,48057.432981407896,10053,8253,2234,120,96,10:33 -> 13:20,1
T77,F236,C76,JFK,ATL,60103.78435763013,65602.78435763012,5499,3699,1222,120,96,16:41 -> 18:13,1
T77,F237,C48,ATL,ORD,66246.0,70638.0,4392,2592,976,120,96,18:24 -> 19:37,0
T77,F238,C50,ORD,ATL,78523.0,82915.0,4392,2592,976,120,96,21:48 -> 23:01,0
T78,F239,C82,DFW,ORD,20640.0,26445.0,5805,4005,1290,120,96,05:44 -> 07:20,0
T78,F240,C69,ORD,ATL,33553.0,37945.0,4392,2592,976,120,96,09:19 -> 10:32,0
T78,F241,C54,ATL,DFW,58014.0,63297.0,5283,3483,1174,120,96,16:06 -> 17:34,0
T78,F242,C46,DFW,ORD,72428.0,78233.0,5805,4005,1290,120,96,20:07 -> 21:43,0
T78,F243,C28,ORD,JFK,85174.0,90515.0,5341,3541,1187,120,96,23:39 -> 01:08 (+1),0
T79,F244,C83,ATL,ORD,20040.0,24432.0,4392,2592,976,160,128,05:34 -> 06:47,0
T79,F245,C68,ORD,DFW,44298.0,50103.0,5805,4005,1290,160,128,12:18 -> 13:55,0
T79,F246,C58,DFW,LAX,58563.0,67486.0,8923,7123,1983,160,128,16:16 -> 18:44,0
T80,F247,C84,LAX,DFW,19920.0,28843.0,8923,7123,1983,200,160,05:32 -> 08:00,0
T80,F248,C65,DFW,ATL,56902.0,62185.0,5283,3483,1174,200,160,15:48 -> 17:16,0
T81,F249,C85,JFK,ORD,20220.0,25561.0,5341,3541,1187,160,128,05:37 -> 07:06,0
T81,F250,C70,ORD,LAX,46578.0,59187.0,12609,10809,2802,160,128,12:56 -> 16:26,0
T82,F251,C86,ORD,LAX,20460.0,33069.0,12609,10809,2802,200,160,05:41 -> 09:11,0
T82,F252,C80,LAX,ORD,41754.0,54363.0,12609,10809,2802,200,160,11:35 -> 15:06,0
T82,F253,C71,ORD,LAX,59334.0,71943.0,12609,10809,2802,200,160,16:28 -> 19:59,0
T83,F254,C87,LAX,DFW,20220.0,29143.0,8923,7123,1983,200,160,05:37 -> 08:05,0
T83,F255,C75,DFW,LAX,51479.0,60402.0,8923,7123,1983,200,160,14:17 -> 16:46,0
T84,F256,C88,ATL,ORD,20880.0,25272.0,4392,2592,976,160,128,05:48 -> 07:01,0
