Rec_itin,Skd_itin,Rec_flights,Skd_flights,Pax,From,To,RDT,RAT,Arr_delay,Cost,Rec_string
I36,I36,F31,F31,160,MIA,MSP,52775.623803646464,63656.623803646464,4094.623803646464,11183.2,14:39 -> 17:40
I37,I37,F32,F32,96,PHL,IAH,20220.0,29800.0,0.0,0.0,05:37 -> 08:16
I38,I38,F33,F33,56,IAH,PHL,55864.0,65444.0,0.0,0.0,15:31 -> 18:10
I39,I39,F34,F34,96,PHL,FLL,81711.0,88911.0,0.0,0.0,22:41 -> 00:41 (+1)
I40,I40,F35,F35,160,ORD,SFO,20220.0,33553.0,0.0,0.0,05:37 -> 09:19
I41,I41,F36,F36,160,SFO,ORD,61447.42035607649,74780.42035607649,424.4203560764872,1159.2,17:04 -> 20:46
I42,I42,F37,F37,160,ORD,MCO,76991.0,84281.0,0.0,0.0,21:23 -> 23:24
I43,I43,F38,F38,73,MCO,PHL,20760.0,27006.0,0.0,0.0,05:46 -> 07:30
I44,I44,F38-F39,F38-F39,55,MCO,CLT,20760.0,62195.0,0.0,0.0,05:46 -> 17:16
I45,I45,F39,F39,73,PHL,CLT,58951.0,62195.0,0.0,0.0,16:22 -> 17:16
I46,I46,F26-F40,F26-F40,41,DEN,PHL,37855.0,83648.0,0.0,0.0,10:30 -> 23:14
I47,I47,F40,F40,87,CLT,PHL,80404.0,83648.0,0.0,0.0,22:20 -> 23:14
I48,I48,F41,F41,128,ATL,MIA,20580.0,24895.0,0.0,0.0,05:43 -> 06:54
I49,I49,F42,F42,128,MIA,DFW,55443.0,63552.0,0.0,0.0,15:24 -> 17:39
I50,I50,F43,F43,128,DFW,SEA,72474.0,84480.0,0.0,0.0,20:07 -> 23:28
I51,I51,F44,F44,128,SFO,PHX,19980.0,24687.0,0.0,0.0,05:33 -> 06:51
I52,I52,F45,F45,128,PHX,ORD,42329.0,52737.0,0.0,0.0,11:45 -> 14:38
I53,I53,F10-F46,F10-F46,18,LAX,SEA,50256.880106863086,77089.88010686309,7375.8801068630855,2266.3,13:57 -> 21:24
I54,I54,F46,F46,86,ORD,SEA,64665.880106863086,77089.88010686309,7375.8801068630855,10827.9,17:57 -> 21:24
I55,I55,F47,F47,80,PHX,IAH,31878.66712962562,39168.667129625625,11418.667129625625,15593.3,08:51 -> 10:52
I56,I56,F48,F48,128,IAH,ORD,42841.32633280607,49546.32633280607,469.32633280607115,1025.5,11:54 -> 13:45
I57,I57,F49,F49,128,ORD,CLT,65389.51161575067,69727.51161575067,184.5116157506709,403.2,18:09 -> 19:22
I58,I58,F50,F50,96,PHL,MSP,20880.0,27963.0,0.0,0.0,05:48 -> 07:46
I59,I59,F51,F51,96,MSP,PHL,73226.06671499748,80309.06671499748,9341.066714997476,15307.4,20:20 -> 22:18
I60,I60,F52,F52,96,PHL,ORD,82109.06671499748,87005.06671499748,6395.066714997476,10479.7,22:48 -> 00:10 (+1)
I61,I61,F53,F53,128,DEN,IAH,20760.0,27001.0,0.0,0.0,05:46 -> 07:30
I62,I62,F54,F54,128,IAH,CLT,62545.0,69142.0,0.0,0.0,17:22 -> 19:12
I63,I63,F26-F55,F26-F55,30,DEN,IAH,37855.0,83338.0,0.0,0.0,10:30 -> 23:08
I64,I64,F55,F55,98,CLT,IAH,76741.0,83338.0,0.0,0.0,21:19 -> 23:08
I65,I65,F56,F56,160,SEA,PHX,20100.0,28114.0,0.0,0.0,05:35 -> 07:48
I66,I66,F57,F57,160,PHX,SEA,39283.0,47297.0,0.0,0.0,10:54 -> 13:08
I67,I67,F20-F58,F20-F58,40,DEN,LAS,20220.0,77533.0,0.0,0.0,05:37 -> 21:32
I68,I68,F58,F58,120,SEA,LAS,71256.0,77533.0,0.0,0.0,19:47 -> 21:32
I69,I69,F59,F59,56,SEA,LAX,34585.75882433276,41497.75882433276,13585.758824332763,12986.9,09:36 -> 11:31
I70,I70,F60,F60,160,LAX,IAH,47618.0,57585.0,0.0,0.0,13:13 -> 15:59
I71,I71,F47-F61,F47-F61,48,PHX,MIA,31878.66712962562,80226.24007309807,6466.2400730980735,5298.2,08:51 -> 22:17
I72,I72,F61,F61,112,IAH,MIA,73256.24007309807,80226.24007309807,6466.2400730980735,12362.4,20:20 -> 22:17
I73,I73,F62,F62,160,MIA,ATL,84944.0,89259.0,0.0,0.0,23:35 -> 00:47 (+1)
I74,I74,F63,F63,83,SFO,DEN,19920.0,26904.0,0.0,0.0,05:32 -> 07:28
I75,I75,F63-F64,F63-F64,77,SFO,PHL,19920.0,58188.0,0.0,0.0,05:32 -> 16:09
I76,I76,F64,F64,54,DEN,PHL,46938.0,58188.0,0.0,0.0,13:02 -> 16:09
I77,I77,F33-F65,F33-F65,40,IAH,ATL,55864.0,80515.0,0.0,0.0,15:31 -> 22:21
I78,I78,F64-F65,F64-F65,29,DEN,ATL,46938.0,80515.0,0.0,0.0,13:02 -> 22:21
I79,I79,F65,F65,91,PHL,ATL,75696.0,80515.0,0.0,0.0,21:01 -> 22:21
I80,I80,F66,F66,96,DEN,JFK,20700.0,32440.0,0.0,0.0,05:45 -> 09:00
I81,I81,F67,F67,96,JFK,DEN,44322.0,56062.0,0.0,0.0,12:18 -> 15:34
I82,I82,F21-F68,F21-F68,46,SEA,LAX,71801.99645485124,87235.99645485124,4078.996454851236,3202.9,19:56 -> 00:13 (+1)
I83,I83,F68,F68,50,DEN,LAX,81003.99645485124,87235.99645485124,4078.996454851236,3481.4,22:30 -> 00:13 (+1)
I84,I84,F69,F69,128,PHX,ATL,20400.0,31870.0,0.0,0.0,05:40 -> 08:51
I85,I85,F70,F70,128,ATL,MSP,56016.0,62581.0,0.0,0.0,15:33 -> 17:23
I86,I86,F71,F71,128,LAX,ORD,33991.57686394453,46600.57686394453,13771.57686394453,30090.3,09:26 -> 12:56
I87,I87,F72,F72,128,ORD,LAX,56818.50600892168,69427.50600892169,4315.506008921686,9429.2,15:46 -> 19:17
