Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T09,F28,C13,ORD,DFW,61366.0,67171.0,5805,4005,1290,120,96,17:02 -> 18:39,0
T09,F29,C14,DFW,SFO,79267.0,89846.0,10579,8779,2351,120,96,22:01 -> 00:57 (+1),0
T10,F30,C15,MSP,JFK,28047.37708853266,35476.37708853266,7429,5629,1651,200,160,07:47 -> 09:51,1
T10,F31,C15,JFK,MSP,63164.0,70593.0,7429,5629,1651,200,160,17:32 -> 19:36,0
T10,F32,C16,MSP,JFK,84100.0,91529.0,7429,5629,1651,200,160,23:21 -> 01:25 (+1),0
T11,F33,C17,MCO,DFW,20880.0,27999.0,7119,5319,1582,160,128,05:48 -> 07:46,0
T11,F34,C17,DFW,DTW,51992.0,59129.0,7137,5337,1586,160,128,14:26 -> 16:25,0
T11,F35,C12,DTW,DFW,79449.63580540281,86586.63580540281,7137,5337,1586,160,128,22:04 -> 00:03,1
T12,F36,C18,PHX,DTW,20460.0,32533.0,12073,10273,2683,200,160,05:41 -> 09:02,0
T12,F37,C17,DTW,PHX,69543.78508812898,81616.78508812898,12073,10273,2683,200,160,19:19 -> 22:40,1
T12,F38,C19,PHX,DFW,90452.45170967249,96720.45170967249,6268,4468,1393,200,160,01:07 -> 02:52,1
T13,F39,C20,LAX,MSP,20520.0,31621.0,11101,9301,2467,160,128,05:42 -> 08:47,0
T13,F40,C20,MSP,MIA,59829.0,70710.0,10881,9081,2418,160,128,16:37 -> 19:38,0
T14,F41,C21,ATL,MSP,19860.0,26425.0,6565,4765,1459,200,160,05:31 -> 07:20,0
T14,F42,C21,MSP,MCO,56533.32674583735,66028.32674583736,9495,7695,2110,200,160,15:42 -> 18:20,1
T15,F43,C22,JFK,DEN,19800.0,31540.0,11740,9940,2609,200,160,05:30 -> 08:45,0
T15,F44,C22,DEN,JFK,44153.0,55893.0,11740,9940,2609,200,160,12:15 -> 15:31,0
T15,F45,C23,JFK,DEN,75762.0,87502.0,11740,9940,2609,200,160,21:02 -> 00:18 (+1),0
T16,F46,C24,ORD,CLT,25324.983758453473,29662.983758453473,4338,2538,964,160,128,07:02 -> 08:14,1
T16,F47,C24,CLT,JFK,64387.35827379225,68302.35827379224,3915,2115,870,160,128,17:53 -> 18:58,1
T16,F48,C22,JFK,ORD,81007.0,86348.0,5341,3541,1187,160,128,22:30 -> 23:59,0
T17,F49,C25,MSP,PHX,21000.0,30229.0,9229,7429,2051,120,96,05:50 -> 08:23,0
T17,F50,C25,PHX,ATL,47935.98524542012,59405.98524542012,11470,9670,2549,120,96,13:18 -> 16:30,1
T17,F51,C05,ATL,ORD,75202.8823910471,79594.8823910471,4392,2592,976,120,96,20:53 -> 22:06,1
T18,F52,C26,JFK,DEN,25922.09793799008,37662.09793799008,11740,9940,2609,160,128,07:12 -> 10:27,1
T18,F53,C26,DEN,SFO,65814.0,72798.0,6984,5184,1552,160,128,18:16 -> 20:13,0
T19,F54,C27,DFW,EWR,20700.0,30618.0,9918,8118,2204,160,128,05:45 -> 08:30,0
T19,F55,C27,EWR,MSP,43882.774164003116,51163.774164003116,7281,5481,1618,160,128,12:11 -> 14:12,1
T19,F56,C28,MSP,LAS,48488.0,57879.0,9391,7591,2087,160,128,13:28 -> 16:04,0
T19,F57,C06,LAS,DFW,67239.0,74862.0,7623,5823,1694,160,128,18:40 -> 20:47,0
T20,F58,C29,IAH,ATL,20220.0,25201.0,4981,3181,1107,120,96,05:37 -> 07:00,0
T20,F59,C29,ATL,JFK,61015.0003311641,66514.00033116409,5499,3699,1222,120,96,16:56 -> 18:28,1
T21,F60,C30,MSP,PHX,20520.0,29749.0,9229,7429,2051,120,96,05:42 -> 08:15,0
T21,F61,C30,PHX,ORD,65647.0,76055.0,10408,8608,2313,120,96,18:14 -> 21:07,0
T22,F62,C31,MSP,PHX,21345.31522163322,30574.31522163322,9229,7429,2051,200,160,05:55 -> 08:29,1
T22,F63,C31,PHX,DFW,45543.0,51811.0,6268,4468,1393,200,160,12:39 -> 14:23,0
T22,F64,C06,DFW,LAS,90023.16513869807,97646.16513869807,7623,5823,1694,200,160,01:00 -> 03:07,1
T23,F65,C32,ORD,PHX,20220.0,30628.0,10408,8608,2313,120,96,05:37 -> 08:30,0
T23,F66,C32,PHX,SEA,58382.0,66396.0,8014,6214,1781,120,96,16:13 -> 18:26,0
T23,F67,C08,SEA,PHX,69345.0,77359.0,8014,6214,1781,120,96,19:15 -> 21:29,0
T24,F68,C33,SFO,LAS,28901.90774119837,31889.90774119837,2988,1188,664,160,128,08:01 -> 08:51,1
T24,F69,C33,LAS,ORD,53366.0,64305.0,10939,9139,2431,160,128,14:49 -> 17:51,0
T24,F70,C05,ORD,ATL,86159.0,90551.0,4392,2592,976,160,128,23:55 -> 01:09 (+1),0
T25,F71,C34,PHX,MCO,20580.0,33940.0,13360,11560,2969,160,128,05:43 -> 09:25,0
T25,F72,C34,MCO,JFK,41341.0,48185.0,6844,5044,1521,160,128,11:29 -> 13:23,0
T25,F73,C24,JFK,ATL,61408.0,66907.0,5499,3699,1222,160,128,17:03 -> 18:35,0
T25,F74,C07,ATL,JFK,80771.0,86270.0,5499,3699,1222,160,128,22:26 -> 23:57,0
T26,F75,C35,DFW,CLT,20820.0,27583.0,6763,4963,1503,160,128,05:47 -> 07:39,0
T26,F76,C35,CLT,JFK,65319.93302143351,69234.9330214335,3915,2115,870,160,128,18:08 -> 19:13,1
T27,F77,C36,PHX,MCO,20040.0,33400.0,13360,11560,2969,200,160,05:34 -> 09:16,0
T27,F78,C36,MCO,DFW,53890.04890626422,61009.04890626422,7119,5319,1582,200,160,14:58 -> 16:56,1
T27,F79,C31,DFW,LAX,55472.0,64395.0,8923,7123,1983,200,160,15:24 -> 17:53,0
T27,F80,C37,LAX,DEN,85663.0,91895.0,6232,4432,1385,200,160,23:47 -> 01:31 (+1),0
T28,F81,C38,JFK,ATL,20580.0,26079.0,5499,3699,1222,120,96,05:43 -> 07:14,0
T28,F82,C38,ATL,JFK,42632.29286533885,48131.29286533885,5499,3699,1222,120,96,11:50 -> 13:22,1
T28,F83,C34,JFK,ATL,52249.0,57748.0,5499,3699,1222,120,96,14:30 -> 16:02,0
T28,F84,C24,ATL,MSP,76532.0,83097.0,6565,4765,1459,120,96,21:15 -> 23:04,0
T28,F85,C15,MSP,JFK,85007.0,92436.0,7429,5629,1651,120,96,23:36 -> 01:40 (+1),0
T29,F86,C39,LAS,DEN,20040.0,24580.0,4540,2740,1009,200,160,05:34 -> 06:49,0
T29,F87,C39,DEN,LAS,38291.25488496308,42831.25488496308,4540,2740,1009,200,160,10:38 -> 11:53,1
T29,F88,C39,LAS,DEN,54702.0,59242.0,4540,2740,1009,200,160,15:11 -> 16:27,0
T29,F89,C39,DEN,LAS,78426.0,82966.0,4540,2740,1009,200,160,21:47 -> 23:02,0
T30,F90,C40,MCO,ORD,20589.85550688537,27879.85550688537,7290,5490,1620,160,128,05:43 -> 07:44,1
T30,F91,C40,ORD,MCO,41256.0,48546.0,7290,5490,1620,160,128,11:27 -> 13:29,0
T30,F92,C21,MCO,ATL,71987.0,74912.0,2925,1125,650,160,128,19:59 -> 20:48,0
T31,F93,C41,DFW,ORD,33751.55046636924,39556.55046636924,5805,4005,1290,120,96,09:22 -> 10:59,1
T31,F94,C41,ORD,LAX,35140.78006886492,47749.78006886492,12609,10809,2802,120,96,09:45 -> 13:15,1
T31,F95,C42,LAX,DFW,53532.0,62455.0,8923,7123,1983,120,96,14:52 -> 17:20,0
T31,F96,C13,DFW,MSP,76408.0,82582.0,6174,4374,1372,120,96,21:13 -> 22:56,0
T32,F97,C43,MSP,LAX,20220.0,31321.0,11101,9301,2467,120,96,05:37 -> 08:42,0
T32,F98,C41,LAX,MSP,63352.52375026469,74453.52375026469,11101,9301,2467,120,96,17:35 -> 20:40,1
T33,F99,C44,DTW,JFK,31808.14166063776,35480.14166063776,3672,1872,816,160,128,08:50 -> 09:51,1
T33,F100,C38,JFK,ORD,51884.0,57225.0,5341,3541,1187,160,128,14:24 -> 15:53,0
T33,F101,C45,ORD,LAS,63066.0,74005.0,10939,9139,2431,160,128,17:31 -> 20:33,0
T34,F102,C46,MCO,DTW,21000.0,27943.0,6943,5143,1543,120,96,05:50 -> 07:45,0
T34,F103,C18,DTW,MCO,67592.15794373506,74535.15794373506,6943,5143,1543,120,96,18:46 -> 20:42,1
T34,F104,C40,MCO,DTW,73620.0,80563.0,6943,5143,1543,120,96,20:27 -> 22:22,0
T35,F105,C47,DTW,PHX,20400.0,32473.0,12073,10273,2683,160,128,05:40 -> 09:01,0
T35,F106,C47,PHX,DTW,49457.0,61530.0,12073,10273,2683,160,128,13:44 -> 17:05,0
T36,F107,C48,SEA,MSP,19800.0,29898.0,10098,8298,2244,200,160,05:30 -> 08:18,0
T36,F108,C48,MSP,SEA,42691.50303429298,52789.50303429298,10098,8298,2244,200,160,11:51 -> 14:39,1
T36,F109,C49,SEA,MSP,58081.79102754407,68179.79102754408,10098,8298,2244,200,160,16:08 -> 18:56,1
T36,F110,C27,MSP,JFK,72164.0,79593.0,7429,5629,1651,200,160,20:02 -> 22:06,0
T37,F111,C50,EWR,IAH,30669.686892283167,40794.68689228316,10125,8325,2250,120,96,08:31 -> 11:19,1
T37,F112,C10,IAH,ATL,59979.0,64960.0,4981,3181,1107,120,96,16:39 -> 18:02,0
T37,F113,C25,ATL,MIA,68462.0,72777.0,4315,2515,959,120,96,19:01 -> 20:12,0
T38,F114,C51,MCO,JFK,20880.0,27724.0,6844,5044,1521,200,160,05:48 -> 07:42,0
T38,F115,C44,JFK,CLT,45791.0,49706.0,3915,2115,870,200,160,12:43 -> 13:48,0
T38,F116,C44,CLT,IAH,59104.0,65701.0,6597,4797,1466,200,160,16:25 -> 18:15,0
T38,F117,C44,IAH,ORD,75837.33647589838,82542.33647589838,6705,4905,1490,200,160,21:03 -> 22:55,1
T39,F118,C52,PHX,MCO,20340.0,33700.0,13360,11560,2969,160,128,05:39 -> 09:21,0
T39,F119,C52,MCO,JFK,64398.408751561765,71242.40875156177,6844,5044,1521,160,128,17:53 -> 19:47,1
T39,F120,C29,JFK,ATL,75617.0,81116.0,5499,3699,1222,160,128,21:00 -> 22:31,0
T40,F121,C53,CLT,DTW,20700.0,24322.0,3622,1822,805,120,96,05:45 -> 06:45,0
T40,F122,C46,DTW,PHX,35663.0,47736.0,12073,10273,2683,120,96,09:54 -> 13:15,0
T40,F123,C54,PHX,DFW,84692.53622136904,90960.53622136904,6268,4468,1393,120,96,23:31 -> 01:16,1
T41,F124,C55,ATL,EWR,20820.0,26215.0,5395,3595,1199,200,160,05:47 -> 07:16,0
T41,F125,C55,EWR,MIA,32180.0,40055.0,7875,6075,1750,200,160,08:56 -> 11:07,0
T41,F126,C55,MIA,IAH,54129.0,61099.0,6970,5170,1549,200,160,15:02 -> 16:58,0
T41,F127,C50,IAH,ATL,70476.0,75457.0,4981,3181,1107,200,160,19:34 -> 20:57,0
T41,F128,C02,ATL,DEN,83118.0,91785.0,8667,6867,1926,200,160,23:05 -> 01:29 (+1),0
T42,F129,C56,PHX,ORD,19800.0,30208.0,10408,8608,2313,160,128,05:30 -> 08:23,0
T42,F130,C56,ORD,ATL,48864.20436653827,53256.20436653827,4392,2592,976,160,128,13:34 -> 14:47,1
T42,F131,C57,ATL,ORD,46469.0,50861.0,4392,2592,976,160,128,12:54 -> 14:07,0
T42,F132,C38,ORD,DEN,62638.0,69055.0,6417,4617,1426,160,128,17:23 -> 19:10,0
T42,F133,C58,DEN,ORD,82625.0,89042.0,6417,4617,1426,160,128,22:57 -> 00:44 (+1),0
T43,F134,C59,CLT,DTW,21000.0,24622.0,3622,1822,805,120,96,05:50 -> 06:50,0
T43,F135,C53,DTW,ATL,38218.0,42529.0,4311,2511,958,120,96,10:36 -> 11:48,0
T43,F136,C10,ATL,JFK,69228.0,74727.0,5499,3699,1222,120,96,19:13 -> 20:45,0
T44,F137,C60,JFK,DFW,19920.0,29973.0,10053,8253,2234,200,160,05:32 -> 08:19,0
T44,F138,C36,DFW,JFK,59839.0,69892.0,10053,8253,2234,200,160,16:37 -> 19:24,0
T45,F139,C61,LAX,SEA,20280.0,27192.0,6912,5112,1536,200,160,05:38 -> 07:33,0
T45,F140,C61,SEA,DFW,41868.0,53874.0,12006,10206,2668,200,160,11:37 -> 14:57,0
T45,F141,C42,DFW,EWR,67930.0,77848.0,9918,8118,2204,200,160,18:52 -> 21:37,0
T46,F142,C62,DFW,SFO,20520.0,31099.0,10579,8779,2351,160,128,05:42 -> 08:38,0
T46,F143,C62,SFO,DFW,47882.18002273102,58461.18002273102,10579,8779,2351,160,128,13:18 -> 16:14,1
T46,F144,C60,DFW,MCO,78648.0,85767.0,7119,5319,1582,160,128,21:50 -> 23:49,0
T47,F145,C63,MIA,DFW,19800.0,27909.0,8109,6309,1802,120,96,05:30 -> 07:45,0
T47,F146,C63,DFW,MIA,35049.0,43158.0,8109,6309,1802,120,96,09:44 -> 11:59,0
T47,F147,C64,MIA,DFW,59698.0,67807.0,8109,6309,1802,120,96,16:34 -> 18:50,0
T48,F148,C65,MSP,MIA,20280.0,31161.0,10881,9081,2418,120,96,05:38 -> 08:39,0
T48,F149,C63,MIA,DEN,51732.0,64098.0,12366,10566,2748,120,96,14:22 -> 17:48,0
T48,F150,C38,DEN,MIA,71281.0,83647.0,12366,10566,2748,120,96,19:48 -> 23:14,0
T49,F151,C66,JFK,MCO,19800.0,26644.0,6844,5044,1521,160,128,05:30 -> 07:24,0
T49,F152,C66,MCO,ATL,51054.0,53979.0,2925,1125,650,160,128,14:10 -> 14:59,0
T49,F153,C34,ATL,MCO,63586.0,66511.0,2925,1125,650,160,128,17:39 -> 18:28,0
T50,F154,C67,DFW,ATL,21830.516112999412,27113.516112999412,5283,3483,1174,200,160,06:03 -> 07:31,1
T50,F155,C53,ATL,DFW,58980.0,64263.0,5283,3483,1174,200,160,16:23 -> 17:51,0
T50,F156,C12,DFW,ATL,94093.58540102701,99376.58540102701,5283,3483,1174,200,160,02:08 -> 03:36,1
T51,F157,C68,JFK,ORD,20940.0,26281.0,5341,3541,1187,200,160,05:49 -> 07:18,0
T51,F158,C68,ORD,JFK,45574.0,50915.0,5341,3541,1187,200,160,12:39 -> 14:08,0
T51,F159,C10,JFK,ATL,77461.0,82960.0,5499,3699,1222,200,160,21:31 -> 23:02,0
T52,F160,C69,JFK,CLT,20640.0,24555.0,3915,2115,870,160,128,05:44 -> 06:49,0
T52,F161,C69,CLT,DEN,46379.0,56045.0,9666,7866,2148,160,128,12:52 -> 15:34,0
T52,F162,C63,DEN,CLT,78040.93592170555,87706.93592170555,9666,7866,2148,160,128,21:40 -> 00:21,1
T52,F163,C03,CLT,MIA,94373.41699838813,99093.41699838813,4720,2920,1049,160,128,02:12 -> 03:31,1
T53,F164,C70,SFO,IAH,19860.0,31681.0,11821,10021,2627,200,160,05:31 -> 08:48,0
T53,F165,C70,IAH,SFO,44125.0,55946.0,11821,10021,2627,200,160,12:15 -> 15:32,0
T54,F166,C71,MCO,ATL,19860.0,22785.0,2925,1125,650,120,96,05:31 -> 06:19,0
T54,F167,C56,ATL,MCO,45793.0,48718.0,2925,1125,650,120,96,12:43 -> 13:31,0
T54,F168,C72,MCO,ATL,53811.0,56736.0,2925,1125,650,120,96,14:56 -> 15:45,0
T54,F169,C21,ATL,MCO,84049.0,86974.0,2925,1125,650,120,96,23:20 -> 00:09 (+1),0
T55,F170,C73,CLT,JFK,21000.0,24915.0,3915,2115,870,120,96,05:50 -> 06:55,0
T55,F171,C51,JFK,CLT,34860.0,38775.0,3915,2115,870,120,96,09:41 -> 10:46,0
T55,F172,C51,CLT,PHX,64744.11297812806,77560.11297812806,12816,11016,2848,120,96,17:59 -> 21:32,1
T56,F173,C74,MIA,DTW,20220.0,28531.0,8311,6511,1847,160,128,05:37 -> 07:55,0
T56,F174,C59,DTW,ATL,48016.08321426316,52327.08321426316,4311,2511,958,160,128,13:20 -> 14:32,1
T56,F175,C59,ATL,DTW,75189.0,79500.0,4311,2511,958,160,128,20:53 -> 22:05,0
T57,F176,C75,MCO,DFW,33076.39756664667,40195.39756664667,7119,5319,1582,160,128,09:11 -> 11:09,1
T57,F177,C75,DFW,ATL,38721.0,44004.0,5283,3483,1174,160,128,10:45 -> 12:13,0
T57,F178,C67,ATL,PHX,63015.51295324987,74485.51295324987,11470,9670,2549,160,128,17:30 -> 20:41,1
T58,F179,C76,SEA,LAX,33235.66567919161,40147.66567919161,6912,5112,1536,160,128,09:13 -> 11:09,1
T58,F180,C43,LAX,MSP,59243.90558365936,70344.90558365936,11101,9301,2467,160,128,16:27 -> 19:32,1
T58,F181,C41,MSP,LAX,72632.0,83733.0,11101,9301,2467,160,128,20:10 -> 23:15,0
T59,F182,C77,LAS,ATL,20100.0,32718.0,12618,10818,2804,160,128,05:35 -> 09:05,0
T59,F183,C71,ATL,DFW,45865.0,51148.0,5283,3483,1174,160,128,12:44 -> 14:12,0
T59,F184,C71,DFW,JFK,53116.0,63169.0,10053,8253,2234,160,128,14:45 -> 17:32,0
T60,F185,C78,DFW,EWR,30620.549779690482,40538.54977969048,9918,8118,2204,120,96,08:30 -> 11:15,1
T60,F186,C78,EWR,DFW,35876.0,45794.0,9918,8118,2204,120,96,09:57 -> 12:43,0
T60,F187,C61,DFW,ATL,64233.0,69516.0,5283,3483,1174,120,96,17:50 -> 19:18,0
T60,F188,C29,ATL,DEN,84593.0,93260.0,8667,6867,1926,120,96,23:29 -> 01:54 (+1),0
T61,F189,C79,IAH,EWR,20400.0,30525.0,10125,8325,2250,160,128,05:40 -> 08:28,0
T61,F190,C79,EWR,DEN,40590.0,52182.0,11592,9792,2576,160,128,11:16 -> 14:29,0
T61,F191,C80,DEN,LAX,57116.0,63348.0,6232,4432,1385,160,128,15:51 -> 17:35,0
T61,F192,C31,LAX,ORD,74823.0,87432.0,12609,10809,2802,160,128,20:47 -> 00:17 (+1),0
T62,F193,C81,DFW,DEN,20700.0,25344.0,4644,2844,1032,160,128,05:45 -> 07:02,0
T62,F194,C81,DEN,JFK,41165.99071976538,52905.99071976538,11740,9940,2609,160,128,11:26 -> 14:41,1
T62,F195,C35,JFK,DFW,77962.0,88015.0,10053,8253,2234,160,128,21:39 -> 00:26 (+1),0
T63,F196,C82,SFO,DFW,19920.0,30499.0,10579,8779,2351,200,160,05:32 -> 08:28,0
T63,F197,C82,DFW,ATL,32350.0,37633.0,5283,3483,1174,200,160,08:59 -> 10:27,0
T63,F198,C75,ATL,LAS,52471.0,65089.0,12618,10818,2804,200,160,14:34 -> 18:04,0
T64,F199,C83,MIA,CLT,20160.0,24880.0,4720,2920,1049,200,160,05:36 -> 06:54,0
T64,F200,C83,CLT,EWR,51025.646190136926,54850.646190136926,3825,2025,850,200,160,14:10 -> 15:14,1
T64,F201,C83,EWR,CLT,79490.0,83315.0,3825,2025,850,200,160,22:04 -> 23:08,0
T65,F202,C84,CLT,EWR,20580.0,24405.0,3825,2025,850,160,128,05:43 -> 06:46,0
T65,F203,C84,EWR,IAH,31026.0,41151.0,10125,8325,2250,160,128,08:37 -> 11:25,0
T65,F204,C55,IAH,JFK,71391.0,81637.0,10246,8446,2277,160,128,19:49 -> 22:40,0
T66,F205,C85,MIA,EWR,33308.314533726676,41183.314533726676,7875,6075,1750,120,96,09:15 -> 11:26,1
T66,F206,C85,EWR,ATL,54618.65185532758,60013.65185532758,5395,3595,1199,120,96,15:10 -> 16:40,1
T66,F207,C10,ATL,DTW,87151.0,91462.0,4311,2511,958,120,96,00:12 (+1) -> 01:24 (+1),0
T67,F208,C86,ATL,DFW,20040.0,25323.0,5283,3483,1174,200,160,05:34 -> 07:02,0
T67,F209,C86,DFW,MSP,46491.69227027964,52665.69227027964,6174,4374,1372,200,160,12:54 -> 14:37,1
T67,F210,C86,MSP,DFW,48514.0,54688.0,6174,4374,1372,200,160,13:28 -> 15:11,0
T67,F211,C53,DFW,MSP,72416.0,78590.0,6174,4374,1372,200,160,20:06 -> 21:49,0
T68,F212,C87,IAH,JFK,24712.90849073557,34958.90849073557,10246,8446,2277,160,128,06:51 -> 09:42,1
T68,F213,C52,JFK,DTW,61183.0,64855.0,3672,1872,816,160,128,16:59 -> 18:00,0
T69,F214,C88,SEA,LAX,20160.0,27072.0,6912,5112,1536,120,96,05:36 -> 07:31,0
T69,F215,C76,LAX,SEA,40787.0,47699.0,6912,5112,1536,120,96,11:19 -> 13:14,0
T69,F216,C32,SEA,SFO,85445.35461987335,90363.35461987335,4918,3118,1093,120,96,23:44 -> 01:06,1
T70,F217,C89,ATL,PHX,20340.0,31810.0,11470,9670,2549,200,160,05:39 -> 08:50,0
T70,F218,C89,PHX,ATL,43025.0,54495.0,11470,9670,2549,200,160,11:57 -> 15:08,0
T70,F219,C61,ATL,MSP,72128.0,78693.0,6565,4765,1459,200,160,20:02 -> 21:51,0
T71,F220,C90,DFW,MIA,20760.0,28869.0,8109,6309,1802,160,128,05:46 -> 08:01,0
T71,F221,C65,MIA,DEN,46891.4089450917,59257.4089450917,12366,10566,2748,160,128,13:01 -> 16:27,1
T71,F222,C69,DEN,MIA,73641.68298882662,86007.68298882662,12366,10566,2748,160,128,20:27 -> 23:53,1
T72,F223,C91,DTW,IAH,29627.145639937844,37412.145639937844,7785,5985,1730,120,96,08:13 -> 10:23,1
T72,F224,C84,IAH,DTW,54169.0,61954.0,7785,5985,1730,120,96,15:02 -> 17:12,0
T72,F225,C47,DTW,ATL,76914.0,81225.0,4311,2511,958,120,96,21:21 -> 22:33,0
T72,F226,C50,ATL,ORD,84860.0,89252.0,4392,2592,976,120,96,23:34 -> 00:47 (+1),0
T73,F227,C92,EWR,DFW,19920.0,29838.0,9918,8118,2204,160,128,05:32 -> 08:17,0
T73,F228,C62,DFW,ATL,60902.0,66185.0,5283,3483,1174,160,128,16:55 -> 18:23,0
T73,F229,C66,ATL,DFW,69785.50748140592,75068.50748140592,5283,3483,1174,160,128,19:23 -> 20:51,1
T74,F230,C93,LAS,ATL,20700.0,33318.0,12618,10818,2804,200,160,05:45 -> 09:15,0
T74,F231,C77,ATL,IAH,51214.67571867213,56195.67571867213,4981,3181,1107,200,160,14:13 -> 15:36,1
T74,F232,C91,IAH,LAX,81889.0,91856.0,9967,8167,2215,200,160,22:44 -> 01:30 (+1),0
T75,F233,C94,MCO,PHX,32049.29447101802,45409.294471018016,13360,11560,2969,120,96,08:54 -> 12:36,1
T75,F234,C94,PHX,IAH,38261.17856472399,45551.17856472399,7290,5490,1620,120,96,10:37 -> 12:39,1
T75,F235,C95,IAH,ATL,50226.0,55207.0,4981,3181,1107,120,96,13:57 -> 15:20,0
T75,F236,C62,ATL,IAH,77135.0,82116.0,4981,3181,1107,120,96,21:25 -> 22:48,0
T75,F237,C77,IAH,MCO,85094.0,91268.0,6174,4374,1372,120,96,23:38 -> 01:21 (+1),0
T76,F238,C96,CLT,MSP,30879.590721244993,37611.590721245,6732,4932,1496,200,160,08:34 -> 10:26,1
T76,F239,C96,MSP,DFW,62681.0,68855.0,6174,4374,1372,200,160,17:24 -> 19:07,0
T77,F240,C97,IAH,DEN,20100.0,26341.0,6241,4441,1387,160,128,05:35 -> 07:19,0
T77,F241,C97,DEN,MIA,44565.0,56931.0,12366,10566,2748,160,128,12:22 -> 15:48,0
T77,F242,C20,MIA,ATL,86976.0,91291.0,4315,2515,959,160,128,00:09 (+1) -> 01:21 (+1),0
T78,F243,C98,EWR,DFW,20220.0,30138.0,9918,8118,2204,160,128,05:37 -> 08:22,0
T78,F244,C92,DFW,EWR,46222.66573768129,56140.66573768129,9918,8118,2204,160,128,12:50 -> 15:35,1
T78,F245,C99,EWR,ORD,54873.0,60066.0,5193,3393,1154,160,128,15:14 -> 16:41,0
T78,F246,C33,ORD,LAS,68603.0,79542.0,10939,9139,2431,160,128,19:03 -> 22:05,0
T79,F247,C100,LAS,MSP,27034.639872299544,36425.639872299544,9391,7591,2087,120,96,07:30 -> 10:07,1
T79,F248,C100,MSP,DTW,50871.0,54687.0,3816,2016,848,120,96,14:07 -> 15:11,0
T79,F249,C52,DTW,IAH,74033.0,81818.0,7785,5985,1730,120,96,20:33 -> 22:43,0
T80,F250,C101,JFK,CLT,34386.058743409005,38301.058743409005,3915,2115,870,160,128,09:33 -> 10:38,1
T80,F251,C101,CLT,PHX,57373.0,70189.0,12816,11016,2848,160,128,15:56 -> 19:29,0
