Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T09,F28,C14,PHX,DEN,20460,24816,4356,2556,968,120,96,05:41 -> 06:53
T09,F29,C14,DEN,ATL,42591,51258,8667,6867,1926,120,96,11:49 -> 14:14
T09,F30,C00,ATL,DFW,83988,89271,5283,3483,1174,120,96,23:19 -> 00:47 (+1)
T10,F31,C15,LAS,MSP,19980,29371,9391,7591,2087,200,160,05:33 -> 08:09
T10,F32,C15,MSP,LAX,37149,48250,11101,9301,2467,200,160,10:19 -> 13:24
T10,F33,C08,LAX,DFW,67444,76367,8923,7123,1983,200,160,18:44 -> 21:12
T11,F34,C16,ORD,DFW,20400,26205,5805,4005,1290,200,160,05:40 -> 07:16
T11,F35,C16,DFW,LAX,32616,41539,8923,7123,1983,200,160,09:03 -> 11:32
T11,F36,C15,LAX,ORD,66369,78978,12609,10809,2802,200,160,18:26 -> 21:56
T12,F37,C17,SFO,DFW,20400,30979,10579,8779,2351,200,160,05:40 -> 08:36
T12,F38,C17,DFW,ORD,48105,53910,5805,4005,1290,200,160,13:21 -> 14:58
T12,F39,C15,ORD,EWR,82118,87311,5193,3393,1154,200,160,22:48 -> 00:15 (+1)
T13,F40,C18,SFO,LAS,20820,23808,2988,1188,664,160,128,05:47 -> 06:36
T13,F41,C18,LAS,IAH,28462,37291,8829,7029,1962,160,128,07:54 -> 10:21
T13,F42,C10,IAH,ATL,62296,67277,4981,3181,1107,160,128,17:18 -> 18:41
T13,F43,C02,ATL,IAH,87146,92127,4981,3181,1107,160,128,00:12 (+1) -> 01:35 (+1)
T14,F44,C19,EWR,MIA,19980,27855,7875,6075,1750,160,128,05:33 -> 07:44
T14,F45,C19,MIA,DTW,47468,55779,8311,6511,1847,160,128,13:11 -> 15:29
T14,F46,C20,DTW,MIA,58214,66525,8311,6511,1847,160,128,16:10 -> 18:28
T15,F47,C21,MSP,JFK,21000,28429,7429,5629,1651,120,96,05:50 -> 07:53
T15,F48,C21,JFK,IAH,42966,53212,10246,8446,2277,120,96,11:56 -> 14:46
T15,F49,C18,IAH,JFK,55316,65562,10246,8446,2277,120,96,15:21 -> 18:12
T15,F50,C22,JFK,CLT,78930,82845,3915,2115,870,120,96,21:55 -> 23:00
T16,F51,C23,CLT,MCO,19860,23257,3397,1597,755,160,128,05:31 -> 06:27
T16,F52,C23,MCO,CLT,49977,53374,3397,1597,755,160,128,13:52 -> 14:49
T16,F53,C23,CLT,MCO,65407,68804,3397,1597,755,160,128,18:10 -> 19:06
T17,F54,C24,DFW,EWR,20700,30618,9918,8118,2204,160,128,05:45 -> 08:30
T17,F55,C24,EWR,MSP,33711,40992,7281,5481,1618,160,128,09:21 -> 11:23
T17,F56,C25,MSP,BOS,48488,56606,8118,6318,1804,160,128,13:28 -> 15:43
T17,F57,C25,BOS,MSP,65178,73296,8118,6318,1804,160,128,18:06 -> 20:21
T17,F58,C26,MSP,SFO,78450,89929,11479,9679,2551,160,128,21:47 -> 00:58 (+1)
T18,F59,C27,PHL,ATL,20100,24919,4819,3019,1071,160,128,05:35 -> 06:55
T18,F60,C27,ATL,LAS,28902,41520,12618,10818,2804,160,128,08:01 -> 11:32
T18,F61,C28,LAS,ATL,66470,79088,12618,10818,2804,160,128,18:27 -> 21:58
T19,F62,C29,JFK,DTW,19980,23652,3672,1872,816,120,96,05:33 -> 06:34
T19,F63,C29,DTW,JFK,44138,47810,3672,1872,816,120,96,12:15 -> 13:16
T19,F64,C29,JFK,DEN,54685,66425,11740,9940,2609,120,96,15:11 -> 18:27
T20,F65,C30,BOS,DEN,20940,33607,12667,10867,2815,120,96,05:49 -> 09:20
T20,F66,C07,DEN,PHX,59538,63894,4356,2556,968,120,96,16:32 -> 17:44
T20,F67,C31,PHX,DEN,78655,83011,4356,2556,968,120,96,21:50 -> 23:03
T21,F68,C32,ORD,SEA,20220,32644,12424,10624,2761,120,96,05:37 -> 09:04
T21,F69,C32,SEA,DFW,60398,72404,12006,10206,2668,120,96,16:46 -> 20:06
T22,F70,C33,DTW,ATL,20760,25071,4311,2511,958,160,128,05:46 -> 06:57
T22,F71,C14,ATL,DEN,54030,62697,8667,6867,1926,160,128,15:00 -> 17:24
T23,F72,C34,MCO,DFW,20700,27819,7119,5319,1582,200,160,05:45 -> 07:43
T23,F73,C34,DFW,MCO,50393,57512,7119,5319,1582,200,160,13:59 -> 15:58
T23,F74,C13,MCO,PHX,78815,92175,13360,11560,2969,200,160,21:53 -> 01:36 (+1)
T24,F75,C35,MCO,CLT,20040,23437,3397,1597,755,160,128,05:34 -> 06:30
T24,F76,C35,CLT,JFK,49764,53679,3915,2115,870,160,128,13:49 -> 14:54
T24,F77,C18,JFK,CLT,76401,80316,3915,2115,870,160,128,21:13 -> 22:18
T25,F78,C36,IAH,DEN,20160,26401,6241,4441,1387,200,160,05:36 -> 07:20
T25,F79,C12,DEN,IAH,44969,51210,6241,4441,1387,200,160,12:29 -> 14:13
T25,F80,C21,IAH,DEN,76352,82593,6241,4441,1387,200,160,21:12 -> 22:56
T26,F81,C37,EWR,CLT,20460,24285,3825,2025,850,160,128,05:41 -> 06:44
T26,F82,C37,CLT,EWR,53087,56912,3825,2025,850,160,128,14:44 -> 15:48
T27,F83,C38,SFO,ORD,20220,33553,13333,11533,2963,200,160,05:37 -> 09:19
T27,F84,C17,ORD,JFK,65749,71090,5341,3541,1187,200,160,18:15 -> 19:44
T27,F85,C35,JFK,ORD,87104,92445,5341,3541,1187,200,160,00:11 (+1) -> 01:40 (+1)
T28,F86,C39,IAH,EWR,19920,30045,10125,8325,2250,120,96,05:32 -> 08:20
T28,F87,C39,EWR,IAH,43659,53784,10125,8325,2250,120,96,12:07 -> 14:56
T28,F88,C12,IAH,ORD,63466,70171,6705,4905,1490,120,96,17:37 -> 19:29
T29,F89,C40,JFK,ATL,20100,25599,5499,3699,1222,120,96,05:35 -> 07:06
T29,F90,C33,ATL,JFK,51594,57093,5499,3699,1222,120,96,14:19 -> 15:51
T29,F91,C33,JFK,MIA,70350,78256,7906,6106,1757,120,96,19:32 -> 21:44
T29,F92,C20,MIA,JFK,85080,92986,7906,6106,1757,120,96,23:38 -> 01:49 (+1)
T30,F93,C41,MCO,ATL,19860,22785,2925,1125,650,160,128,05:31 -> 06:19
T30,F94,C40,ATL,PHL,38052,42871,4819,3019,1071,160,128,10:34 -> 11:54
T30,F95,C06,PHL,ATL,54863,59682,4819,3019,1071,160,128,15:14 -> 16:34
T30,F96,C05,ATL,BOS,83268,90112,6844,5044,1521,160,128,23:07 -> 01:01 (+1)
T31,F97,C42,MIA,ATL,20760,25075,4315,2515,959,160,128,05:46 -> 06:57
T31,F98,C41,ATL,PHX,48670,60140,11470,9670,2549,160,128,13:31 -> 16:42
T32,F99,C43,MCO,PHX,20700,34060,13360,11560,2969,120,96,05:45 -> 09:27
T32,F100,C07,PHX,SFO,68723,73430,4707,2907,1046,120,96,19:05 -> 20:23
T33,F101,C44,DFW,ATL,20280,25563,5283,3483,1174,160,128,05:38 -> 07:06
T33,F102,C42,ATL,DFW,50364,55647,5283,3483,1174,160,128,13:59 -> 15:27
T34,F103,C45,MCO,IAH,20340,26514,6174,4374,1372,120,96,05:39 -> 07:21
T34,F104,C45,IAH,MCO,46202,52376,6174,4374,1372,120,96,12:50 -> 14:32
T34,F105,C23,MCO,IAH,85094,91268,6174,4374,1372,120,96,23:38 -> 01:21 (+1)
T35,F106,C46,MSP,CLT,20700,27432,6732,4932,1496,120,96,05:45 -> 07:37
T35,F107,C46,CLT,MSP,51532,58264,6732,4932,1496,120,96,14:18 -> 16:11
T35,F108,C24,MSP,CLT,81307,88039,6732,4932,1496,120,96,22:35 -> 00:27 (+1)
T36,F109,C47,SEA,MSP,19800,29898,10098,8298,2244,200,160,05:30 -> 08:18
T36,F110,C47,MSP,SEA,31825,41923,10098,8298,2244,200,160,08:50 -> 11:38
T36,F111,C48,SEA,MSP,53727,63825,10098,8298,2244,200,160,14:55 -> 17:43
T36,F112,C46,MSP,EWR,72164,79445,7281,5481,1618,200,160,20:02 -> 22:04
T37,F113,C49,JFK,ATL,20160,25659,5499,3699,1222,160,128,05:36 -> 07:07
T37,F114,C44,ATL,ORD,54454,58846,4392,2592,976,160,128,15:07 -> 16:20
T37,F115,C38,ORD,ATL,67033,71425,4392,2592,976,160,128,18:37 -> 19:50
T37,F116,C06,ATL,MSP,82952,89517,6565,4765,1459,160,128,23:02 -> 00:51 (+1)
T38,F117,C50,EWR,MIA,20160,28035,7875,6075,1750,120,96,05:36 -> 07:47
T38,F118,C50,MIA,DTW,60027,68338,8311,6511,1847,120,96,16:40 -> 18:58
T38,F119,C19,DTW,MIA,71123,79434,8311,6511,1847,120,96,19:45 -> 22:03
T39,F120,C51,LAS,ORD,20340,31279,10939,9139,2431,120,96,05:39 -> 08:41
T39,F121,C51,ORD,JFK,41787,47128,5341,3541,1187,120,96,11:36 -> 13:05
T39,F122,C17,JFK,ORD,73709,79050,5341,3541,1187,120,96,20:28 -> 21:57
T40,F123,C52,BOS,DFW,20520,31810,11290,9490,2509,160,128,05:42 -> 08:50
T40,F124,C52,DFW,BOS,50368,61658,11290,9490,2509,160,128,13:59 -> 17:07
T40,F125,C53,BOS,DFW,73222,84512,11290,9490,2509,160,128,20:20 -> 23:28
T41,F126,C54,ATL,LAS,19980,32598,12618,10818,2804,120,96,05:33 -> 09:03
T41,F127,C54,LAS,DEN,40300,44840,4540,2740,1009,120,96,11:11 -> 12:27
T41,F128,C14,DEN,CLT,64954,74620,9666,7866,2148,120,96,18:02 -> 20:43
T41,F129,C18,CLT,EWR,86937,90762,3825,2025,850,120,96,00:08 (+1) -> 01:12 (+1)
T42,F130,C55,MSP,IAH,20880,28377,7497,5697,1666,120,96,05:48 -> 07:52
T42,F131,C55,IAH,MSP,38224,45721,7497,5697,1666,120,96,10:37 -> 12:42
T42,F132,C48,MSP,IAH,68331,75828,7497,5697,1666,120,96,18:58 -> 21:03
T43,F133,C56,MSP,EWR,20700,27981,7281,5481,1618,120,96,05:45 -> 07:46
T43,F134,C56,EWR,MSP,32475,39756,7281,5481,1618,120,96,09:01 -> 11:02
T43,F135,C55,MSP,EWR,52377,59658,7281,5481,1618,120,96,14:32 -> 16:34
T43,F136,C37,EWR,MSP,69994,77275,7281,5481,1618,120,96,19:26 -> 21:27
T43,F137,C25,MSP,DFW,79655,85829,6174,4374,1372,120,96,22:07 -> 23:50
T44,F138,C57,EWR,ORD,20580,25773,5193,3393,1154,120,96,05:43 -> 07:09
T44,F139,C57,ORD,ATL,49771,54163,4392,2592,976,120,96,13:49 -> 15:02
T45,F140,C58,DFW,CLT,20580,27343,6763,4963,1503,200,160,05:43 -> 07:35
T45,F141,C58,CLT,ORD,46261,50599,4338,2538,964,200,160,12:51 -> 14:03
T45,F142,C58,ORD,LAX,58427,71036,12609,10809,2802,200,160,16:13 -> 19:43
T46,F143,C59,SEA,DFW,19800,31806,12006,10206,2668,160,128,05:30 -> 08:50
T46,F144,C59,DFW,ORD,50580,56385,5805,4005,1290,160,128,14:03 -> 15:39
T46,F145,C12,ORD,MCO,85658,92948,7290,5490,1620,160,128,23:47 -> 01:49 (+1)
T47,F146,C60,SFO,MSP,19980,31459,11479,9679,2551,160,128,05:33 -> 08:44
T47,F147,C56,MSP,PHX,66383,75612,9229,7429,2051,160,128,18:26 -> 21:00
T48,F148,C61,PHX,SFO,20400,25107,4707,2907,1046,200,160,05:40 -> 06:58
T48,F149,C61,SFO,PHX,41647,46354,4707,2907,1046,200,160,11:34 -> 12:52
T48,F150,C41,PHX,MCO,67600,80960,13360,11560,2969,200,160,18:46 -> 22:29
T49,F151,C62,LAS,DFW,20100,27723,7623,5823,1694,160,128,05:35 -> 07:42
T49,F152,C62,DFW,ATL,51390,56673,5283,3483,1174,160,128,14:16 -> 15:44
T49,F153,C10,ATL,DFW,86508,91791,5283,3483,1174,160,128,00:01 (+1) -> 01:29 (+1)
T50,F154,C63,DTW,DFW,20100,27237,7137,5337,1586,160,128,05:35 -> 07:33
T50,F155,C63,DFW,JFK,50508,60561,10053,8253,2234,160,128,14:01 -> 16:49
T51,F156,C64,EWR,DFW,19920,29838,9918,8118,2204,120,96,05:32 -> 08:17
T51,F157,C42,DFW,EWR,63799,73717,9918,8118,2204,120,96,17:43 -> 20:28
T52,F158,C65,PHL,ORD,20640,25536,4896,3096,1088,120,96,05:44 -> 07:05
T52,F159,C65,ORD,PHL,46639,51535,4896,3096,1088,120,96,12:57 -> 14:18
T52,F160,C40,PHL,IAH,56121,65701,9580,7780,2129,120,96,15:35 -> 18:15
T53,F161,C66,JFK,DEN,21000,32740,11740,9940,2609,160,128,05:50 -> 09:05
T53,F162,C30,DEN,PHX,54911,59267,4356,2556,968,160,128,15:15 -> 16:27
T53,F163,C43,PHX,DEN,89239,93595,4356,2556,968,160,128,00:47 (+1) -> 01:59 (+1)
T54,F164,C67,LAS,SEA,20400,26677,6277,4477,1395,120,96,05:40 -> 07:24
T54,F165,C67,SEA,DFW,37343,49349,12006,10206,2668,120,96,10:22 -> 13:42
T54,F166,C64,DFW,ORD,52469,58274,5805,4005,1290,120,96,14:34 -> 16:11
T54,F167,C17,ORD,DFW,82482,88287,5805,4005,1290,120,96,22:54 -> 00:31 (+1)
T55,F168,C68,LAX,ORD,20340,32949,12609,10809,2802,160,128,05:39 -> 09:09
T55,F169,C68,ORD,EWR,55284,60477,5193,3393,1154,160,128,15:21 -> 16:47
T55,F170,C55,EWR,CLT,72870,76695,3825,2025,850,160,128,20:14 -> 21:18
T55,F171,C14,CLT,ORD,79224,83562,4338,2538,964,160,128,22:00 -> 23:12
T56,F172,C69,DFW,DEN,20700,25344,4644,2844,1032,160,128,05:45 -> 07:02
T56,F173,C36,DEN,EWR,44811,56403,11592,9792,2576,160,128,12:26 -> 15:40
T57,F174,C70,MSP,DFW,21000,27174,6174,4374,1372,120,96,05:50 -> 07:32
T57,F175,C70,DFW,MSP,37191,43365,6174,4374,1372,120,96,10:19 -> 12:02
T57,F176,C60,MSP,DFW,72579,78753,6174,4374,1372,120,96,20:09 -> 21:52
T58,F177,C71,PHL,DTW,20400,23676,3276,1476,728,160,128,05:40 -> 06:34
T58,F178,C71,DTW,PHL,37925,41201,3276,1476,728,160,128,10:32 -> 11:26
T58,F179,C65,PHL,DEN,62361,73611,11250,9450,2500,160,128,17:19 -> 20:26
T59,F180,C72,LAS,DFW,20760,28383,7623,5823,1694,160,128,05:46 -> 07:53
T59,F181,C72,DFW,MIA,51099,59208,8109,6309,1802,160,128,14:11 -> 16:26
T59,F182,C73,MIA,CLT,66527,71247,4720,2920,1049,160,128,18:28 -> 19:47
T60,F183,C74,LAS,SFO,20100,23088,2988,1188,664,120,96,05:35 -> 06:24
T60,F184,C74,SFO,LAS,37887,40875,2988,1188,664,120,96,10:31 -> 11:21
T60,F185,C27,LAS,SFO,43868,46856,2988,1188,664,120,96,12:11 -> 13:00
T60,F186,C75,SFO,LAS,60864,63852,2988,1188,664,120,96,16:54 -> 17:44
T61,F187,C76,MCO,IAH,20820,26994,6174,4374,1372,120,96,05:47 -> 07:29
T61,F188,C76,IAH,MCO,34025,40199,6174,4374,1372,120,96,09:27 -> 11:09
T61,F189,C45,MCO,ATL,58861,61786,2925,1125,650,120,96,16:21 -> 17:09
T61,F190,C49,ATL,MCO,72538,75463,2925,1125,650,120,96,20:08 -> 20:57
T62,F191,C77,DTW,DFW,19980,27117,7137,5337,1586,200,160,05:33 -> 07:31
T62,F192,C77,DFW,MCO,35925,43044,7119,5319,1582,200,160,09:58 -> 11:57
T62,F193,C76,MCO,MSP,53526,63021,9495,7695,2110,200,160,14:52 -> 17:30
T62,F194,C70,MSP,MCO,70566,80061,9495,7695,2110,200,160,19:36 -> 22:14
T63,F195,C78,SEA,DFW,20400,32406,12006,10206,2668,200,160,05:40 -> 09:00
T63,F196,C78,DFW,MIA,35543,43652,8109,6309,1802,200,160,09:52 -> 12:07
T63,F197,C72,MIA,EWR,61946,69821,7875,6075,1750,200,160,17:12 -> 19:23
T64,F198,C79,SEA,DEN,20820,28222,7402,5602,1645,120,96,05:47 -> 07:50
T64,F199,C54,DEN,SEA,54444,61846,7402,5602,1645,120,96,15:07 -> 17:10
T65,F200,C80,PHL,IAH,20580,30160,9580,7780,2129,160,128,05:43 -> 08:22
T65,F201,C80,IAH,ATL,44995,49976,4981,3181,1107,160,128,12:29 -> 13:52
T65,F202,C45,ATL,LAS,68884,81502,12618,10818,2804,160,128,19:08 -> 22:38
T66,F203,C81,CLT,MSP,20520,27252,6732,4932,1496,200,160,05:42 -> 07:34
T66,F204,C81,MSP,DEN,39808,44722,4914,3114,1092,200,160,11:03 -> 12:25
T66,F205,C66,DEN,MSP,47904,52818,4914,3114,1092,200,160,13:18 -> 14:40
T66,F206,C76,MSP,SEA,75296,85394,10098,8298,2244,200,160,20:54 -> 23:43
T67,F207,C82,EWR,CLT,21000,24825,3825,2025,850,160,128,05:50 -> 06:53
T67,F208,C82,CLT,EWR,35233,39058,3825,2025,850,160,128,09:47 -> 10:50
T67,F209,C82,EWR,CLT,45505,49330,3825,2025,850,160,128,12:38 -> 13:42
T67,F210,C82,CLT,MSP,70268,77000,6732,4932,1496,160,128,19:31 -> 21:23
T68,F211,C83,MSP,EWR,20580,27861,7281,5481,1618,160,128,05:43 -> 07:44
T68,F212,C83,EWR,ATL,29866,35261,5395,3595,1199,160,128,08:17 -> 09:47
T68,F213,C83,ATL,PHX,45721,57191,11470,9670,2549,160,128,12:42 -> 15:53
T68,F214,C30,PHX,IAH,82013,89303,7290,5490,1620,160,128,22:46 -> 00:48 (+1)
T69,F215,C84,SFO,DEN,20400,27384,6984,5184,1552,200,160,05:40 -> 07:36
T69,F216,C69,DEN,LAX,53554,59786,6232,4432,1385,200,160,14:52 -> 16:36
T69,F217,C16,LAX,ORD,69246,81855,12609,10809,2802,200,160,19:14 -> 22:44
T70,F218,C85,IAH,MSP,20640,28137,7497,5697,1666,200,160,05:44 -> 07:48
T70,F219,C85,MSP,DFW,40796,46970,6174,4374,1372,200,160,11:19 -> 13:02
T70,F220,C67,DFW,SFO,55952,66531,10579,8779,2351,200,160,15:32 -> 18:28
T71,F221,C86,IAH,SFO,20340,32161,11821,10021,2627,200,160,05:39 -> 08:56
T71,F222,C27,SFO,ORD,61611,74944,13333,11533,2963,200,160,17:06 -> 20:49
T72,F223,C87,DTW,DFW,20400,27537,7137,5337,1586,200,160,05:40 -> 07:38
T72,F224,C85,DFW,DTW,61334,68471,7137,5337,1586,200,160,17:02 -> 19:01
T72,F225,C50,DTW,DFW,80244,87381,7137,5337,1586,200,160,22:17 -> 00:16 (+1)
T73,F226,C88,MIA,DEN,20040,32406,12366,10566,2748,160,128,05:34 -> 09:00
T73,F227,C79,DEN,JFK,55186,66926,11740,9940,2609,160,128,15:19 -> 18:35
T73,F228,C51,JFK,DEN,80641,92381,11740,9940,2609,160,128,22:24 -> 01:39 (+1)
T74,F229,C89,LAS,SFO,20160,23148,2988,1188,664,200,160,05:36 -> 06:25
T74,F230,C86,SFO,PHX,40306,45013,4707,2907,1046,200,160,11:11 -> 12:30
T74,F231,C61,PHX,DFW,55056,61324,6268,4468,1393,200,160,15:17 -> 17:02
T74,F232,C87,DFW,MCO,73962,81081,7119,5319,1582,200,160,20:32 -> 22:31
T75,F233,C90,EWR,IAH,19800,29925,10125,8325,2250,120,96,05:30 -> 08:18
T75,F234,C90,IAH,BOS,45880,57431,11551,9751,2567,120,96,12:44 -> 15:57
T76,F235,C91,BOS,MIA,19800,28926,9126,7326,2028,160,128,05:30 -> 08:02
T76,F236,C78,MIA,PHL,55410,62763,7353,5553,1634,160,128,15:23 -> 17:26
T76,F237,C71,PHL,MIA,82484,89837,7353,5553,1634,160,128,22:54 -> 00:57 (+1)
T77,F238,C92,MSP,DEN,19980,24894,4914,3114,1092,200,160,05:33 -> 06:54
T77,F239,C92,DEN,CLT,27092,36758,9666,7866,2148,200,160,07:31 -> 10:12
T77,F240,C93,CLT,DEN,53961,63627,9666,7866,2148,200,160,14:59 -> 17:40
T78,F241,C94,CLT,PHX,20640,33456,12816,11016,2848,160,128,05:44 -> 09:17
T78,F242,C86,PHX,DTW,57879,69952,12073,10273,2683,160,128,16:04 -> 19:25
T79,F243,C95,MSP,CLT,20160,26892,6732,4932,1496,120,96,05:36 -> 07:28
T79,F244,C92,CLT,MSP,39000,45732,6732,4932,1496,120,96,10:50 -> 12:42
T79,F245,C66,MSP,SEA,75400,85498,10098,8298,2244,120,96,20:56 -> 23:44
T80,F246,C96,SFO,DEN,20100,27084,6984,5184,1552,120,96,05:35 -> 07:31
T80,F247,C81,DEN,MSP,51500,56414,4914,3114,1092,120,96,14:18 -> 15:40
T80,F248,C92,MSP,DEN,78524,83438,4914,3114,1092,120,96,21:48 -> 23:10
T81,F249,C97,LAX,DFW,20400,29323,8923,7123,1983,120,96,05:40 -> 08:08
T81,F250,C61,DFW,LAX,64640,73563,8923,7123,1983,120,96,17:57 -> 20:26
T82,F251,C98,IAH,CLT,20760,27357,6597,4797,1466,120,96,05:46 -> 07:35
T82,F252,C95,CLT,BOS,29433,34698,5265,3465,1170,120,96,08:10 -> 09:38
T82,F253,C95,BOS,DFW,58519,69809,11290,9490,2509,120,96,16:15 -> 19:23
T83,F254,C99,BOS,ORD,19860,26119,6259,4459,1391,160,128,05:31 -> 07:15
T83,F255,C99,ORD,LAS,46469,57408,10939,9139,2431,160,128,12:54 -> 15:56
T83,F256,C74,LAS,ORD,66445,77384,10939,9139,2431,160,128,18:27 -> 21:29
T84,F257,C100,MIA,ORD,20040,28725,8685,6885,1930,120,96,05:34 -> 07:58
T84,F258,C100,ORD,MIA,33470,42155,8685,6885,1930,120,96,09:17 -> 11:42
T84,F259,C91,MIA,ATL,58960,63275,4315,2515,959,120,96,16:22 -> 17:34
T84,F260,C57,ATL,IAH,66253,71234,4981,3181,1107,120,96,18:24 -> 19:47
T84,F261,C39,IAH,ATL,85619,90600,4981,3181,1107,120,96,23:46 -> 01:10 (+1)
T85,F262,C101,MSP,PHL,20760,27843,7083,5283,1574,120,96,05:46 -> 07:44
T85,F263,C101,PHL,DFW,58134,67548,9414,7614,2092,120,96,16:08 -> 18:45
T86,F264,C102,PHL,IAH,21000,30580,9580,7780,2129,160,128,05:50 -> 08:29
T86,F265,C102,IAH,ATL,40493,45474,4981,3181,1107,160,128,11:14 -> 12:37
T86,F266,C80,ATL,MIA,55604,59919,4315,2515,959,160,128,15:26 -> 16:38
T87,F267,C103,SFO,ORD,20940,34273,13333,11533,2963,120,96,05:49 -> 09:31
T87,F268,C103,ORD,SFO,51748,65081,13333,11533,2963,120,96,14:22 -> 18:04
T87,F269,C67,SFO,DEN,68743,75727,6984,5184,1552,120,96,19:05 -> 21:02
T87,F270,C29,DEN,IAH,80269,86510,6241,4441,1387,120,96,22:17 -> 00:01 (+1)
T88,F271,C104,SFO,PHX,20880,25587,4707,2907,1046,120,96,05:48 -> 07:06
T88,F272,C94,PHX,SFO,43794,48501,4707,2907,1046,120,96,12:09 -> 13:28
T88,F273,C07,SFO,ORD,79451,92784,13333,11533,2963,120,96,22:04 -> 01:46 (+1)
T89,F274,C105,LAS,MSP,20160,29551,9391,7591,2087,120,96,05:36 -> 08:12
T89,F275,C105,MSP,SFO,43410,54889,11479,9679,2551,120,96,12:03 -> 15:14
T89,F276,C89,SFO,DEN,61424,68408,6984,5184,1552,120,96,17:03 -> 19:00
T90,F277,C106,JFK,DEN,20820,32560,11740,9940,2609,200,160,05:47 -> 09:02
T90,F278,C84,DEN,JFK,44804,56544,11740,9940,2609,200,160,12:26 -> 15:42
T90,F279,C107,JFK,IAH,60726,70972,10246,8446,2277,200,160,16:52 -> 19:42
T91,F280,C108,IAH,DEN,20460,26701,6241,4441,1387,120,96,05:41 -> 07:25
T91,F281,C88,DEN,IAH,52511,58752,6241,4441,1387,120,96,14:35 -> 16:19
T91,F282,C40,IAH,DEN,81802,88043,6241,4441,1387,120,96,22:43 -> 00:27 (+1)
T92,F283,C109,JFK,MSP,20760,28189,7429,5629,1651,200,160,05:46 -> 07:49
T92,F284,C109,MSP,DTW,41956,45772,3816,2016,848,200,160,11:39 -> 12:42
T92,F285,C109,DTW,MCO,48882,55825,6943,5143,1543,200,160,13:34 -> 15:30
T92,F286,C34,MCO,DTW,75423,82366,6943,5143,1543,200,160,20:57 -> 22:52
T93,F287,C110,MSP,SFO,21000,32479,11479,9679,2551,120,96,05:50 -> 09:01
T93,F288,C110,SFO,LAS,42024,45012,2988,1188,664,120,96,11:40 -> 12:30
T93,F289,C75,LAS,SFO,67059,70047,2988,1188,664,120,96,18:37 -> 19:27
T93,F290,C75,SFO,IAH,80669,92490,11821,10021,2627,120,96,22:24 -> 01:41 (+1)
T94,F291,C111,MCO,DFW,20880,27999,7119,5319,1582,160,128,05:48 -> 07:46
T94,F292,C97,DFW,ORD,54108,59913,5805,4005,1290,160,128,15:01 -> 16:38
