Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T08,F27,C12,DFW,SFO,78368.0,88947.0,10579,8779,2351,120,96,21:46 -> 00:42 (+1),0
T09,F28,C13,DFW,LAX,20700.0,29623.0,8923,7123,1983,120,96,05:45 -> 08:13,0
T09,F29,C13,LAX,DFW,63467.0,72390.0,8923,7123,1983,120,96,17:37 -> 20:06,0
T10,F30,C14,ORD,JFK,20220.0,25561.0,5341,3541,1187,160,128,05:37 -> 07:06,0
T10,F31,C14,JFK,ORD,42274.0,47615.0,5341,3541,1187,160,128,11:44 -> 13:13,0
T10,F32,C07,ORD,PHX,65390.0,75798.0,10408,8608,2313,160,128,18:09 -> 21:03,0
T11,F33,C15,DEN,JFK,20160.0,31900.0,11740,9940,2609,200,160,05:36 -> 08:51,0
T11,F34,C15,JFK,DFW,56826.0,66879.0,10053,8253,2234,200,160,15:47 -> 18:34,0
T12,F35,C16,MCO,DTW,20880.0,27823.0,6943,5143,1543,160,128,05:48 -> 07:43,0
T12,F36,C16,DTW,ATL,51816.0,56127.0,4311,2511,958,160,128,14:23 -> 15:35,0
T12,F37,C16,ATL,DTW,73589.0,77900.0,4311,2511,958,160,128,20:26 -> 21:38,0
T12,F38,C10,DTW,DFW,84311.0,91448.0,7137,5337,1586,160,128,23:25 -> 01:24 (+1),0
T13,F39,C17,ATL,ORD,20940.0,25332.0,4392,2592,976,120,96,05:49 -> 07:02,0
T13,F40,C17,ORD,ATL,35320.0,39712.0,4392,2592,976,120,96,09:48 -> 11:01,0
T13,F41,C17,ATL,MIA,71451.0,75766.0,4315,2515,959,120,96,19:50 -> 21:02,0
T13,F42,C17,MIA,ATL,79165.0,83480.0,4315,2515,959,120,96,21:59 -> 23:11,0
T14,F43,C18,LGA,ORD,19800.0,25096.0,5296,3496,1177,200,160,05:30 -> 06:58,0
T14,F44,C18,ORD,BOS,37568.0,43827.0,6259,4459,1391,200,160,10:26 -> 12:10,0
T14,F45,C18,BOS,DFW,79807.0,91097.0,11290,9490,2509,200,160,22:10 -> 01:18 (+1),0
T15,F46,C19,ATL,MCO,20760.0,23685.0,2925,1125,650,200,160,05:46 -> 06:34,0
T15,F47,C19,MCO,ATL,46290.0,49215.0,2925,1125,650,200,160,12:51 -> 13:40,0
T15,F48,C19,ATL,MCO,74563.0,77488.0,2925,1125,650,200,160,20:42 -> 21:31,0
T15,F49,C19,MCO,ATL,83247.0,86172.0,2925,1125,650,200,160,23:07 -> 23:56,0
T16,F50,C20,LAS,SEA,19800.0,26077.0,6277,4477,1395,120,96,05:30 -> 07:14,0
T16,F51,C20,SEA,DEN,42153.464685712446,49555.464685712446,7402,5602,1645,120,96,11:42 -> 13:45,1
T16,F52,C02,DEN,EWR,75009.0,86601.0,11592,9792,2576,120,96,20:50 -> 00:03 (+1),0
T17,F53,C21,DEN,SFO,20160.0,27144.0,6984,5184,1552,200,160,05:36 -> 07:32,0
T17,F54,C21,SFO,DEN,33679.0,40663.0,6984,5184,1552,200,160,09:21 -> 11:17,0
T17,F55,C20,DEN,SFO,55021.0,62005.0,6984,5184,1552,200,160,15:17 -> 17:13,0
T17,F56,C22,SFO,DEN,75079.4450821253,82063.4450821253,6984,5184,1552,200,160,20:51 -> 22:47,1
T18,F57,C23,MSP,BOS,20220.0,28338.0,8118,6318,1804,120,96,05:37 -> 07:52,0
T18,F58,C23,BOS,MSP,59448.0,67566.0,8118,6318,1804,120,96,16:30 -> 18:46,0
T18,F59,C24,MSP,CLT,77027.29320848797,83759.29320848797,6732,4932,1496,120,96,21:23 -> 23:15,1
T19,F60,C25,MSP,BOS,20580.0,28698.0,8118,6318,1804,120,96,05:43 -> 07:58,0
T19,F61,C25,BOS,MSP,53997.0,62115.0,8118,6318,1804,120,96,14:59 -> 17:15,0
