Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T16,F47,C18,SFO,DFW,20460.0,31039.0,10579,8779,2351,200,160,05:41 -> 08:37,0
T16,F48,C18,DFW,SFO,45683.0,56262.0,10579,8779,2351,200,160,12:41 -> 15:37,0
T16,F49,C19,SFO,DFW,61266.0,71845.0,10579,8779,2351,200,160,17:01 -> 19:57,0
T17,F50,C20,JFK,CLT,19980.0,23895.0,3915,2115,870,120,96,05:33 -> 06:38,0
T17,F51,C20,CLT,JFK,27345.0,31260.0,3915,2115,870,120,96,07:35 -> 08:41,0
T17,F52,C20,JFK,CLT,50948.0,54863.0,3915,2115,870,120,96,14:09 -> 15:14,0
T17,F53,C20,CLT,DFW,67898.0,74661.0,6763,4963,1503,120,96,18:51 -> 20:44,0
T18,F54,C21,DEN,DFW,20040.0,24684.0,4644,2844,1032,160,128,05:34 -> 06:51,0
T18,F55,C21,DFW,DEN,53207.27506202273,57851.27506202273,4644,2844,1032,160,128,14:46 -> 16:04,1
T18,F56,C16,DEN,LAS,46040.0,50580.0,4540,2740,1009,160,128,12:47 -> 14:03,0
T18,F57,C22,LAS,ATL,64976.0,77594.0,12618,10818,2804,160,128,18:02 -> 21:33,0
T19,F58,C23,ATL,JFK,20760.0,26259.0,5499,3699,1222,200,160,05:46 -> 07:17,0
T19,F59,C23,JFK,CLT,32125.0,36040.0,3915,2115,870,200,160,08:55 -> 10:00,0
T19,F60,C23,CLT,JFK,42845.0,46760.0,3915,2115,870,200,160,11:54 -> 12:59,0
T19,F61,C23,JFK,CLT,67246.0,71161.0,3915,2115,870,200,160,18:40 -> 19:46,0
T19,F62,C11,CLT,JFK,86843.0,90758.0,3915,2115,870,200,160,00:07 (+1) -> 01:12 (+1),0
T20,F63,C24,LAS,ATL,20940.0,33558.0,12618,10818,2804,120,96,05:49 -> 09:19,0
T20,F64,C10,ATL,ORD,59489.0,63881.0,4392,2592,976,120,96,16:31 -> 17:44,0
T20,F65,C25,ORD,DFW,71012.0,76817.0,5805,4005,1290,120,96,19:43 -> 21:20,0
T21,F66,C26,CLT,JFK,20460.0,24375.0,3915,2115,870,120,96,05:41 -> 06:46,0
T21,F67,C26,JFK,ORD,43358.0,48699.0,5341,3541,1187,120,96,12:02 -> 13:31,0
T21,F68,C10,ORD,JFK,81476.0,86817.0,5341,3541,1187,120,96,22:37 -> 00:06 (+1),0
T22,F69,C27,ATL,DFW,20100.0,25383.0,5283,3483,1174,200,160,05:35 -> 07:03,0
T22,F70,C27,DFW,ORD,38560.0,44365.0,5805,4005,1290,200,160,10:42 -> 12:19,0
T22,F71,C26,ORD,ATL,57588.0,61980.0,4392,2592,976,200,160,15:59 -> 17:13,0
T22,F72,C24,ATL,ORD,64983.0,69375.0,4392,2592,976,200,160,18:03 -> 19:16,0
T22,F73,C27,ORD,JFK,82252.0,87593.0,5341,3541,1187,200,160,22:50 -> 00:19 (+1),0
T23,F74,C28,JFK,ATL,19980.0,25479.0,5499,3699,1222,160,128,05:33 -> 07:04,0
T23,F75,C28,ATL,ORD,42333.53080679673,46725.53080679673,4392,2592,976,160,128,11:45 -> 12:58,1
T23,F76,C28,ORD,DEN,55516.0,61933.0,6417,4617,1426,160,128,15:25 -> 17:12,0
T24,F77,C29,ORD,ATL,20580.0,24972.0,4392,2592,976,120,96,05:43 -> 06:56,0
T24,F78,C29,ATL,ORD,42105.462959911616,46497.462959911616,4392,2592,976,120,96,11:41 -> 12:54,1
T24,F79,C29,ORD,ATL,50035.0,54427.0,4392,2592,976,120,96,13:53 -> 15:07,0
T24,F80,C26,ATL,ORD,73211.0,77603.0,4392,2592,976,120,96,20:20 -> 21:33,0
T25,F81,C30,LAX,DFW,20940.0,29863.0,8923,7123,1983,160,128,05:49 -> 08:17,0
T25,F82,C30,DFW,LAS,45980.34525229626,53603.34525229626,7623,5823,1694,160,128,12:46 -> 14:53,1
T25,F83,C16,LAS,ATL,59869.0,72487.0,12618,10818,2804,160,128,16:37 -> 20:08,0
T26,F84,C31,PHX,DFW,19920.0,26188.0,6268,4468,1393,120,96,05:32 -> 07:16,0
T26,F85,C31,DFW,LAS,33336.0,40959.0,7623,5823,1694,120,96,09:15 -> 11:22,0
T26,F86,C31,LAS,DFW,43461.0,51084.0,7623,5823,1694,120,96,12:04 -> 14:11,0
T26,F87,C15,DFW,ATL,67255.0,72538.0,5283,3483,1174,120,96,18:40 -> 20:08,0
T26,F88,C12,ATL,DFW,85304.0,90587.0,5283,3483,1174,120,96,23:41 -> 01:09 (+1),0
T27,F89,C32,JFK,DEN,19800.0,31540.0,11740,9940,2609,120,96,05:30 -> 08:45,0
T27,F90,C21,DEN,JFK,49140.0,60880.0,11740,9940,2609,120,96,13:39 -> 16:54,0
T27,F91,C33,JFK,ATL,65845.0,71344.0,5499,3699,1222,120,96,18:17 -> 19:49,0
T28,F92,C34,LAS,DEN,20880.0,25420.0,4540,2740,1009,160,128,05:48 -> 07:03,0
T28,F93,C32,DEN,ATL,52752.0,61419.0,8667,6867,1926,160,128,14:39 -> 17:03,0
T28,F94,C29,ATL,DEN,67260.0,75927.0,8667,6867,1926,160,128,18:41 -> 21:05,0
T28,F95,C09,DEN,ATL,82440.0,91107.0,8667,6867,1926,160,128,22:54 -> 01:18 (+1),0
T29,F96,C35,CLT,DFW,19860.0,26623.0,6763,4963,1503,120,96,05:31 -> 07:23,0
T29,F97,C35,DFW,LAS,40577.0,48200.0,7623,5823,1694,120,96,11:16 -> 13:23,0
T29,F98,C30,LAS,DFW,71900.0,79523.0,7623,5823,1694,120,96,19:58 -> 22:05,0
T30,F99,C36,SFO,PHX,21000.0,25707.0,4707,2907,1046,160,128,05:50 -> 07:08,0
T30,F100,C36,PHX,DFW,43006.20048236187,49274.20048236187,6268,4468,1393,160,128,11:56 -> 13:41,1
T30,F101,C31,DFW,LAX,64171.0,73094.0,8923,7123,1983,160,128,17:49 -> 20:18,0
T30,F102,C08,LAX,ORD,80823.0,93432.0,12609,10809,2802,160,128,22:27 -> 01:57 (+1),0
T31,F103,C37,LAS,DFW,20580.0,28203.0,7623,5823,1694,200,160,05:43 -> 07:50,0
T31,F104,C36,DFW,LAS,54099.45659812777,61722.45659812777,7623,5823,1694,200,160,15:01 -> 17:08,1
T31,F105,C35,LAS,DFW,75117.0,82740.0,7623,5823,1694,200,160,20:51 -> 22:59,0
T32,F106,C38,DFW,ATL,20460.0,25743.0,5283,3483,1174,120,96,05:41 -> 07:09,0
T32,F107,C38,ATL,PHX,39367.0,50837.0,11470,9670,2549,120,96,10:56 -> 14:07,0
T33,F108,C39,LAS,DFW,19920.0,27543.0,7623,5823,1694,160,128,05:32 -> 07:39,0
T33,F109,C37,DFW,LAX,44329.0,53252.0,8923,7123,1983,160,128,12:18 -> 14:47,0
T33,F110,C40,LAX,ORD,74170.0,86779.0,12609,10809,2802,160,128,20:36 -> 00:06 (+1),0
T34,F111,C41,PHX,SFO,20820.0,25527.0,4707,2907,1046,160,128,05:47 -> 07:05,0
T34,F112,C41,SFO,PHX,53916.0,58623.0,4707,2907,1046,160,128,14:58 -> 16:17,0
T34,F113,C38,PHX,SFO,69744.0,74451.0,4707,2907,1046,160,128,19:22 -> 20:40,0
T35,F114,C42,LAS,ATL,20760.0,33378.0,12618,10818,2804,120,96,05:46 -> 09:16,0
T35,F115,C42,ATL,LAS,48334.0,60952.0,12618,10818,2804,120,96,13:25 -> 16:55,0
T35,F116,C36,LAS,SFO,72402.0,75390.0,2988,1188,664,120,96,20:06 -> 20:56,0
T36,F117,C43,LAS,ATL,19920.0,32538.0,12618,10818,2804,120,96,05:32 -> 09:02,0
T36,F118,C32,ATL,JFK,65635.0,71134.0,5499,3699,1222,120,96,18:13 -> 19:45,0
T37,F119,C44,JFK,ORD,20040.0,25381.0,5341,3541,1187,120,96,05:34 -> 07:03,0
T37,F120,C44,ORD,PHX,55283.0,65691.0,10408,8608,2313,120,96,15:21 -> 18:14,0
T38,F121,C45,CLT,DEN,21000.0,30666.0,9666,7866,2148,120,96,05:50 -> 08:31,0
T38,F122,C34,DEN,SFO,32891.0,39875.0,6984,5184,1552,120,96,09:08 -> 11:04,0
T38,F123,C18,SFO,DFW,73206.0,83785.0,10579,8779,2351,120,96,20:20 -> 23:16,0
T39,F124,C46,LAS,SFO,20820.0,23808.0,2988,1188,664,160,128,05:47 -> 06:36,0
T39,F125,C34,SFO,PHX,49716.0,54423.0,4707,2907,1046,160,128,13:48 -> 15:07,0
T39,F126,C41,PHX,ORD,77490.0,87898.0,10408,8608,2313,160,128,21:31 -> 00:24 (+1),0
T40,F127,C47,CLT,DFW,20040.0,26803.0,6763,4963,1503,200,160,05:34 -> 07:26,0
T40,F128,C39,DFW,LAX,40239.0,49162.0,8923,7123,1983,200,160,11:10 -> 13:39,0
T40,F129,C31,LAX,DFW,91550.3746039744,100473.3746039744,8923,7123,1983,200,160,01:25 -> 03:54,1
T41,F130,C48,ATL,ORD,20820.0,25212.0,4392,2592,976,160,128,05:47 -> 07:00,0
T41,F131,C48,ORD,LAX,50502.0,63111.0,12609,10809,2802,160,128,14:01 -> 17:31,0
T41,F132,C37,LAX,DEN,76548.0,82780.0,6232,4432,1385,160,128,21:15 -> 22:59,0
T42,F133,C49,ATL,DFW,20880.0,26163.0,5283,3483,1174,200,160,05:48 -> 07:16,0
T42,F134,C47,DFW,DEN,60531.0,65175.0,4644,2844,1032,200,160,16:48 -> 18:06,0
T42,F135,C28,DEN,ORD,81471.0,87888.0,6417,4617,1426,200,160,22:37 -> 00:24 (+1),0
T43,F136,C50,ORD,CLT,19800.0,24138.0,4338,2538,964,160,128,05:30 -> 06:42,0
T43,F137,C50,CLT,ORD,48548.0,52886.0,4338,2538,964,160,128,13:29 -> 14:41,0
T43,F138,C24,ORD,CLT,82187.0,86525.0,4338,2538,964,160,128,22:49 -> 00:02 (+1),0
T44,F139,C51,CLT,ORD,19920.0,24258.0,4338,2538,964,120,96,05:32 -> 06:44,0
T44,F140,C50,ORD,CLT,58219.0,62557.0,4338,2538,964,120,96,16:10 -> 17:22,0
T44,F141,C23,CLT,DFW,87138.94078235913,93901.94078235913,6763,4963,1503,120,96,00:12 -> 02:05,1
T45,F142,C52,DEN,ATL,20520.0,29187.0,8667,6867,1926,120,96,05:42 -> 08:06,0
T45,F143,C43,ATL,DEN,57140.0,65807.0,8667,6867,1926,120,96,15:52 -> 18:16,0
T45,F144,C45,DEN,PHX,69204.0,73560.0,4356,2556,968,120,96,19:13 -> 20:26,0
T45,F145,C34,PHX,DFW,76680.0,82948.0,6268,4468,1393,120,96,21:18 -> 23:02,0
T46,F146,C53,LAX,ORD,20580.0,33189.0,12609,10809,2802,120,96,05:43 -> 09:13,0
T46,F147,C51,ORD,PHX,46473.0,56881.0,10408,8608,2313,120,96,12:54 -> 15:48,0
T46,F148,C44,PHX,DFW,85930.0,92198.0,6268,4468,1393,120,96,23:52 -> 01:36 (+1),0
T47,F149,C54,LAX,DFW,19800.0,28723.0,8923,7123,1983,120,96,05:30 -> 07:58,0
T47,F150,C49,DFW,CLT,51590.0,58353.0,6763,4963,1503,120,96,14:19 -> 16:12,0
T47,F151,C49,CLT,DFW,69971.0,76734.0,6763,4963,1503,120,96,19:26 -> 21:18,0
T48,F152,C55,SFO,LAS,19860.0,22848.0,2988,1188,664,200,160,05:31 -> 06:20,0
T48,F153,C55,LAS,DEN,35885.0,40425.0,4540,2740,1009,200,160,09:58 -> 11:13,0
T48,F154,C55,DEN,JFK,54649.0,66389.0,11740,9940,2609,200,160,15:10 -> 18:26,0
T48,F155,C21,JFK,DEN,79246.0,90986.0,11740,9940,2609,200,160,22:00 -> 01:16 (+1),0
T49,F156,C56,LAS,ATL,20160.0,32778.0,12618,10818,2804,160,128,05:36 -> 09:06,0
T49,F157,C52,ATL,DEN,48523.0,57190.0,8667,6867,1926,160,128,13:28 -> 15:53,0
T50,F158,C57,LAS,ORD,30163.74748421694,41102.74748421694,10939,9139,2431,160,128,08:22 -> 11:25,1
T50,F159,C53,ORD,LAS,62523.0,73462.0,10939,9139,2431,160,128,17:22 -> 20:24,0
T50,F160,C42,LAS,ATL,79110.0,91728.0,12618,10818,2804,160,128,21:58 -> 01:28 (+1),0
T51,F161,C58,PHX,CLT,20460.0,33276.0,12816,11016,2848,120,96,05:41 -> 09:14,0
T51,F162,C58,CLT,PHX,48701.0,61517.0,12816,11016,2848,120,96,13:31 -> 17:05,0
T51,F163,C51,PHX,CLT,69104.0,81920.0,12816,11016,2848,120,96,19:11 -> 22:45,0
T52,F164,C59,LAS,SFO,20340.0,23328.0,2988,1188,664,160,128,05:39 -> 06:28,0
T52,F165,C46,SFO,PHX,38074.0,42781.0,4707,2907,1046,160,128,10:34 -> 11:53,0
T52,F166,C46,PHX,ATL,49080.41978715651,60550.41978715651,11470,9670,2549,160,128,13:38 -> 16:49,1
T52,F167,C15,ATL,DFW,87843.0,93126.0,5283,3483,1174,160,128,00:24 (+1) -> 01:52 (+1),0
T53,F168,C60,SFO,PHX,20940.0,25647.0,4707,2907,1046,200,160,05:49 -> 07:07,0
T53,F169,C60,PHX,SFO,50828.0,55535.0,4707,2907,1046,200,160,14:07 -> 15:25,0
T53,F170,C07,SFO,PHX,88787.0,93494.0,4707,2907,1046,200,160,00:39 (+1) -> 01:58 (+1),0
T54,F171,C61,CLT,ORD,20820.0,25158.0,4338,2538,964,200,160,05:47 -> 06:59,0
T54,F172,C57,ORD,CLT,33148.0,37486.0,4338,2538,964,200,160,09:12 -> 10:24,0
T54,F173,C50,CLT,DEN,71880.0,81546.0,9666,7866,2148,200,160,19:58 -> 22:39,0
T55,F174,C62,LAX,ORD,19800.0,32409.0,12609,10809,2802,160,128,05:30 -> 09:00,0
T55,F175,C61,ORD,LAX,67869.0,80478.0,12609,10809,2802,160,128,18:51 -> 22:21,0
T56,F176,C63,DEN,JFK,21000.0,32740.0,11740,9940,2609,200,160,05:50 -> 09:05,0
T56,F177,C63,JFK,ATL,46825.0,52324.0,5499,3699,1222,200,160,13:00 -> 14:32,0
T56,F178,C46,ATL,JFK,65889.0,71388.0,5499,3699,1222,200,160,18:18 -> 19:49,0
T57,F179,C64,SFO,LAS,19920.0,22908.0,2988,1188,664,120,96,05:32 -> 06:21,0
T57,F180,C64,LAS,SFO,30815.0,33803.0,2988,1188,664,120,96,08:33 -> 09:23,0
T57,F181,C59,SFO,LAS,59496.0,62484.0,2988,1188,664,120,96,16:31 -> 17:21,0
T58,F182,C65,DFW,DEN,19800.0,24444.0,4644,2844,1032,160,128,05:30 -> 06:47,0
T58,F183,C65,DEN,ATL,40443.0,49110.0,8667,6867,1926,160,128,11:14 -> 13:38,0
T58,F184,C16,ATL,DEN,84291.0,92958.0,8667,6867,1926,160,128,23:24 -> 01:49 (+1),0
T59,F185,C66,DFW,LAS,34379.13169589893,42002.13169589893,7623,5823,1694,160,128,09:32 -> 11:40,1
T59,F186,C66,LAS,ATL,30700.0,43318.0,12618,10818,2804,160,128,08:31 -> 12:01,0
T59,F187,C56,ATL,LAS,59806.0,72424.0,12618,10818,2804,160,128,16:36 -> 20:07,0
T60,F188,C67,DEN,LAX,20940.0,27172.0,6232,4432,1385,120,96,05:49 -> 07:32,0
T60,F189,C67,LAX,ORD,44998.0,57607.0,12609,10809,2802,120,96,12:29 -> 16:00,0
T60,F190,C62,ORD,LAX,72775.0,85384.0,12609,10809,2802,120,96,20:12 -> 23:43,0
T61,F191,C68,LAX,ORD,20760.0,33369.0,12609,10809,2802,200,160,05:46 -> 09:16,0
T61,F192,C67,ORD,PHX,68971.0,79379.0,10408,8608,2313,200,160,19:09 -> 22:02,0
T62,F193,C69,LAX,DEN,19920.0,26152.0,6232,4432,1385,200,160,05:32 -> 07:15,0
T62,F194,C69,DEN,LAX,53680.0,59912.0,6232,4432,1385,200,160,14:54 -> 16:38,0
T62,F195,C39,LAX,DEN,83454.76182867221,89686.76182867221,6232,4432,1385,200,160,23:10 -> 00:54,1
T63,F196,C70,DEN,PHX,20520.0,24876.0,4356,2556,968,160,128,05:42 -> 06:54,0
T63,F197,C70,PHX,ORD,41527.0,51935.0,10408,8608,2313,160,128,11:32 -> 14:25,0
T63,F198,C68,ORD,PHX,66877.0,77285.0,10408,8608,2313,160,128,18:34 -> 21:28,0
T64,F199,C71,SFO,ORD,28983.933790107934,42316.933790107934,13333,11533,2963,120,96,08:03 -> 11:45,1
T64,F200,C71,ORD,SFO,47208.0,60541.0,13333,11533,2963,120,96,13:06 -> 16:49,0
T64,F201,C13,SFO,PHX,86686.0,91393.0,4707,2907,1046,120,96,00:04 (+1) -> 01:23 (+1),0
T65,F202,C72,LAS,ATL,21000.0,33618.0,12618,10818,2804,160,128,05:50 -> 09:20,0
T65,F203,C63,ATL,JFK,59647.0,65146.0,5499,3699,1222,160,128,16:34 -> 18:05,0
T65,F204,C32,JFK,ATL,80068.0,85567.0,5499,3699,1222,160,128,22:14 -> 23:46,0
T66,F205,C73,SFO,ORD,20700.0,34033.0,13333,11533,2963,160,128,05:45 -> 09:27,0
T66,F206,C73,ORD,ATL,41449.0,45841.0,4392,2592,976,160,128,11:30 -> 12:44,0
T66,F207,C33,ATL,ORD,73573.0,77965.0,4392,2592,976,160,128,20:26 -> 21:39,0
T67,F208,C74,CLT,JFK,20280.0,24195.0,3915,2115,870,160,128,05:38 -> 06:43,0
T67,F209,C74,JFK,CLT,54372.05900802947,58287.05900802947,3915,2115,870,160,128,15:06 -> 16:11,1
T67,F210,C57,CLT,PHX,79678.0,92494.0,12816,11016,2848,160,128,22:07 -> 01:41 (+1),0
T68,F211,C75,PHX,ATL,20520.0,31990.0,11470,9670,2549,120,96,05:42 -> 08:53,0
T68,F212,C72,ATL,DEN,38554.0,47221.0,8667,6867,1926,120,96,10:42 -> 13:07,0
T68,F213,C76,DEN,ATL,58089.0,66756.0,8667,6867,1926,120,96,16:08 -> 18:32,0
T68,F214,C65,ATL,DEN,75201.0,83868.0,8667,6867,1926,120,96,20:53 -> 23:17,0
T69,F215,C77,LAS,SFO,20580.0,23568.0,2988,1188,664,200,160,05:43 -> 06:32,0
T69,F216,C64,SFO,DFW,54821.0,65400.0,10579,8779,2351,200,160,15:13 -> 18:10,0
T69,F217,C02,DFW,SFO,78798.0,89377.0,10579,8779,2351,200,160,21:53 -> 00:49 (+1),0
T70,F218,C78,ATL,DEN,19860.0,28527.0,8667,6867,1926,120,96,05:31 -> 07:55,0
T70,F219,C52,DEN,JFK,62932.0,74672.0,11740,9940,2609,120,96,17:28 -> 20:44,0
T70,F220,C46,JFK,ATL,86636.0,92135.0,5499,3699,1222,120,96,00:03 (+1) -> 01:35 (+1),0
T71,F221,C79,SFO,ORD,19800.0,33133.0,13333,11533,2963,120,96,05:30 -> 09:12,0
T71,F222,C79,ORD,LAS,52835.0,63774.0,10939,9139,2431,120,96,14:40 -> 17:42,0
T71,F223,C53,LAS,SFO,84427.0,87415.0,2988,1188,664,120,96,23:27 -> 00:16 (+1),0
T72,F224,C80,ATL,ORD,20220.0,24612.0,4392,2592,976,200,160,05:37 -> 06:50,0
T72,F225,C80,ORD,DFW,38997.0,44802.0,5805,4005,1290,200,160,10:49 -> 12:26,0
T72,F226,C19,DFW,LAS,74849.0,82472.0,7623,5823,1694,200,160,20:47 -> 22:54,0
T73,F227,C81,DFW,LAS,32548.32283139524,40171.32283139524,7623,5823,1694,160,128,09:02 -> 11:09,1
T73,F228,C81,LAS,DFW,42967.0,50590.0,7623,5823,1694,160,128,11:56 -> 14:03,0
T73,F229,C01,DFW,LAS,84769.3166271747,92392.3166271747,7623,5823,1694,160,128,23:32 -> 01:39,1
T74,F230,C82,PHX,DFW,20820.0,27088.0,6268,4468,1393,160,128,05:47 -> 07:31,0
T74,F231,C54,DFW,LAX,43076.0,51999.0,8923,7123,1983,160,128,11:57 -> 14:26,0
T74,F232,C48,LAX,DEN,85711.0,91943.0,6232,4432,1385,160,128,23:48 -> 01:32 (+1),0
T75,F233,C83,DFW,JFK,20880.0,30933.0,10053,8253,2234,120,96,05:48 -> 08:35,0
T75,F234,C83,JFK,DFW,49140.0,59193.0,10053,8253,2234,120,96,13:39 -> 16:26,0
T75,F235,C80,DFW,JFK,74359.68572412629,84412.68572412629,10053,8253,2234,120,96,20:39 -> 23:26,1
T76,F236,C84,LAS,ATL,20160.0,32778.0,12618,10818,2804,200,160,05:36 -> 09:06,0
T76,F237,C75,ATL,ORD,36918.0,41310.0,4392,2592,976,200,160,10:15 -> 11:28,0
T76,F238,C70,ORD,ATL,60765.0,65157.0,4392,2592,976,200,160,16:52 -> 18:05,0
T76,F239,C17,ATL,ORD,88811.0,93203.0,4392,2592,976,200,160,00:40 (+1) -> 01:53 (+1),0
T77,F240,C85,DEN,PHX,20400.0,24756.0,4356,2556,968,200,160,05:40 -> 06:52,0
T77,F241,C85,PHX,ATL,57461.0,68931.0,11470,9670,2549,200,160,15:57 -> 19:08,0
T77,F242,C66,ATL,ORD,80597.06937205917,84989.06937205917,4392,2592,976,200,160,22:23 -> 23:36,1
T78,F243,C86,ORD,LAS,22510.432981407892,33449.432981407896,10939,9139,2431,120,96,06:15 -> 09:17,1
T78,F244,C86,LAS,ORD,63233.0,74172.0,10939,9139,2431,120,96,17:33 -> 20:36,0
T79,F245,C87,SFO,LAS,19800.0,22788.0,2988,1188,664,160,128,05:30 -> 06:19,0
T79,F246,C87,LAS,SFO,31848.0,34836.0,2988,1188,664,160,128,08:50 -> 09:40,0
T79,F247,C77,SFO,ORD,54518.0,67851.0,13333,11533,2963,160,128,15:08 -> 18:50,0
T79,F248,C75,ORD,SFO,76505.0,89838.0,13333,11533,2963,160,128,21:15 -> 00:57 (+1),0
T80,F249,C88,DFW,LAS,25942.57650200631,33565.57650200631,7623,5823,1694,200,160,07:12 -> 09:19,1
T80,F250,C88,LAS,DFW,62727.0,70350.0,7623,5823,1694,200,160,17:25 -> 19:32,0
T80,F251,C04,DFW,LAS,84620.0,92243.0,7623,5823,1694,200,160,23:30 -> 01:37 (+1),0
T81,F252,C89,CLT,DEN,20100.0,29766.0,9666,7866,2148,120,96,05:35 -> 08:16,0
T81,F253,C72,DEN,CLT,59933.0,69599.0,9666,7866,2148,120,96,16:38 -> 19:19,0
T81,F254,C51,CLT,ORD,85949.0,90287.0,4338,2538,964,120,96,23:52 -> 01:04 (+1),0
T82,F255,C90,LAS,DEN,20100.0,24640.0,4540,2740,1009,200,160,05:35 -> 06:50,0
T82,F256,C78,DEN,ORD,50380.0,56797.0,6417,4617,1426,200,160,13:59 -> 15:46,0
