Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T21,F69,C32,SEA,DFW,60398.0,72404.0,12006,10206,2668,120,96,16:46 -> 20:06,0
T22,F70,C33,DTW,ATL,20760.0,25071.0,4311,2511,958,160,128,05:46 -> 06:57,0
T22,F71,C14,ATL,DEN,54030.0,62697.0,8667,6867,1926,160,128,15:00 -> 17:24,0
T23,F72,C34,MCO,DFW,20700.0,27819.0,7119,5319,1582,200,160,05:45 -> 07:43,0
T23,F73,C34,DFW,MCO,50393.0,57512.0,7119,5319,1582,200,160,13:59 -> 15:58,0
T23,F74,C13,MCO,PHX,78815.0,92175.0,13360,11560,2969,200,160,21:53 -> 01:36 (+1),0
T24,F75,C35,MCO,CLT,34277.13440139489,37674.13440139489,3397,1597,755,160,128,09:31 -> 10:27,1
T24,F76,C35,CLT,JFK,49764.0,53679.0,3915,2115,870,160,128,13:49 -> 14:54,0
T24,F77,C18,JFK,CLT,76401.0,80316.0,3915,2115,870,160,128,21:13 -> 22:18,0
T25,F78,C36,IAH,DEN,20745.55114092376,26986.55114092376,6241,4441,1387,200,160,05:45 -> 07:29,1
T25,F79,C12,DEN,IAH,44969.0,51210.0,6241,4441,1387,200,160,12:29 -> 14:13,0
T25,F80,C21,IAH,DEN,76352.0,82593.0,6241,4441,1387,200,160,21:12 -> 22:56,0
T26,F81,C37,EWR,CLT,20460.0,24285.0,3825,2025,850,160,128,05:41 -> 06:44,0
T26,F82,C37,CLT,EWR,53087.0,56912.0,3825,2025,850,160,128,14:44 -> 15:48,0
T27,F83,C38,SFO,ORD,29755.62080122297,43088.62080122297,13333,11533,2963,200,160,08:15 -> 11:58,1
T27,F84,C17,ORD,JFK,65782.9489319587,71123.9489319587,5341,3541,1187,200,160,18:16 -> 19:45,1
T27,F85,C35,JFK,ORD,99684.61506416493,105025.61506416493,5341,3541,1187,200,160,03:41 -> 05:10,1
T28,F86,C39,IAH,EWR,19920.0,30045.0,10125,8325,2250,120,96,05:32 -> 08:20,0
T28,F87,C39,EWR,IAH,43659.0,53784.0,10125,8325,2250,120,96,12:07 -> 14:56,0
T28,F88,C12,IAH,ORD,63466.0,70171.0,6705,4905,1490,120,96,17:37 -> 19:29,0
T29,F89,C40,JFK,ATL,22207.504653235283,27706.504653235283,5499,3699,1222,120,96,06:10 -> 07:41,1
T29,F90,C33,ATL,JFK,51594.0,57093.0,5499,3699,1222,120,96,14:19 -> 15:51,0
T29,F91,C33,JFK,MIA,70350.0,78256.0,7906,6106,1757,120,96,19:32 -> 21:44,0
T29,F92,C20,MIA,JFK,85080.0,92986.0,7906,6106,1757,120,96,23:38 -> 01:49 (+1),0
T30,F93,C41,MCO,ATL,19860.0,22785.0,2925,1125,650,160,128,05:31 -> 06:19,0
T30,F94,C40,ATL,PHL,46315.763675878305,51134.763675878305,4819,3019,1071,160,128,12:51 -> 14:12,1
T30,F95,C06,PHL,ATL,54863.0,59682.0,4819,3019,1071,160,128,15:14 -> 16:34,0
T30,F96,C05,ATL,BOS,83268.0,90112.0,6844,5044,1521,160,128,23:07 -> 01:01 (+1),0
T31,F97,C42,MIA,ATL,20760.0,25075.0,4315,2515,959,160,128,05:46 -> 06:57,0
T31,F98,C41,ATL,PHX,48670.0,60140.0,11470,9670,2549,160,128,13:31 -> 16:42,0
T32,F99,C43,MCO,PHX,31046.391687910167,44406.39168791017,13360,11560,2969,120,96,08:37 -> 12:20,1
T32,F100,C07,PHX,SFO,79635.98790456391,84342.98790456391,4707,2907,1046,120,96,22:07 -> 23:25,1
T33,F101,C44,DFW,ATL,23731.767604396184,29014.767604396184,5283,3483,1174,160,128,06:35 -> 08:03,1
T33,F102,C42,ATL,DFW,50364.0,55647.0,5283,3483,1174,160,128,13:59 -> 15:27,0
T34,F103,C45,MCO,IAH,20340.0,26514.0,6174,4374,1372,120,96,05:39 -> 07:21,0
T34,F104,C45,IAH,MCO,46202.0,52376.0,6174,4374,1372,120,96,12:50 -> 14:32,0
T34,F105,C23,MCO,IAH,87801.21863433192,93975.21863433192,6174,4374,1372,120,96,00:23 -> 02:06,1
T35,F106,C46,MSP,CLT,20813.054476770027,27545.054476770027,6732,4932,1496,120,96,05:46 -> 07:39,1
T35,F107,C46,CLT,MSP,51532.0,58264.0,6732,4932,1496,120,96,14:18 -> 16:11,0
T35,F108,C24,MSP,CLT,81307.0,88039.0,6732,4932,1496,120,96,22:35 -> 00:27 (+1),0
T36,F109,C47,SEA,MSP,19800.0,29898.0,10098,8298,2244,200,160,05:30 -> 08:18,0
T36,F110,C47,MSP,SEA,31825.0,41923.0,10098,8298,2244,200,160,08:50 -> 11:38,0
T36,F111,C48,SEA,MSP,60249.88586137797,70347.88586137796,10098,8298,2244,200,160,16:44 -> 19:32,1
T36,F112,C46,MSP,EWR,72164.0,79445.0,7281,5481,1618,200,160,20:02 -> 22:04,0
T37,F113,C49,JFK,ATL,26302.108659034006,31801.108659034006,5499,3699,1222,160,128,07:18 -> 08:50,1
T37,F114,C44,ATL,ORD,54454.0,58846.0,4392,2592,976,160,128,15:07 -> 16:20,0
T37,F115,C38,ORD,ATL,67033.0,71425.0,4392,2592,976,160,128,18:37 -> 19:50,0
T37,F116,C06,ATL,MSP,94650.77502603813,101215.77502603813,6565,4765,1459,160,128,02:17 -> 04:06,1
T38,F117,C50,EWR,MIA,20160.0,28035.0,7875,6075,1750,120,96,05:36 -> 07:47,0
T38,F118,C50,MIA,DTW,63177.33259495904,71488.33259495904,8311,6511,1847,120,96,17:32 -> 19:51,1
T38,F119,C19,DTW,MIA,77555.74782752724,85866.74782752724,8311,6511,1847,120,96,21:32 -> 23:51,1
T39,F120,C51,LAS,ORD,20340.0,31279.0,10939,9139,2431,120,96,05:39 -> 08:41,0
T39,F121,C51,ORD,JFK,41787.0,47128.0,5341,3541,1187,120,96,11:36 -> 13:05,0
T39,F122,C17,JFK,ORD,73709.0,79050.0,5341,3541,1187,120,96,20:28 -> 21:57,0
T40,F123,C52,BOS,DFW,20520.0,31810.0,11290,9490,2509,160,128,05:42 -> 08:50,0
T40,F124,C52,DFW,BOS,50935.58794304362,62225.58794304362,11290,9490,2509,160,128,14:08 -> 17:17,1
T40,F125,C53,BOS,DFW,82593.27862935621,93883.27862935621,11290,9490,2509,160,128,22:56 -> 02:04,1
T41,F126,C54,ATL,LAS,19980.0,32598.0,12618,10818,2804,120,96,05:33 -> 09:03,0
T41,F127,C54,LAS,DEN,40300.0,44840.0,4540,2740,1009,120,96,11:11 -> 12:27,0
T41,F128,C14,DEN,CLT,64954.0,74620.0,9666,7866,2148,120,96,18:02 -> 20:43,0
T41,F129,C18,CLT,EWR,86937.0,90762.0,3825,2025,850,120,96,00:08 (+1) -> 01:12 (+1),0
T42,F130,C55,MSP,IAH,20880.0,28377.0,7497,5697,1666,120,96,05:48 -> 07:52,0
T42,F131,C55,IAH,MSP,40403.69565608564,47900.69565608564,7497,5697,1666,120,96,11:13 -> 13:18,1
T42,F132,C48,MSP,IAH,68331.0,75828.0,7497,5697,1666,120,96,18:58 -> 21:03,0
T43,F133,C56,MSP,EWR,20700.0,27981.0,7281,5481,1618,120,96,05:45 -> 07:46,0
T43,F134,C56,EWR,MSP,32898.0361117006,40179.0361117006,7281,5481,1618,120,96,09:08 -> 11:09,1
T43,F135,C55,MSP,EWR,66610.81043662976,73891.81043662976,7281,5481,1618,120,96,18:30 -> 20:31,1
T43,F136,C37,EWR,MSP,79343.42211850462,86624.42211850462,7281,5481,1618,120,96,22:02 -> 00:03,1
T43,F137,C25,MSP,DFW,79655.0,85829.0,6174,4374,1372,120,96,22:07 -> 23:50,0
T44,F138,C57,EWR,ORD,33378.31777390062,38571.31777390062,5193,3393,1154,120,96,09:16 -> 10:42,1
T44,F139,C57,ORD,ATL,56172.946298411305,60564.946298411305,4392,2592,976,120,96,15:36 -> 16:49,1
T45,F140,C58,DFW,CLT,20580.0,27343.0,6763,4963,1503,200,160,05:43 -> 07:35,0
T45,F141,C58,CLT,ORD,46261.0,50599.0,4338,2538,964,200,160,12:51 -> 14:03,0
T45,F142,C58,ORD,LAX,58427.0,71036.0,12609,10809,2802,200,160,16:13 -> 19:43,0
T46,F143,C59,SEA,DFW,19800.0,31806.0,12006,10206,2668,160,128,05:30 -> 08:50,0
T46,F144,C59,DFW,ORD,50580.0,56385.0,5805,4005,1290,160,128,14:03 -> 15:39,0
T46,F145,C12,ORD,MCO,85658.0,92948.0,7290,5490,1620,160,128,23:47 -> 01:49 (+1),0
T47,F146,C60,SFO,MSP,19980.0,31459.0,11479,9679,2551,160,128,05:33 -> 08:44,0
T47,F147,C56,MSP,PHX,68095.21608490034,77324.21608490034,9229,7429,2051,160,128,18:54 -> 21:28,1
T48,F148,C61,PHX,SFO,33127.80222118129,37834.80222118129,4707,2907,1046,200,160,09:12 -> 10:30,1
T48,F149,C61,SFO,PHX,50267.045396811554,54974.045396811554,4707,2907,1046,200,160,13:57 -> 15:16,1
T48,F150,C41,PHX,MCO,67600.0,80960.0,13360,11560,2969,200,160,18:46 -> 22:29,0
T49,F151,C62,LAS,DFW,20100.0,27723.0,7623,5823,1694,160,128,05:35 -> 07:42,0
T49,F152,C62,DFW,ATL,51390.0,56673.0,5283,3483,1174,160,128,14:16 -> 15:44,0
T49,F153,C10,ATL,DFW,100899.65317615676,106182.65317615676,5283,3483,1174,160,128,04:01 -> 05:29,1
T50,F154,C63,DTW,DFW,20100.0,27237.0,7137,5337,1586,160,128,05:35 -> 07:33,0
T50,F155,C63,DFW,JFK,60298.98455678403,70351.98455678404,10053,8253,2234,160,128,16:44 -> 19:32,1
T51,F156,C64,EWR,DFW,24680.558888401156,34598.55888840115,9918,8118,2204,120,96,06:51 -> 09:36,1
T51,F157,C42,DFW,EWR,70008.58275470143,79926.58275470143,9918,8118,2204,120,96,19:26 -> 22:12,1
T52,F158,C65,PHL,ORD,20640.0,25536.0,4896,3096,1088,120,96,05:44 -> 07:05,0
T52,F159,C65,ORD,PHL,46639.0,51535.0,4896,3096,1088,120,96,12:57 -> 14:18,0
T52,F160,C40,PHL,IAH,56121.0,65701.0,9580,7780,2129,120,96,15:35 -> 18:15,0
T53,F161,C66,JFK,DEN,32355.357475783632,44095.35747578363,11740,9940,2609,160,128,08:59 -> 12:14,1
T53,F162,C30,DEN,PHX,56832.255980516704,61188.255980516704,4356,2556,968,160,128,15:47 -> 16:59,1
T53,F163,C43,PHX,DEN,89239.0,93595.0,4356,2556,968,160,128,00:47 (+1) -> 01:59 (+1),0
T54,F164,C67,LAS,SEA,20400.0,26677.0,6277,4477,1395,120,96,05:40 -> 07:24,0
T54,F165,C67,SEA,DFW,44464.99045340413,56470.99045340413,12006,10206,2668,120,96,12:21 -> 15:41,1
T54,F166,C64,DFW,ORD,52469.0,58274.0,5805,4005,1290,120,96,14:34 -> 16:11,0
T54,F167,C17,ORD,DFW,82482.0,88287.0,5805,4005,1290,120,96,22:54 -> 00:31 (+1),0
T55,F168,C68,LAX,ORD,20340.0,32949.0,12609,10809,2802,160,128,05:39 -> 09:09,0
T55,F169,C68,ORD,EWR,55284.0,60477.0,5193,3393,1154,160,128,15:21 -> 16:47,0
T55,F170,C55,EWR,CLT,80910.32259979748,84735.32259979748,3825,2025,850,160,128,22:28 -> 23:32,1
T55,F171,C14,CLT,ORD,79224.0,83562.0,4338,2538,964,160,128,22:00 -> 23:12,0
T56,F172,C69,DFW,DEN,20700.0,25344.0,4644,2844,1032,160,128,05:45 -> 07:02,0
T56,F173,C36,DEN,EWR,45396.10118370097,56988.10118370097,11592,9792,2576,160,128,12:36 -> 15:49,1
T57,F174,C70,MSP,DFW,21000.0,27174.0,6174,4374,1372,120,96,05:50 -> 07:32,0
T57,F175,C70,DFW,MSP,37191.0,43365.0,6174,4374,1372,120,96,10:19 -> 12:02,0
T57,F176,C60,MSP,DFW,72579.0,78753.0,6174,4374,1372,120,96,20:09 -> 21:52,0
T58,F177,C71,PHL,DTW,27436.110783751,30712.110783751,3276,1476,728,160,128,07:37 -> 08:31,1
T58,F178,C71,DTW,PHL,37925.0,41201.0,3276,1476,728,160,128,10:32 -> 11:26,0
T58,F179,C65,PHL,DEN,69958.05307441365,81208.05307441365,11250,9450,2500,160,128,19:25 -> 22:33,1
T59,F180,C72,LAS,DFW,20760.0,28383.0,7623,5823,1694,160,128,05:46 -> 07:53,0
T59,F181,C72,DFW,MIA,51099.0,59208.0,8109,6309,1802,160,128,14:11 -> 16:26,0
T59,F182,C73,MIA,CLT,66527.0,71247.0,4720,2920,1049,160,128,18:28 -> 19:47,0
T60,F183,C74,LAS,SFO,20100.0,23088.0,2988,1188,664,120,96,05:35 -> 06:24,0
T60,F184,C74,SFO,LAS,37887.0,40875.0,2988,1188,664,120,96,10:31 -> 11:21,0
T60,F185,C27,LAS,SFO,49835.45211224448,52823.45211224448,2988,1188,664,120,96,13:50 -> 14:40,1
T60,F186,C75,SFO,LAS,60864.0,63852.0,2988,1188,664,120,96,16:54 -> 17:44,0
T61,F187,C76,MCO,IAH,31576.301603761913,37750.30160376191,6174,4374,1372,120,96,08:46 -> 10:29,1
T61,F188,C76,IAH,MCO,45692.61223189797,51866.61223189797,6174,4374,1372,120,96,12:41 -> 14:24,1
T61,F189,C45,MCO,ATL,58861.0,61786.0,2925,1125,650,120,96,16:21 -> 17:09,0
T61,F190,C49,ATL,MCO,72538.0,75463.0,2925,1125,650,120,96,20:08 -> 20:57,0
T62,F191,C77,DTW,DFW,19980.0,27117.0,7137,5337,1586,200,160,05:33 -> 07:31,0
T62,F192,C77,DFW,MCO,35925.0,43044.0,7119,5319,1582,200,160,09:58 -> 11:57,0
T62,F193,C76,MCO,MSP,53526.0,63021.0,9495,7695,2110,200,160,14:52 -> 17:30,0
T62,F194,C70,MSP,MCO,70566.0,80061.0,9495,7695,2110,200,160,19:36 -> 22:14,0
T63,F195,C78,SEA,DFW,20400.0,32406.0,12006,10206,2668,200,160,05:40 -> 09:00,0
T63,F196,C78,DFW,MIA,35543.0,43652.0,8109,6309,1802,200,160,09:52 -> 12:07,0
T63,F197,C72,MIA,EWR,61946.0,69821.0,7875,6075,1750,200,160,17:12 -> 19:23,0
T64,F198,C79,SEA,DEN,20820.0,28222.0,7402,5602,1645,120,96,05:47 -> 07:50,0
T64,F199,C54,DEN,SEA,54444.0,61846.0,7402,5602,1645,120,96,15:07 -> 17:10,0
T65,F200,C80,PHL,IAH,20580.0,30160.0,9580,7780,2129,160,128,05:43 -> 08:22,0
T65,F201,C80,IAH,ATL,44995.0,49976.0,4981,3181,1107,160,128,12:29 -> 13:52,0
T65,F202,C45,ATL,LAS,68884.0,81502.0,12618,10818,2804,160,128,19:08 -> 22:38,0
T66,F203,C81,CLT,MSP,20520.0,27252.0,6732,4932,1496,200,160,05:42 -> 07:34,0
T66,F204,C81,MSP,DEN,39808.0,44722.0,4914,3114,1092,200,160,11:03 -> 12:25,0
T66,F205,C66,DEN,MSP,47904.0,52818.0,4914,3114,1092,200,160,13:18 -> 14:40,0
T66,F206,C76,MSP,SEA,85553.95019623388,95651.95019623388,10098,8298,2244,200,160,23:45 -> 02:34,1
T67,F207,C82,EWR,CLT,21000.0,24825.0,3825,2025,850,160,128,05:50 -> 06:53,0
T67,F208,C82,CLT,EWR,35233.0,39058.0,3825,2025,850,160,128,09:47 -> 10:50,0
T67,F209,C82,EWR,CLT,45505.0,49330.0,3825,2025,850,160,128,12:38 -> 13:42,0
T67,F210,C82,CLT,MSP,70268.0,77000.0,6732,4932,1496,160,128,19:31 -> 21:23,0
T68,F211,C83,MSP,EWR,34440.957070867415,41721.957070867415,7281,5481,1618,160,128,09:34 -> 11:35,1
T68,F212,C83,EWR,ATL,29866.0,35261.0,5395,3595,1199,160,128,08:17 -> 09:47,0
T68,F213,C83,ATL,PHX,46640.55446479113,58110.55446479113,11470,9670,2549,160,128,12:57 -> 16:08,1
T68,F214,C30,PHX,IAH,82013.0,89303.0,7290,5490,1620,160,128,22:46 -> 00:48 (+1),0
T69,F215,C84,SFO,DEN,25703.97297121573,32687.97297121573,6984,5184,1552,200,160,07:08 -> 09:04,1
T69,F216,C69,DEN,LAX,53554.0,59786.0,6232,4432,1385,200,160,14:52 -> 16:36,0
T69,F217,C16,LAX,ORD,69246.0,81855.0,12609,10809,2802,200,160,19:14 -> 22:44,0
T70,F218,C85,IAH,MSP,20640.0,28137.0,7497,5697,1666,200,160,05:44 -> 07:48,0
T70,F219,C85,MSP,DFW,52904.21598983847,59078.21598983847,6174,4374,1372,200,160,14:41 -> 16:24,1
T70,F220,C67,DFW,SFO,55952.0,66531.0,10579,8779,2351,200,160,15:32 -> 18:28,0
T71,F221,C86,IAH,SFO,20340.0,32161.0,11821,10021,2627,200,160,05:39 -> 08:56,0
T71,F222,C27,SFO,ORD,61611.0,74944.0,13333,11533,2963,200,160,17:06 -> 20:49,0
T72,F223,C87,DTW,DFW,20400.0,27537.0,7137,5337,1586,200,160,05:40 -> 07:38,0
T72,F224,C85,DFW,DTW,67210.253610342,74347.253610342,7137,5337,1586,200,160,18:40 -> 20:39,1
T72,F225,C50,DTW,DFW,80244.0,87381.0,7137,5337,1586,200,160,22:17 -> 00:16 (+1),0
T73,F226,C88,MIA,DEN,20040.0,32406.0,12366,10566,2748,160,128,05:34 -> 09:00,0
T73,F227,C79,DEN,JFK,58296.10313113805,70036.10313113805,11740,9940,2609,160,128,16:11 -> 19:27,1
T73,F228,C51,JFK,DEN,83749.87890590115,95489.87890590115,11740,9940,2609,160,128,23:15 -> 02:31,1
T74,F229,C89,LAS,SFO,20160.0,23148.0,2988,1188,664,200,160,05:36 -> 06:25,0
T74,F230,C86,SFO,PHX,51104.121833676436,55811.121833676436,4707,2907,1046,200,160,14:11 -> 15:30,1
T74,F231,C61,PHX,DFW,55056.0,61324.0,6268,4468,1393,200,160,15:17 -> 17:02,0
T74,F232,C87,DFW,MCO,86526.49999353793,93645.49999353793,7119,5319,1582,200,160,00:02 -> 02:00,1
T75,F233,C90,EWR,IAH,24601.080787630075,34726.080787630075,10125,8325,2250,120,96,06:50 -> 09:38,1
T75,F234,C90,IAH,BOS,50227.40487355873,61778.40487355873,11551,9751,2567,120,96,13:57 -> 17:09,1
T76,F235,C91,BOS,MIA,19800.0,28926.0,9126,7326,2028,160,128,05:30 -> 08:02,0
T76,F236,C78,MIA,PHL,55410.0,62763.0,7353,5553,1634,160,128,15:23 -> 17:26,0
T76,F237,C71,PHL,MIA,82484.0,89837.0,7353,5553,1634,160,128,22:54 -> 00:57 (+1),0
T77,F238,C92,MSP,DEN,19980.0,24894.0,4914,3114,1092,200,160,05:33 -> 06:54,0
T77,F239,C92,DEN,CLT,27092.0,36758.0,9666,7866,2148,200,160,07:31 -> 10:12,0
T77,F240,C93,CLT,DEN,65760.27669718473,75426.27669718473,9666,7866,2148,200,160,18:16 -> 20:57,1
T78,F241,C94,CLT,PHX,30411.427537766773,43227.42753776677,12816,11016,2848,160,128,08:26 -> 12:00,1
T78,F242,C86,PHX,DTW,57879.0,69952.0,12073,10273,2683,160,128,16:04 -> 19:25,0
T79,F243,C95,MSP,CLT,20160.0,26892.0,6732,4932,1496,120,96,05:36 -> 07:28,0
T79,F244,C92,CLT,MSP,43134.072095931246,49866.072095931246,6732,4932,1496,120,96,11:58 -> 13:51,1
T79,F245,C66,MSP,SEA,75400.0,85498.0,10098,8298,2244,120,96,20:56 -> 23:44,0
T80,F246,C96,SFO,DEN,27846.174485738215,34830.174485738215,6984,5184,1552,120,96,07:44 -> 09:40,1
T80,F247,C81,DEN,MSP,51500.0,56414.0,4914,3114,1092,120,96,14:18 -> 15:40,0
T80,F248,C92,MSP,DEN,78524.0,83438.0,4914,3114,1092,120,96,21:48 -> 23:10,0
T81,F249,C97,LAX,DFW,20400.0,29323.0,8923,7123,1983,120,96,05:40 -> 08:08,0
T81,F250,C61,DFW,LAX,72349.99478233156,81272.99478233156,8923,7123,1983,120,96,20:05 -> 22:34,1
T82,F251,C98,IAH,CLT,20760.0,27357.0,6597,4797,1466,120,96,05:46 -> 07:35,0
