Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T09,F28,C12,IAD,MIA,64948.0,71635.0,6687,4887,1486,160,128,18:02 -> 19:53,0
T10,F29,C13,DEN,IAD,20160.0,30649.0,10489,8689,2331,200,160,05:36 -> 08:30,0
T10,F30,C07,IAD,MIA,55575.0,62262.0,6687,4887,1486,200,160,15:26 -> 17:17,0
T10,F31,C05,MIA,IAD,79189.0,85876.0,6687,4887,1486,200,160,21:59 -> 23:51,0
T11,F32,C14,FLL,MDW,20460.0,28920.0,8460,6660,1880,160,128,05:41 -> 08:02,0
T11,F33,C14,MDW,ATL,35966.0,40245.0,4279,2479,951,160,128,09:59 -> 11:10,0
T11,F34,C14,ATL,JFK,67319.0,72818.0,5499,3699,1222,160,128,18:41 -> 20:13,0
T12,F35,C15,TPA,JFK,20940.0,28225.0,7285,5485,1619,200,160,05:49 -> 07:50,0
T12,F36,C15,JFK,ATL,55623.0,61122.0,5499,3699,1222,200,160,15:27 -> 16:58,0
T12,F37,C15,ATL,JFK,68396.0,73895.0,5499,3699,1222,200,160,18:59 -> 20:31,0
T13,F38,C16,PHL,DFW,20580.0,29994.0,9414,7614,2092,200,160,05:43 -> 08:19,0
T13,F39,C11,DFW,PHL,37460.0,46874.0,9414,7614,2092,200,160,10:24 -> 13:01,0
T13,F40,C17,PHL,FLL,63939.0,71139.0,7200,5400,1600,200,160,17:45 -> 19:45,0
T13,F41,C17,FLL,PHL,72941.0,80141.0,7200,5400,1600,200,160,20:15 -> 22:15,0
T14,F42,C18,SFO,MSP,20820.0,32299.0,11479,9679,2551,160,128,05:47 -> 08:58,0
T14,F43,C18,MSP,DFW,36953.0,43127.0,6174,4374,1372,160,128,10:15 -> 11:58,0
T14,F44,C16,DFW,ATL,68132.0,73415.0,5283,3483,1174,160,128,18:55 -> 20:23,0
T15,F45,C19,DFW,SLC,20700.0,27850.0,7150,5350,1589,120,96,05:45 -> 07:44,0
T15,F46,C19,SLC,DFW,32432.0,39582.0,7150,5350,1589,120,96,09:00 -> 10:59,0
T15,F47,C18,DFW,DCA,56873.0,65486.0,8613,6813,1914,120,96,15:47 -> 18:11,0
T16,F48,C20,DAL,DEN,19860.0,24571.0,4711,2911,1047,200,160,05:31 -> 06:49,0
T16,F49,C20,DEN,SEA,47150.0,54552.0,7402,5602,1645,200,160,13:05 -> 15:09,0
T16,F50,C20,SEA,ORD,71244.0,83668.0,12424,10624,2761,200,160,19:47 -> 23:14,0
T17,F51,C21,MIA,CLT,24566.85521915382,29286.85521915382,4720,2920,1049,160,128,06:49 -> 08:08,1
T17,F52,C21,CLT,BOS,38488.0,43753.0,5265,3465,1170,160,128,10:41 -> 12:09,0
T17,F53,C21,BOS,CLT,79134.0,84399.0,5265,3465,1170,160,128,21:58 -> 23:26,0
T18,F54,C22,MDW,PHL,24699.33701522047,29523.33701522047,4824,3024,1072,160,128,06:51 -> 08:12,1
T18,F55,C11,PHL,CLT,56154.0,59398.0,3244,1444,721,160,128,15:35 -> 16:29,0
T18,F56,C23,CLT,IAH,68663.29558785913,75260.29558785913,6597,4797,1466,160,128,19:04 -> 20:54,1
T19,F57,C24,DCA,ORD,20700.0,25119.0,4419,2619,982,120,96,05:45 -> 06:58,0
T19,F58,C24,ORD,ATL,52047.0,56439.0,4392,2592,976,120,96,14:27 -> 15:40,0
T19,F59,C24,ATL,ORD,60490.0,64882.0,4392,2592,976,120,96,16:48 -> 18:01,0
T19,F60,C24,ORD,ATL,68773.0,73165.0,4392,2592,976,120,96,19:06 -> 20:19,0
T20,F61,C25,CLT,JFK,20280.0,24195.0,3915,2115,870,160,128,05:38 -> 06:43,0
T20,F62,C25,JFK,CLT,32559.0,36474.0,3915,2115,870,160,128,09:02 -> 10:07,0
T20,F63,C25,CLT,MDW,56256.0,60486.0,4230,2430,940,160,128,15:37 -> 16:48,0
T20,F64,C10,MDW,JFK,65864.0,71147.0,5283,3483,1174,160,128,18:17 -> 19:45,0
T21,F65,C26,PDX,DFW,20760.0,32446.0,11686,9886,2597,160,128,05:46 -> 09:00,0
T21,F66,C19,DFW,JFK,45274.0,55327.0,10053,8253,2234,160,128,12:34 -> 15:22,0
T22,F67,C27,TPA,ATL,20280.0,23223.0,2943,1143,654,120,96,05:38 -> 06:27,0
T22,F68,C27,ATL,TPA,37984.0,40927.0,2943,1143,654,120,96,10:33 -> 11:22,0
T22,F69,C27,TPA,CLT,58815.0,62496.0,3681,1881,818,120,96,16:20 -> 17:21,0
T22,F70,C11,CLT,MIA,68758.0,73478.0,4720,2920,1049,120,96,19:05 -> 20:24,0
T22,F71,C07,MIA,DTW,78378.0,86689.0,8311,6511,1847,120,96,21:46 -> 00:04 (+1),0
T23,F72,C28,PHL,ORD,20220.0,25116.0,4896,3096,1088,200,160,05:37 -> 06:58,0
T23,F73,C28,ORD,PHL,49384.0,54280.0,4896,3096,1088,200,160,13:43 -> 15:04,0
T23,F74,C22,PHL,MSP,58324.0,65407.0,7083,5283,1574,200,160,16:12 -> 18:10,0
T23,F75,C22,MSP,LAX,69336.0,80437.0,11101,9301,2467,200,160,19:15 -> 22:20,0
T24,F76,C29,JFK,DFW,20700.0,30753.0,10053,8253,2234,160,128,05:45 -> 08:32,0
T24,F77,C26,DFW,LAX,35344.0,44267.0,8923,7123,1983,160,128,09:49 -> 12:17,0
T24,F78,C30,LAX,DFW,72679.0,81602.0,8923,7123,1983,160,128,20:11 -> 22:40,0
T25,F79,C31,IAH,FLL,20160.0,27139.0,6979,5179,1551,200,160,05:36 -> 07:32,0
T25,F80,C31,FLL,IAH,50394.196291384855,57373.196291384855,6979,5179,1551,200,160,13:59 -> 15:56,1
T25,F81,C23,IAH,DCA,76111.0,84845.0,8734,6934,1941,200,160,21:08 -> 23:34,0
T26,F82,C32,TPA,PHX,19980.0,32904.0,12924,11124,2872,200,160,05:33 -> 09:08,0
T26,F83,C32,PHX,IAH,44931.53147374404,52221.53147374404,7290,5490,1620,200,160,12:28 -> 14:30,1
T26,F84,C31,IAH,ORD,65839.0,72544.0,6705,4905,1490,200,160,18:17 -> 20:09,0
T27,F85,C33,IAD,MDW,21000.0,25171.0,4171,2371,927,120,96,05:50 -> 06:59,0
T27,F86,C33,MDW,EWR,41338.0,46472.0,5134,3334,1141,120,96,11:28 -> 12:54,0
T27,F87,C33,EWR,DEN,79834.0,91426.0,11592,9792,2576,120,96,22:10 -> 01:23 (+1),0
T28,F88,C34,MCO,IAH,20580.0,26754.0,6174,4374,1372,160,128,05:43 -> 07:25,0
T28,F89,C32,IAH,ORD,61462.0,68167.0,6705,4905,1490,160,128,17:04 -> 18:56,0
T28,F90,C35,ORD,CLT,70307.0,74645.0,4338,2538,964,160,128,19:31 -> 20:44,0
T29,F91,C36,MSP,ATL,24317.916158563872,30882.916158563872,6565,4765,1459,120,96,06:45 -> 08:34,1
T29,F92,C36,ATL,MSP,29780.0,36345.0,6565,4765,1459,120,96,08:16 -> 10:05,0
T29,F93,C36,MSP,BOS,68186.0,76304.0,8118,6318,1804,120,96,18:56 -> 21:11,0
