Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T12,F36,C14,IAH,PHX,76081.63678004793,83371.63678004793,7290,5490,1620,200,160,21:08 -> 23:09,1
T13,F37,C15,ORD,ATL,20640.0,25032.0,4392,2592,976,120,96,05:44 -> 06:57,0
T13,F38,C15,ATL,DFW,42097.0,47380.0,5283,3483,1174,120,96,11:41 -> 13:09,0
T13,F39,C15,DFW,SEA,51918.094521929495,63924.094521929495,12006,10206,2668,120,96,14:25 -> 17:45,1
T14,F40,C16,MIA,DFW,19920.0,28029.0,8109,6309,1802,200,160,05:32 -> 07:47,0
T14,F41,C16,DFW,LAX,30332.0,39255.0,8923,7123,1983,200,160,08:25 -> 10:54,0
T14,F42,C17,LAX,ORD,41543.0,54152.0,12609,10809,2802,200,160,11:32 -> 15:02,0
T14,F43,C17,ORD,LAX,76884.0,89493.0,12609,10809,2802,200,160,21:21 -> 00:51 (+1),0
T15,F44,C18,JFK,IAH,20640.0,30886.0,10246,8446,2277,120,96,05:44 -> 08:34,0
T15,F45,C18,IAH,DEN,54184.80222118129,60425.80222118129,6241,4441,1387,120,96,15:03 -> 16:47,1
T15,F46,C03,DEN,IAH,91216.09684066745,97457.09684066745,6241,4441,1387,120,96,01:20 -> 03:04,1
T16,F47,C19,DEN,LAX,34877.70419014642,41109.70419014642,6232,4432,1385,160,128,09:41 -> 11:25,1
T16,F48,C19,LAX,DEN,38805.0,45037.0,6232,4432,1385,160,128,10:46 -> 12:30,0
T16,F49,C18,DEN,LAX,56117.0,62349.0,6232,4432,1385,160,128,15:35 -> 17:19,0
T16,F50,C07,LAX,DEN,78240.88596838417,84472.88596838417,6232,4432,1385,160,128,21:44 -> 23:27,1
T17,F51,C20,IAH,DEN,32919.02616891836,39160.02616891836,6241,4441,1387,200,160,09:08 -> 10:52,1
T17,F52,C20,DEN,IAH,42678.82241440298,48919.82241440298,6241,4441,1387,200,160,11:51 -> 13:35,1
T17,F53,C13,IAH,DEN,57763.0,64004.0,6241,4441,1387,200,160,16:02 -> 17:46,0
T17,F54,C04,DEN,DFW,77263.0,81907.0,4644,2844,1032,200,160,21:27 -> 22:45,0
T18,F55,C21,DEN,LAS,20220.0,24760.0,4540,2740,1009,120,96,05:37 -> 06:52,0
T18,F56,C21,LAS,SEA,53136.0,59413.0,6277,4477,1395,120,96,14:45 -> 16:30,0
T19,F57,C22,SEA,ORD,20160.0,32584.0,12424,10624,2761,160,128,05:36 -> 09:03,0
T19,F58,C22,ORD,SEA,41471.0,53895.0,12424,10624,2761,160,128,11:31 -> 14:58,0
T19,F59,C11,SEA,DFW,70069.85065200682,82075.85065200682,12006,10206,2668,160,128,19:27 -> 22:47,1
T20,F60,C23,CLT,ORD,20700.0,25038.0,4338,2538,964,160,128,05:45 -> 06:57,0
T20,F61,C23,ORD,IAH,59612.229314953845,66317.22931495385,6705,4905,1490,160,128,16:33 -> 18:25,1
T21,F62,C24,PHX,DFW,20340.0,26608.0,6268,4468,1393,160,128,05:39 -> 07:23,0
T21,F63,C24,DFW,PHX,33669.95509314787,39937.95509314787,6268,4468,1393,160,128,09:21 -> 11:05,1
T21,F64,C24,PHX,DFW,51606.196338887064,57874.196338887064,6268,4468,1393,160,128,14:20 -> 16:04,1
T21,F65,C25,DFW,LAS,55033.0,62656.0,7623,5823,1694,160,128,15:17 -> 17:24,0
T22,F66,C26,LAX,DEN,20580.0,26812.0,6232,4432,1385,200,160,05:43 -> 07:26,0
T22,F67,C19,DEN,SEA,49692.25739392333,57094.25739392333,7402,5602,1645,200,160,13:48 -> 15:51,1
T22,F68,C22,SEA,DEN,56133.0,63535.0,7402,5602,1645,200,160,15:35 -> 17:38,0
T22,F69,C06,DEN,MIA,67579.0,79945.0,12366,10566,2748,200,160,18:46 -> 22:12,0
T23,F70,C27,IAH,PHX,20307.47031665657,27597.47031665657,7290,5490,1620,200,160,05:38 -> 07:39,1
T23,F71,C27,PHX,SFO,30333.0,35040.0,4707,2907,1046,200,160,08:25 -> 09:44,0
T23,F72,C27,SFO,PHX,63452.0,68159.0,4707,2907,1046,200,160,17:37 -> 18:55,0
T23,F73,C05,PHX,DFW,78642.44197393216,84910.44197393216,6268,4468,1393,200,160,21:50 -> 23:35,1
T23,F74,C02,DFW,ORD,85295.62747777789,91100.62747777789,5805,4005,1290,200,160,23:41 -> 01:18,1
T24,F75,C28,CLT,DEN,20460.0,30126.0,9666,7866,2148,120,96,05:41 -> 08:22,0
T24,F76,C26,DEN,ORD,33452.0,39869.0,6417,4617,1426,120,96,09:17 -> 11:04,0
T24,F77,C26,ORD,ATL,80021.46766367894,84413.46766367894,4392,2592,976,120,96,22:13 -> 23:26,1
T25,F78,C29,SFO,DEN,24189.897685705608,31173.897685705608,6984,5184,1552,160,128,06:43 -> 08:39,1
T25,F79,C28,DEN,DFW,62272.0,66916.0,4644,2844,1032,160,128,17:17 -> 18:35,0
T25,F80,C11,DFW,DEN,81340.0,85984.0,4644,2844,1032,160,128,22:35 -> 23:53,0
T26,F81,C30,MIA,DEN,20400.0,32766.0,12366,10566,2748,200,160,05:40 -> 09:06,0
T26,F82,C29,DEN,DFW,38074.0,42718.0,4644,2844,1032,200,160,10:34 -> 11:51,0
T26,F83,C29,DFW,DEN,46099.0,50743.0,4644,2844,1032,200,160,12:48 -> 14:05,0
T26,F84,C13,DEN,JFK,80157.51935981518,91897.51935981518,11740,9940,2609,200,160,22:15 -> 01:31,1
T27,F85,C31,CLT,DFW,28592.643151490745,35355.643151490745,6763,4963,1503,200,160,07:56 -> 09:49,1
T27,F86,C31,DFW,LAS,35059.0,42682.0,7623,5823,1694,200,160,09:44 -> 11:51,0
T27,F87,C01,LAS,DFW,70304.0,77927.0,7623,5823,1694,200,160,19:31 -> 21:38,0
T28,F88,C32,SEA,DEN,34635.44403347363,42037.44403347363,7402,5602,1645,120,96,09:37 -> 11:40,1
T28,F89,C30,DEN,DFW,44709.0,49353.0,4644,2844,1032,120,96,12:25 -> 13:42,0
T28,F90,C01,DFW,LAX,81610.0,90533.0,8923,7123,1983,120,96,22:40 -> 01:08 (+1),0
T29,F91,C33,LAS,IAH,20520.0,29349.0,8829,7029,1962,200,160,05:42 -> 08:09,0
T29,F92,C33,IAH,ORD,45674.56341023426,52379.56341023426,6705,4905,1490,200,160,12:41 -> 14:32,1
T29,F93,C34,ORD,SFO,65185.0,78518.0,13333,11533,2963,200,160,18:06 -> 21:48,0
T30,F94,C35,MIA,ORD,19920.0,28605.0,8685,6885,1930,120,96,05:32 -> 07:56,0
T30,F95,C33,ORD,MIA,66386.85695463348,75071.85695463348,8685,6885,1930,120,96,18:26 -> 20:51,1
T30,F96,C36,MIA,ORD,75062.0,83747.0,8685,6885,1930,120,96,20:51 -> 23:15,0
T31,F97,C37,DFW,SEA,20100.0,32106.0,12006,10206,2668,120,96,05:35 -> 08:55,0
T31,F98,C37,SEA,ORD,47205.0,59629.0,12424,10624,2761,120,96,13:06 -> 16:33,0
T31,F99,C35,ORD,JFK,68138.0,73479.0,5341,3541,1187,120,96,18:55 -> 20:24,0
T32,F100,C38,SFO,ORD,31830.24222492254,45163.242224922535,13333,11533,2963,160,128,08:50 -> 12:32,1
T32,F101,C38,ORD,MIA,58537.0,67222.0,8685,6885,1930,160,128,16:15 -> 18:40,0
T32,F102,C06,MIA,ORD,90172.88586137796,98857.88586137796,8685,6885,1930,160,128,01:02 -> 03:27,1
T33,F103,C39,SEA,PHX,27521.99045340413,35535.99045340413,8014,6214,1781,120,96,07:38 -> 09:52,1
T33,F104,C39,PHX,SEA,41333.0,49347.0,8014,6214,1781,120,96,11:28 -> 13:42,0
T33,F105,C15,SEA,PHX,69085.0,77099.0,8014,6214,1781,120,96,19:11 -> 21:24,0
T34,F106,C40,CLT,ORD,23226.0506261984,27564.0506261984,4338,2538,964,160,128,06:27 -> 07:39,1
T34,F107,C40,ORD,DEN,60256.0,66673.0,6417,4617,1426,160,128,16:44 -> 18:31,0
T34,F108,C22,DEN,SFO,72853.0,79837.0,6984,5184,1552,160,128,20:14 -> 22:10,0
T35,F109,C41,SFO,LAS,19860.0,22848.0,2988,1188,664,200,160,05:31 -> 06:20,0
T35,F110,C41,LAS,SEA,33492.080787630075,39769.080787630075,6277,4477,1395,200,160,09:18 -> 11:02,1
T35,F111,C19,SEA,LAS,59360.0,65637.0,6277,4477,1395,200,160,16:29 -> 18:13,0
T35,F112,C25,LAS,SEA,77246.0,83523.0,6277,4477,1395,200,160,21:27 -> 23:12,0
T36,F113,C42,SEA,LAX,20700.0,27612.0,6912,5112,1536,120,96,05:45 -> 07:40,0
T36,F114,C42,LAX,ORD,36712.0,49321.0,12609,10809,2802,120,96,10:11 -> 13:42,0
T36,F115,C37,ORD,LAX,76786.53221265256,89395.53221265256,12609,10809,2802,120,96,21:19 -> 00:49,1
T37,F116,C43,SFO,SEA,19860.0,24778.0,4918,3118,1093,160,128,05:31 -> 06:52,0
T37,F117,C39,SEA,SFO,52127.0,57045.0,4918,3118,1093,160,128,14:28 -> 15:50,0
T37,F118,C44,SFO,SEA,75687.0480858233,80605.0480858233,4918,3118,1093,160,128,21:01 -> 22:23,1
T37,F119,C21,SEA,ORD,79322.0,91746.0,12424,10624,2761,160,128,22:02 -> 01:29 (+1),0
T38,F120,C45,SEA,ORD,21238.0295073852,33662.0295073852,12424,10624,2761,200,160,05:53 -> 09:21,1
T38,F121,C45,ORD,ATL,43823.0,48215.0,4392,2592,976,200,160,12:10 -> 13:23,0
T38,F122,C10,ATL,ORD,78081.0,82473.0,4392,2592,976,200,160,21:41 -> 22:54,0
T39,F123,C46,IAH,CLT,19920.0,26517.0,6597,4797,1466,120,96,05:32 -> 07:21,0
T39,F124,C46,CLT,ORD,37833.99116918877,42171.99116918877,4338,2538,964,120,96,10:30 -> 11:42,1
T39,F125,C46,ORD,ATL,39369.0,43761.0,4392,2592,976,120,96,10:56 -> 12:09,0
T39,F126,C45,ATL,ORD,63698.0,68090.0,4392,2592,976,120,96,17:41 -> 18:54,0
T39,F127,C42,ORD,MIA,71084.0,79769.0,8685,6885,1930,120,96,19:44 -> 22:09,0
T40,F128,C47,IAH,PHX,32667.332311652386,39957.33231165238,7290,5490,1620,200,160,09:04 -> 11:05,1
T40,F129,C47,PHX,ATL,61249.0,72719.0,11470,9670,2549,200,160,17:00 -> 20:11,0
T41,F130,C48,SFO,DFW,21019.554464791134,31598.554464791134,10579,8779,2351,200,160,05:50 -> 08:46,1
T41,F131,C48,DFW,SFO,33970.0,44549.0,10579,8779,2351,200,160,09:26 -> 12:22,0
T41,F132,C39,SFO,DFW,72977.0,83556.0,10579,8779,2351,200,160,20:16 -> 23:12,0
T42,F133,C49,LAS,ATL,21000.0,33618.0,12618,10818,2804,120,96,05:50 -> 09:20,0
T42,F134,C46,ATL,LAS,61230.0,73848.0,12618,10818,2804,120,96,17:00 -> 20:30,0
T43,F135,C50,SEA,PHX,30979.07737336598,38993.07737336598,8014,6214,1781,120,96,08:36 -> 10:49,1
T43,F136,C50,PHX,ORD,31937.0,42345.0,10408,8608,2313,120,96,08:52 -> 11:45,0
T43,F137,C51,ORD,ATL,50797.0,55189.0,4392,2592,976,120,96,14:06 -> 15:19,0
T43,F138,C49,ATL,ORD,66286.0,70678.0,4392,2592,976,120,96,18:24 -> 19:37,0
T43,F139,C45,ORD,ATL,82978.0,87370.0,4392,2592,976,120,96,23:02 -> 00:16 (+1),0
T44,F140,C52,DEN,MIA,20520.0,32886.0,12366,10566,2748,120,96,05:42 -> 09:08,0
T44,F141,C52,MIA,DEN,60839.0,73205.0,12366,10566,2748,120,96,16:53 -> 20:20,0
T45,F142,C53,ORD,LAX,20040.0,32649.0,12609,10809,2802,120,96,05:34 -> 09:04,0
T45,F143,C12,LAX,SEA,58570.0,65482.0,6912,5112,1536,120,96,16:16 -> 18:11,0
T45,F144,C41,SEA,LAX,73445.0,80357.0,6912,5112,1536,120,96,20:24 -> 22:19,0
T46,F145,C54,ATL,IAH,32050.26034598922,37031.26034598922,4981,3181,1107,200,160,08:54 -> 10:17,1
T46,F146,C20,IAH,ATL,49356.0,54337.0,4981,3181,1107,200,160,13:42 -> 15:05,0
T46,F147,C47,ATL,ORD,75149.0,79541.0,4392,2592,976,200,160,20:52 -> 22:05,0
T47,F148,C55,LAX,IAH,26938.8458757886,36905.8458757886,9967,8167,2215,200,160,07:28 -> 10:15,1
T47,F149,C23,IAH,LAX,56901.0,66868.0,9967,8167,2215,200,160,15:48 -> 18:34,0
T47,F150,C16,LAX,IAH,80907.0,90874.0,9967,8167,2215,200,160,22:28 -> 01:14 (+1),0
T48,F151,C56,ATL,JFK,31338.98064852503,36837.98064852503,5499,3699,1222,120,96,08:42 -> 10:13,1
T48,F152,C56,JFK,ATL,59416.32259979747,64915.32259979747,5499,3699,1222,120,96,16:30 -> 18:01,1
T48,F153,C20,ATL,ORD,85718.0,90110.0,4392,2592,976,120,96,23:48 -> 01:01 (+1),0
T49,F154,C57,ORD,SFO,20760.0,34093.0,13333,11533,2963,120,96,05:46 -> 09:28,0
T49,F155,C57,SFO,DFW,37151.0,47730.0,10579,8779,2351,120,96,10:19 -> 13:15,0
T49,F156,C24,DFW,MIA,90760.30569391104,98869.30569391104,8109,6309,1802,120,96,01:12 -> 03:27,1
T50,F157,C58,LAS,ORD,19800.0,30739.0,10939,9139,2431,160,128,05:30 -> 08:32,0
T50,F158,C58,ORD,ATL,36366.0,40758.0,4392,2592,976,160,128,10:06 -> 11:19,0
T50,F159,C51,ATL,JFK,88150.83923423244,93649.83923423244,5499,3699,1222,160,128,00:29 -> 02:00,1
T51,F160,C59,SFO,ORD,19800.0,33133.0,13333,11533,2963,200,160,05:30 -> 09:12,0
T51,F161,C50,ORD,DEN,78109.9569701586,84526.9569701586,6417,4617,1426,200,160,21:41 -> 23:28,1
T52,F162,C60,ORD,SEA,19980.0,32404.0,12424,10624,2761,120,96,05:33 -> 09:00,0
T52,F163,C43,SEA,LAS,48929.0,55206.0,6277,4477,1395,120,96,13:35 -> 15:20,0
T52,F164,C19,LAS,DEN,75642.0,80182.0,4540,2740,1009,120,96,21:00 -> 22:16,0
T52,F165,C00,DEN,SEA,98329.70877820168,105731.70877820168,7402,5602,1645,120,96,03:18 -> 05:22,1
T53,F166,C61,ATL,ORD,19980.0,24372.0,4392,2592,976,120,96,05:33 -> 06:46,0
T53,F167,C59,ORD,ATL,42612.0,47004.0,4392,2592,976,120,96,11:50 -> 13:03,0
T53,F168,C56,ATL,ORD,62655.0,67047.0,4392,2592,976,120,96,17:24 -> 18:37,0
T53,F169,C61,ORD,SFO,71815.0,85148.0,13333,11533,2963,120,96,19:56 -> 23:39,0
T54,F170,C62,LAS,ATL,20940.0,33558.0,12618,10818,2804,160,128,05:49 -> 09:19,0
T54,F171,C58,ATL,DFW,74031.66697637706,79314.66697637706,5283,3483,1174,160,128,20:33 -> 22:01,1
T54,F172,C04,DFW,ATL,87433.0,92716.0,5283,3483,1174,160,128,00:17 (+1) -> 01:45 (+1),0
T55,F173,C63,DFW,SFO,20400.0,30979.0,10579,8779,2351,160,128,05:40 -> 08:36,0
T55,F174,C48,SFO,DEN,48913.0,55897.0,6984,5184,1552,160,128,13:35 -> 15:31,0
T55,F175,C07,DEN,SFO,82506.0,89490.0,6984,5184,1552,160,128,22:55 -> 00:51 (+1),0
T56,F176,C64,IAH,MIA,29666.024115451957,36636.02411545196,6970,5170,1549,120,96,08:14 -> 10:10,1
T56,F177,C64,MIA,CLT,52420.71432780354,57140.71432780354,4720,2920,1049,120,96,14:33 -> 15:52,1
T56,F178,C64,CLT,MIA,75317.60192251741,80037.60192251741,4720,2920,1049,120,96,20:55 -> 22:13,1
T57,F179,C65,CLT,DFW,30778.671034713556,37541.67103471355,6763,4963,1503,160,128,08:32 -> 10:25,1
T57,F180,C65,DFW,PHX,42897.0,49165.0,6268,4468,1393,160,128,11:54 -> 13:39,0
T57,F181,C14,PHX,DFW,82965.94879473677,89233.94879473677,6268,4468,1393,160,128,23:02 -> 00:47,1
T58,F182,C66,LAS,IAH,29269.42211850461,38098.42211850461,8829,7029,1962,120,96,08:07 -> 10:34,1
T58,F183,C54,IAH,LAS,52125.0,60954.0,8829,7029,1962,120,96,14:28 -> 16:55,0
T58,F184,C31,LAS,DEN,69171.0,73711.0,4540,2740,1009,120,96,19:12 -> 20:28,0
T59,F185,C67,PHX,ORD,20700.0,31108.0,10408,8608,2313,200,160,05:45 -> 08:38,0
T59,F186,C67,ORD,PHX,40205.0,50613.0,10408,8608,2313,200,160,11:10 -> 14:03,0
T59,F187,C65,PHX,ATL,67172.55137626192,78642.55137626192,11470,9670,2549,200,160,18:39 -> 21:50,1
T60,F188,C68,SFO,PHX,23607.589826677802,28314.589826677802,4707,2907,1046,120,96,06:33 -> 07:51,1
T60,F189,C68,PHX,ORD,46147.0,56555.0,10408,8608,2313,120,96,12:49 -> 15:42,0
T61,F190,C69,SEA,LAX,20460.0,27372.0,6912,5112,1536,200,160,05:41 -> 07:36,0
T61,F191,C53,LAX,SEA,55415.0,62327.0,6912,5112,1536,200,160,15:23 -> 17:18,0
T62,F192,C70,IAH,ATL,29695.748759758346,34676.748759758346,4981,3181,1107,160,128,08:14 -> 09:37,1
T62,F193,C62,ATL,IAH,61816.61868953693,66797.61868953693,4981,3181,1107,160,128,17:10 -> 18:33,1
T62,F194,C55,IAH,JFK,75271.0,85517.0,10246,8446,2277,160,128,20:54 -> 23:45,0
T63,F195,C71,LAS,ATL,19800.0,32418.0,12618,10818,2804,200,160,05:30 -> 09:00,0
T63,F196,C70,ATL,JFK,34968.0,40467.0,5499,3699,1222,200,160,09:42 -> 11:14,0
T63,F197,C70,JFK,ATL,44581.0,50080.0,5499,3699,1222,200,160,12:23 -> 13:54,0
T63,F198,C26,ATL,DEN,81334.0,90001.0,8667,6867,1926,200,160,22:35 -> 01:00 (+1),0
T64,F199,C72,SFO,DEN,19980.0,26964.0,6984,5184,1552,200,160,05:33 -> 07:29,0
T64,F200,C29,DEN,SFO,68637.16223986063,75621.16223986063,6984,5184,1552,200,160,19:03 -> 21:00,1
T65,F201,C73,ATL,LAS,21124.865260329712,33742.865260329716,12618,10818,2804,200,160,05:52 -> 09:22,1
T65,F202,C73,LAS,ORD,43606.0,54545.0,10939,9139,2431,200,160,12:06 -> 15:09,0
T65,F203,C56,ORD,PHX,69151.0,79559.0,10408,8608,2313,200,160,19:12 -> 22:05,0
T66,F204,C74,ORD,DEN,27104.1312357747,33521.1312357747,6417,4617,1426,200,160,07:31 -> 09:18,1
T66,F205,C32,DEN,JFK,56934.0,68674.0,11740,9940,2609,200,160,15:48 -> 19:04,0
T67,F206,C75,ATL,DEN,25932.424953565023,34599.42495356502,8667,6867,1926,120,96,07:12 -> 09:36,1
T67,F207,C72,DEN,LAX,40118.0,46350.0,6232,4432,1385,120,96,11:08 -> 12:52,0
T67,F208,C69,LAX,ORD,63560.0,76169.0,12609,10809,2802,120,96,17:39 -> 21:09,0
T67,F209,C47,ORD,ATL,95118.61506416493,99510.61506416493,4392,2592,976,120,96,02:25 -> 03:38,1
T68,F210,C76,LAS,DEN,19860.0,24400.0,4540,2740,1009,200,160,05:31 -> 06:46,0
T68,F211,C74,DEN,CLT,34989.0,44655.0,9666,7866,2148,200,160,09:43 -> 12:24,0
T68,F212,C77,CLT,DEN,77798.0,87464.0,9666,7866,2148,200,160,21:36 -> 00:17 (+1),0
T69,F213,C78,SEA,LAX,26393.07153195115,33305.07153195115,6912,5112,1536,160,128,07:19 -> 09:15,1
T69,F214,C78,LAX,DFW,36788.18206678102,45711.18206678102,8923,7123,1983,160,128,10:13 -> 12:41,1
T69,F215,C79,DFW,ORD,54961.50657690881,60766.50657690881,5805,4005,1290,160,128,15:16 -> 16:52,1
T69,F216,C10,ORD,JFK,84954.0,90295.0,5341,3541,1187,160,128,23:35 -> 01:04 (+1),0
T70,F217,C80,SEA,ORD,20700.0,33124.0,12424,10624,2761,160,128,05:45 -> 09:12,0
T70,F218,C68,ORD,SEA,62961.0,75385.0,12424,10624,2761,160,128,17:29 -> 20:56,0
T71,F219,C81,DEN,LAX,19800.0,26032.0,6232,4432,1385,120,96,05:30 -> 07:13,0
T71,F220,C81,LAX,IAH,32803.0,42770.0,9967,8167,2215,120,96,09:06 -> 11:52,0
T71,F221,C66,IAH,PHX,47455.0,54745.0,7290,5490,1620,120,96,13:10 -> 15:12,0
T71,F222,C67,PHX,IAH,58954.0,66244.0,7290,5490,1620,120,96,16:22 -> 18:24,0
T72,F223,C82,DFW,LAX,20760.0,29683.0,8923,7123,1983,160,128,05:46 -> 08:14,0
T72,F224,C18,LAX,DFW,64903.0,73826.0,8923,7123,1983,160,128,18:01 -> 20:30,0
T73,F225,C83,SEA,PHX,31018.121833676436,39032.121833676436,8014,6214,1781,200,160,08:36 -> 10:50,1
T73,F226,C83,PHX,DFW,54838.0,61106.0,6268,4468,1393,200,160,15:13 -> 16:58,0
T73,F227,C28,DFW,PHX,70191.0,76459.0,6268,4468,1393,200,160,19:29 -> 21:14,0
T74,F228,C84,DEN,JFK,20220.0,31960.0,11740,9940,2609,120,96,05:37 -> 08:52,0
T74,F229,C84,JFK,DFW,66096.51871618282,76149.51871618282,10053,8253,2234,120,96,18:21 -> 21:09,1
T75,F230,C85,LAS,SEA,20700.0,26977.0,6277,4477,1395,120,96,05:45 -> 07:29,0
T75,F231,C60,SEA,LAS,42858.698224223015,49135.698224223015,6277,4477,1395,120,96,11:54 -> 13:38,1
T75,F232,C86,LAS,SEA,52774.0,59051.0,6277,4477,1395,120,96,14:39 -> 16:24,0
T75,F233,C12,SEA,LAX,70692.0,77604.0,6912,5112,1536,120,96,19:38 -> 21:33,0
T75,F234,C23,LAX,SEA,82146.0,89058.0,6912,5112,1536,120,96,22:49 -> 00:44 (+1),0
T76,F235,C87,JFK,IAH,20340.0,30586.0,10246,8446,2277,120,96,05:39 -> 08:29,0
T76,F236,C62,IAH,JFK,64916.0,75162.0,10246,8446,2277,120,96,18:01 -> 20:52,0
T77,F237,C88,IAH,CLT,20940.0,27537.0,6597,4797,1466,120,96,05:49 -> 07:38,0
T77,F238,C74,CLT,DEN,56415.0,66081.0,9666,7866,2148,120,96,15:40 -> 18:21,0
T77,F239,C48,DEN,CLT,67996.0,77662.0,9666,7866,2148,120,96,18:53 -> 21:34,0
T77,F240,C88,CLT,ORD,85792.75513373163,90130.75513373163,4338,2538,964,120,96,23:49 -> 01:02,1
T78,F241,C89,IAH,ORD,20820.0,27525.0,6705,4905,1490,200,160,05:47 -> 07:38,0
T78,F242,C80,ORD,ATL,39769.0,44161.0,4392,2592,976,200,160,11:02 -> 12:16,0
T78,F243,C59,ATL,LAS,75348.0,87966.0,12618,10818,2804,200,160,20:55 -> 00:26 (+1),0
T79,F244,C90,MIA,DFW,20800.64865426191,28909.64865426191,8109,6309,1802,200,160,05:46 -> 08:01,1
T79,F245,C30,DFW,MIA,61342.0,69451.0,8109,6309,1802,200,160,17:02 -> 19:17,0
T80,F246,C91,LAX,DEN,20340.0,26572.0,6232,4432,1385,160,128,05:39 -> 07:22,0
T80,F247,C75,DEN,LAX,34802.0,41034.0,6232,4432,1385,160,128,09:40 -> 11:23,0
T80,F248,C72,LAX,SEA,68485.0,75397.0,6912,5112,1536,160,128,19:01 -> 20:56,0
T80,F249,C44,SEA,DFW,90493.96907238924,102499.96907238924,12006,10206,2668,160,128,01:08 -> 04:28,1
T81,F250,C92,PHX,ORD,23497.877872699497,33905.8778726995,10408,8608,2313,120,96,06:31 -> 09:25,1
T81,F251,C89,ORD,IAH,47739.0,54444.0,6705,4905,1490,120,96,13:15 -> 15:07,0
