Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T06,F51,C13,JFK,DEN,61314,73054,11740,9940,2609,120,96,17:01 -> 20:17
T06,F52,C13,DEN,PHX,76007,80363,4356,2556,968,120,96,21:06 -> 22:19
T06,F53,C13,PHX,DEN,82512,86868,4356,2556,968,120,96,22:55 -> 00:07 (+1)
T07,F54,C14,ORD,JFK,20040,25381,5341,3541,1187,120,96,05:34 -> 07:03
T07,F55,C14,JFK,ORD,27654,32995,5341,3541,1187,120,96,07:40 -> 09:09
T07,F56,C14,ORD,JFK,35368,40709,5341,3541,1187,120,96,09:49 -> 11:18
T07,F57,C14,JFK,DFW,42724,52777,10053,8253,2234,120,96,11:52 -> 14:39
T07,F58,C14,DFW,JFK,55074,65127,10053,8253,2234,120,96,15:17 -> 18:05
T07,F59,C12,JFK,ATL,67438,72937,5499,3699,1222,120,96,18:43 -> 20:15
T07,F60,C15,ATL,JFK,74810,80309,5499,3699,1222,120,96,20:46 -> 22:18
T07,F61,C15,JFK,CLT,82695,86610,3915,2115,870,120,96,22:58 -> 00:03 (+1)
T08,F62,C16,DFW,ATL,19980,25263,5283,3483,1174,120,96,05:33 -> 07:01
T08,F63,C16,ATL,ORD,27832,32224,4392,2592,976,120,96,07:43 -> 08:57
T08,F64,C16,ORD,CLT,34574,38912,4338,2538,964,120,96,09:36 -> 10:48
T08,F65,C16,CLT,DFW,41427,48190,6763,4963,1503,120,96,11:30 -> 13:23
T08,F66,C16,DFW,ORD,50615,56420,5805,4005,1290,120,96,14:03 -> 15:40
T08,F67,C16,ORD,JFK,59116,64457,5341,3541,1187,120,96,16:25 -> 17:54
T08,F68,C14,JFK,ORD,67355,72696,5341,3541,1187,120,96,18:42 -> 20:11
T08,F69,C05,ORD,JFK,75538,80879,5341,3541,1187,120,96,20:58 -> 22:27
T08,F70,C05,JFK,ATL,83846,89345,5499,3699,1222,120,96,23:17 -> 00:49 (+1)
T09,F71,C17,ORD,CLT,20220,24558,4338,2538,964,120,96,05:37 -> 06:49
T09,F72,C17,CLT,ORD,26424,30762,4338,2538,964,120,96,07:20 -> 08:32
T09,F73,C17,ORD,CLT,33063,37401,4338,2538,964,120,96,09:11 -> 10:23
T09,F74,C17,CLT,JFK,40061,43976,3915,2115,870,120,96,11:07 -> 12:12
T09,F75,C17,JFK,DFW,45832,55885,10053,8253,2234,120,96,12:43 -> 15:31
T09,F76,C17,DFW,LAX,58343,67266,8923,7123,1983,120,96,16:12 -> 18:41
T09,F77,C06,LAX,ORD,69215,81824,12609,10809,2802,120,96,19:13 -> 22:43
T09,F78,C08,ORD,DEN,84246,90663,6417,4617,1426,120,96,23:24 -> 01:11 (+1)
T10,F79,C18,ORD,LAX,20580,33189,12609,10809,2802,120,96,05:43 -> 09:13
T10,F80,C18,LAX,ORD,35089,47698,12609,10809,2802,120,96,09:44 -> 13:14
T10,F81,C18,ORD,DEN,49573,55990,6417,4617,1426,120,96,13:46 -> 15:33
T10,F82,C19,DEN,ORD,58213,64630,6417,4617,1426,120,96,16:10 -> 17:57
T10,F83,C19,ORD,ATL,66706,71098,4392,2592,976,120,96,18:31 -> 19:44
T10,F84,C19,ATL,ORD,73746,78138,4392,2592,976,120,96,20:29 -> 21:42
T10,F85,C14,ORD,JFK,80340,85681,5341,3541,1187,120,96,22:19 -> 23:48
T11,F86,C20,LAS,DFW,20580,28203,7623,5823,1694,120,96,05:43 -> 07:50
T11,F87,C20,DFW,JFK,30509,40562,10053,8253,2234,120,96,08:28 -> 11:16
T11,F88,C20,JFK,DFW,42805,52858,10053,8253,2234,120,96,11:53 -> 14:40
T11,F89,C20,DFW,ATL,55531,60814,5283,3483,1174,120,96,15:25 -> 16:53
T11,F90,C21,ATL,PHX,63092,74562,11470,9670,2549,120,96,17:31 -> 20:42
T11,F91,C21,PHX,ATL,76941,88411,11470,9670,2549,120,96,21:22 -> 00:33 (+1)
T12,F92,C22,LAS,ATL,20940,33558,12618,10818,2804,120,96,05:49 -> 09:19
T12,F93,C22,ATL,LAS,35923,48541,12618,10818,2804,120,96,09:58 -> 13:29
T12,F94,C22,LAS,DFW,50677,58300,7623,5823,1694,120,96,14:04 -> 16:11
T12,F95,C23,DFW,LAS,60575,68198,7623,5823,1694,120,96,16:49 -> 18:56
T12,F96,C23,LAS,DFW,70296,77919,7623,5823,1694,120,96,19:31 -> 21:38
T12,F97,C00,DFW,LAX,80471,89394,8923,7123,1983,120,96,22:21 -> 00:49 (+1)
T13,F98,C24,CLT,DEN,21000,30666,9666,7866,2148,120,96,05:50 -> 08:31
T13,F99,C24,DEN,DFW,32637,37281,4644,2844,1032,120,96,09:03 -> 10:21
T13,F100,C24,DFW,SFO,39550,50129,10579,8779,2351,120,96,10:59 -> 13:55
T13,F101,C24,SFO,DFW,52362,62941,10579,8779,2351,120,96,14:32 -> 17:29
T13,F102,C10,DFW,SFO,65509,76088,10579,8779,2351,120,96,18:11 -> 21:08
T13,F103,C04,SFO,DEN,78307,85291,6984,5184,1552,120,96,21:45 -> 23:41
T14,F104,C25,DEN,SFO,20580,27564,6984,5184,1552,120,96,05:43 -> 07:39
T14,F105,C25,SFO,DFW,29983,40562,10579,8779,2351,120,96,08:19 -> 11:16
T14,F106,C25,DFW,CLT,43059,49822,6763,4963,1503,120,96,11:57 -> 13:50
T14,F107,C25,CLT,DFW,51790,58553,6763,4963,1503,120,96,14:23 -> 16:15
T14,F108,C22,DFW,ATL,61412,66695,5283,3483,1174,120,96,17:03 -> 18:31
T14,F109,C20,ATL,DFW,69616,74899,5283,3483,1174,120,96,19:20 -> 20:48
T14,F110,C24,DFW,LAX,77669,86592,8923,7123,1983,120,96,21:34 -> 00:03 (+1)
T14,F111,C17,LAX,PHX,88922,91595,2673,873,594,120,96,00:42 (+1) -> 01:26 (+1)
T15,F112,C26,LAX,ORD,20880,33489,12609,10809,2802,120,96,05:48 -> 09:18
T15,F113,C26,ORD,PHX,36133,46541,10408,8608,2313,120,96,10:02 -> 12:55
T15,F114,C26,PHX,ORD,48685,59093,10408,8608,2313,120,96,13:31 -> 16:24
T15,F115,C27,ORD,SFO,61286,74619,13333,11533,2963,120,96,17:01 -> 20:43
T15,F116,C27,SFO,ORD,77173,90506,13333,11533,2963,120,96,21:26 -> 01:08 (+1)
T16,F117,C28,DFW,LAX,20400,29323,8923,7123,1983,120,96,05:40 -> 08:08
T16,F118,C28,LAX,DFW,31194,40117,8923,7123,1983,120,96,08:39 -> 11:08
T16,F119,C28,DFW,ATL,42788,48071,5283,3483,1174,120,96,11:53 -> 13:21
T16,F120,C28,ATL,LAS,50298,62916,12618,10818,2804,120,96,13:58 -> 17:28
T16,F121,C29,LAS,ATL,64745,77363,12618,10818,2804,120,96,17:59 -> 21:29
T16,F122,C12,ATL,PHX,79237,90707,11470,9670,2549,120,96,22:00 -> 01:11 (+1)
T17,F123,C30,PHX,DFW,20760,27028,6268,4468,1393,120,96,05:46 -> 07:30
T17,F124,C30,DFW,PHX,28923,35191,6268,4468,1393,120,96,08:02 -> 09:46
T17,F125,C30,PHX,DFW,37984,44252,6268,4468,1393,120,96,10:33 -> 12:17
T17,F126,C30,DFW,SFO,47127,57706,10579,8779,2351,120,96,13:05 -> 16:01
T17,F127,C31,SFO,LAX,60391,62834,2443,643,543,120,96,16:46 -> 17:27
T17,F128,C31,LAX,SFO,65242,67685,2443,643,543,120,96,18:07 -> 18:48
T17,F129,C31,SFO,ORD,69830,83163,13333,11533,2963,120,96,19:23 -> 23:06
T17,F130,C06,ORD,DFW,85806,91611,5805,4005,1290,120,96,23:50 -> 01:26 (+1)
T18,F131,C32,DEN,SFO,20700,27684,6984,5184,1552,120,96,05:45 -> 07:41
T18,F132,C32,SFO,DEN,30668,37652,6984,5184,1552,120,96,08:31 -> 10:27
T18,F133,C32,DEN,SFO,39620,46604,6984,5184,1552,120,96,11:00 -> 12:56
T18,F134,C32,SFO,LAX,49540,51983,2443,643,543,120,96,13:45 -> 14:26
T18,F135,C32,LAX,SFO,54922,57365,2443,643,543,120,96,15:15 -> 15:56
T18,F136,C30,SFO,LAX,60120,62563,2443,643,543,120,96,16:42 -> 17:22
T18,F137,C33,LAX,ORD,65312,77921,12609,10809,2802,120,96,18:08 -> 21:38
T18,F138,C19,ORD,ATL,80850,85242,4392,2592,976,120,96,22:27 -> 23:40
T18,F139,C19,ATL,ORD,87055,91447,4392,2592,976,120,96,00:10 (+1) -> 01:24 (+1)
T19,F140,C34,LAS,ATL,20040,32658,12618,10818,2804,120,96,05:34 -> 09:04
T19,F141,C34,ATL,LAS,34874,47492,12618,10818,2804,120,96,09:41 -> 13:11
T19,F142,C34,LAS,ATL,49940,62558,12618,10818,2804,120,96,13:52 -> 17:22
T19,F143,C35,ATL,LAS,65444,78062,12618,10818,2804,120,96,18:10 -> 21:41
T19,F144,C28,LAS,ATL,80012,92630,12618,10818,2804,120,96,22:13 -> 01:43 (+1)
T20,F145,C36,ORD,CLT,20460,24798,4338,2538,964,120,96,05:41 -> 06:53
T20,F146,C36,CLT,ORD,26694,31032,4338,2538,964,120,96,07:24 -> 08:37
T20,F147,C36,ORD,JFK,33150,38491,5341,3541,1187,120,96,09:12 -> 10:41
T20,F148,C36,JFK,ATL,40838,46337,5499,3699,1222,120,96,11:20 -> 12:52
T20,F149,C36,ATL,JFK,48896,54395,5499,3699,1222,120,96,13:34 -> 15:06
T20,F150,C36,JFK,DEN,56928,68668,11740,9940,2609,120,96,15:48 -> 19:04
T20,F151,C18,DEN,ATL,71197,79864,8667,6867,1926,120,96,19:46 -> 22:11
T20,F152,C22,ATL,ORD,82438,86830,4392,2592,976,120,96,22:53 -> 00:07 (+1)
T20,F153,C26,ORD,ATL,88745,93137,4392,2592,976,120,96,00:39 (+1) -> 01:52 (+1)
T21,F154,C37,ATL,JFK,20700,26199,5499,3699,1222,120,96,05:45 -> 07:16
T21,F155,C37,JFK,ATL,28476,33975,5499,3699,1222,120,96,07:54 -> 09:26
T21,F156,C37,ATL,PHX,36169,47639,11470,9670,2549,120,96,10:02 -> 13:13
T21,F157,C37,PHX,ATL,50363,61833,11470,9670,2549,120,96,13:59 -> 17:10
T21,F158,C38,ATL,DFW,63663,68946,5283,3483,1174,120,96,17:41 -> 19:09
T21,F159,C25,DFW,DEN,71248,75892,4644,2844,1032,120,96,19:47 -> 21:04
T21,F160,C36,DEN,LAX,78162,84394,6232,4432,1385,120,96,21:42 -> 23:26
T21,F161,C30,LAX,DEN,87246,93478,6232,4432,1385,120,96,00:14 (+1) -> 01:57 (+1)
T22,F162,C39,LAS,DFW,20820,28443,7623,5823,1694,120,96,05:47 -> 07:54
T22,F163,C39,DFW,LAS,30440,38063,7623,5823,1694,120,96,08:27 -> 10:34
T22,F164,C39,LAS,ATL,40454,53072,12618,10818,2804,120,96,11:14 -> 14:44
T22,F165,C39,ATL,ORD,55693,60085,4392,2592,976,120,96,15:28 -> 16:41
T22,F166,C40,ORD,PHX,62772,73180,10408,8608,2313,120,96,17:26 -> 20:19
T22,F167,C40,PHX,ORD,75300,85708,10408,8608,2313,120,96,20:55 -> 23:48
T22,F168,C31,ORD,ATL,88374,92766,4392,2592,976,120,96,00:32 (+1) -> 01:46 (+1)
T23,F169,C41,CLT,DFW,20280,27043,6763,4963,1503,120,96,05:38 -> 07:30
T23,F170,C41,DFW,SFO,29034,39613,10579,8779,2351,120,96,08:03 -> 11:00
T23,F171,C41,SFO,DFW,41495,52074,10579,8779,2351,120,96,11:31 -> 14:27
T23,F172,C41,DFW,SFO,54007,64586,10579,8779,2351,120,96,15:00 -> 17:56
T23,F173,C32,SFO,DFW,66392,76971,10579,8779,2351,120,96,18:26 -> 21:22
T23,F174,C20,DFW,SFO,79459,90038,10579,8779,2351,120,96,22:04 -> 01:00 (+1)
T24,F175,C42,SFO,PHX,20760,25467,4707,2907,1046,120,96,05:46 -> 07:04
T24,F176,C42,PHX,SFO,27888,32595,4707,2907,1046,120,96,07:44 -> 09:03
T24,F177,C42,SFO,DFW,34961,45540,10579,8779,2351,120,96,09:42 -> 12:39
T24,F178,C42,DFW,ATL,48265,53548,5283,3483,1174,120,96,13:24 -> 14:52
T24,F179,C42,ATL,PHX,55972,67442,11470,9670,2549,120,96,15:32 -> 18:44
T24,F180,C43,PHX,ATL,69786,81256,11470,9670,2549,120,96,19:23 -> 22:34
T25,F181,C44,PHX,LAX,20400,23073,2673,873,594,120,96,05:40 -> 06:24
T25,F182,C44,LAX,PHX,25017,27690,2673,873,594,120,96,06:56 -> 07:41
T25,F183,C44,PHX,LAX,30583,33256,2673,873,594,120,96,08:29 -> 09:14
T25,F184,C44,LAX,PHX,35601,38274,2673,873,594,120,96,09:53 -> 10:37
T25,F185,C44,PHX,LAX,41060,43733,2673,873,594,120,96,11:24 -> 12:08
T25,F186,C44,LAX,ORD,45540,58149,12609,10809,2802,120,96,12:39 -> 16:09
T25,F187,C44,ORD,LAX,61064,73673,12609,10809,2802,120,96,16:57 -> 20:27
T25,F188,C45,LAX,SFO,76435,78878,2443,643,543,120,96,21:13 -> 21:54
T25,F189,C10,SFO,LAS,81763,84751,2988,1188,664,120,96,22:42 -> 23:32
T26,F190,C46,ATL,ORD,20520,24912,4392,2592,976,120,96,05:42 -> 06:55
T26,F191,C46,ORD,LAX,27414,40023,12609,10809,2802,120,96,07:36 -> 11:07
T26,F192,C46,LAX,ORD,43018,55627,12609,10809,2802,120,96,11:56 -> 15:27
T26,F193,C47,ORD,SFO,58591,71924,13333,11533,2963,120,96,16:16 -> 19:58
T26,F194,C41,SFO,DEN,74184,81168,6984,5184,1552,120,96,20:36 -> 22:32
T26,F195,C25,DEN,ATL,83294,91961,8667,6867,1926,120,96,23:08 -> 01:32 (+1)
T27,F196,C48,ATL,DEN,20760,29427,8667,6867,1926,120,96,05:46 -> 08:10
T27,F197,C48,DEN,JFK,31343,43083,11740,9940,2609,120,96,08:42 -> 11:58
T27,F198,C48,JFK,DEN,45159,56899,11740,9940,2609,120,96,12:32 -> 15:48
T27,F199,C49,DEN,JFK,59355,71095,11740,9940,2609,120,96,16:29 -> 19:44
T27,F200,C16,JFK,DFW,72911,82964,10053,8253,2234,120,96,20:15 -> 23:02
T28,F201,C50,JFK,CLT,19920,23835,3915,2115,870,120,96,05:32 -> 06:37
T28,F202,C50,CLT,ORD,26015,30353,4338,2538,964,120,96,07:13 -> 08:25
T28,F203,C50,ORD,ATL,33003,37395,4392,2592,976,120,96,09:10 -> 10:23
T28,F204,C50,ATL,ORD,39893,44285,4392,2592,976,120,96,11:04 -> 12:18
T28,F205,C50,ORD,PHX,46534,56942,10408,8608,2313,120,96,12:55 -> 15:49
T28,F206,C50,PHX,ORD,59037,69445,10408,8608,2313,120,96,16:23 -> 19:17
T28,F207,C39,ORD,PHX,71606,82014,10408,8608,2313,120,96,19:53 -> 22:46
T29,F208,C51,LAX,SFO,19800,22243,2443,643,543,120,96,05:30 -> 06:10
T29,F209,C51,SFO,PHX,24937,29644,4707,2907,1046,120,96,06:55 -> 08:14
T29,F210,C51,PHX,CLT,31858,44674,12816,11016,2848,120,96,08:50 -> 12:24
T29,F211,C51,CLT,DEN,46528,56194,9666,7866,2148,120,96,12:55 -> 15:36
T29,F212,C52,DEN,CLT,58010,67676,9666,7866,2148,120,96,16:06 -> 18:47
T29,F213,C52,CLT,DEN,69715,79381,9666,7866,2148,120,96,19:21 -> 22:03
T29,F214,C48,DEN,CLT,81990,91656,9666,7866,2148,120,96,22:46 -> 01:27 (+1)
T30,F215,C53,PHX,ATL,19980,31450,11470,9670,2549,120,96,05:33 -> 08:44
T30,F216,C53,ATL,DEN,34381,43048,8667,6867,1926,120,96,09:33 -> 11:57
T30,F217,C53,DEN,SFO,45169,52153,6984,5184,1552,120,96,12:32 -> 14:29
T30,F218,C53,SFO,PHX,54159,58866,4707,2907,1046,120,96,15:02 -> 16:21
T30,F219,C54,PHX,SFO,60828,65535,4707,2907,1046,120,96,16:53 -> 18:12
T30,F220,C54,SFO,PHX,68430,73137,4707,2907,1046,120,96,19:00 -> 20:18
T30,F221,C42,PHX,CLT,75363,88179,12816,11016,2848,120,96,20:56 -> 00:29 (+1)
T31,F222,C55,PHX,LAX,20100,22773,2673,873,594,120,96,05:35 -> 06:19
T31,F223,C55,LAX,PHX,24918,27591,2673,873,594,120,96,06:55 -> 07:39
T31,F224,C55,PHX,LAX,29874,32547,2673,873,594,120,96,08:17 -> 09:02
T31,F225,C55,LAX,DFW,34408,43331,8923,7123,1983,120,96,09:33 -> 12:02
T31,F226,C55,DFW,ORD,46130,51935,5805,4005,1290,120,96,12:48 -> 14:25
T31,F227,C55,ORD,LAX,54113,66722,12609,10809,2802,120,96,15:01 -> 18:32
T31,F228,C56,LAX,PHX,69319,71992,2673,873,594,120,96,19:15 -> 19:59
T31,F229,C53,PHX,LAX,74534,77207,2673,873,594,120,96,20:42 -> 21:26
T31,F230,C44,LAX,PHX,79199,81872,2673,873,594,120,96,21:59 -> 22:44
T32,F231,C57,PHX,ORD,20400,30808,10408,8608,2313,120,96,05:40 -> 08:33
T32,F232,C57,ORD,PHX,32900,43308,10408,8608,2313,120,96,09:08 -> 12:01
T32,F233,C57,PHX,LAS,45325,47170,1845,45,410,120,96,12:35 -> 13:06
T32,F234,C57,LAS,SFO,49967,52955,2988,1188,664,120,96,13:52 -> 14:42
T32,F235,C57,SFO,ORD,55595,68928,13333,11533,2963,120,96,15:26 -> 19:08
T32,F236,C46,ORD,DFW,71874,77679,5805,4005,1290,120,96,19:57 -> 21:34
T32,F237,C23,DFW,DEN,79900,84544,4644,2844,1032,120,96,22:11 -> 23:29
T32,F238,C23,DEN,LAS,86657,91197,4540,2740,1009,120,96,00:04 (+1) -> 01:19 (+1)
T33,F239,C58,DFW,ORD,20700,26505,5805,4005,1290,120,96,05:45 -> 07:21
T33,F240,C58,ORD,DFW,28424,34229,5805,4005,1290,120,96,07:53 -> 09:30
T33,F241,C58,DFW,LAX,36795,45718,8923,7123,1983,120,96,10:13 -> 12:41
T33,F242,C58,LAX,DFW,47932,56855,8923,7123,1983,120,96,13:18 -> 15:47
T33,F243,C59,DFW,DEN,59049,63693,4644,2844,1032,120,96,16:24 -> 17:41
T33,F244,C51,DEN,ATL,66001,74668,8667,6867,1926,120,96,18:20 -> 20:44
T33,F245,C34,ATL,DEN,77592,86259,8667,6867,1926,120,96,21:33 -> 23:57
T34,F246,C60,ORD,SFO,20880,34213,13333,11533,2963,120,96,05:48 -> 09:30
T34,F247,C60,SFO,ORD,36348,49681,13333,11533,2963,120,96,10:05 -> 13:48
T34,F248,C60,ORD,SFO,51650,64983,13333,11533,2963,120,96,14:20 -> 18:03
T34,F249,C61,SFO,LAX,67958,70401,2443,643,543,120,96,18:52 -> 19:33
T34,F250,C55,LAX,PHX,72509,75182,2673,873,594,120,96,20:08 -> 20:53
T34,F251,C54,PHX,DEN,77406,81762,4356,2556,968,120,96,21:30 -> 22:42
T35,F252,C62,ORD,LAX,20640,33249,12609,10809,2802,120,96,05:44 -> 09:14
T35,F253,C62,LAX,PHX,36134,38807,2673,873,594,120,96,10:02 -> 10:46
T35,F254,C62,PHX,ORD,40706,51114,10408,8608,2313,120,96,11:18 -> 14:11
T35,F255,C62,ORD,PHX,53419,63827,10408,8608,2313,120,96,14:50 -> 17:43
T35,F256,C63,PHX,LAX,65923,68596,2673,873,594,120,96,18:18 -> 19:03
T35,F257,C63,LAX,ORD,71202,83811,12609,10809,2802,120,96,19:46 -> 23:16
T35,F258,C33,ORD,CLT,86193,90531,4338,2538,964,120,96,23:56 -> 01:08 (+1)
T36,F259,C64,SFO,DFW,19860,30439,10579,8779,2351,120,96,05:31 -> 08:27
T36,F260,C64,DFW,SFO,32681,43260,10579,8779,2351,120,96,09:04 -> 12:01
T36,F261,C64,SFO,DFW,45157,55736,10579,8779,2351,120,96,12:32 -> 15:28
T36,F262,C65,DFW,LAX,58520,67443,8923,7123,1983,120,96,16:15 -> 18:44
T36,F263,C65,LAX,DFW,70075,78998,8923,7123,1983,120,96,19:27 -> 21:56
T36,F264,C32,DFW,ATL,81585,86868,5283,3483,1174,120,96,22:39 -> 00:07 (+1)
T37,F265,C66,SFO,DFW,20460,31039,10579,8779,2351,120,96,05:41 -> 08:37
T37,F266,C66,DFW,SFO,33112,43691,10579,8779,2351,120,96,09:11 -> 12:08
T37,F267,C66,SFO,LAX,46291,48734,2443,643,543,120,96,12:51 -> 13:32
T37,F268,C66,LAX,SFO,51375,53818,2443,643,543,120,96,14:16 -> 14:56
T37,F269,C66,SFO,LAS,56484,59472,2988,1188,664,120,96,15:41 -> 16:31
T37,F270,C67,LAS,ATL,62239,74857,12618,10818,2804,120,96,17:17 -> 20:47
T37,F271,C37,ATL,JFK,77689,83188,5499,3699,1222,120,96,21:34 -> 23:06
T37,F272,C49,JFK,ATL,85350,90849,5499,3699,1222,120,96,23:42 -> 01:14 (+1)
T38,F273,C68,DFW,JFK,20280,30333,10053,8253,2234,120,96,05:38 -> 08:25
T38,F274,C68,JFK,DFW,32519,42572,10053,8253,2234,120,96,09:01 -> 11:49
T38,F275,C68,DFW,CLT,44566,51329,6763,4963,1503,120,96,12:22 -> 14:15
T38,F276,C68,CLT,ORD,54039,58377,4338,2538,964,120,96,15:00 -> 16:12
T38,F277,C69,ORD,DFW,60465,66270,5805,4005,1290,120,96,16:47 -> 18:24
T38,F278,C58,DFW,LAX,68822,77745,8923,7123,1983,120,96,19:07 -> 21:35
T38,F279,C53,LAX,DFW,79761,88684,8923,7123,1983,120,96,22:09 -> 00:38 (+1)
T39,F280,C70,SFO,ORD,20160,33493,13333,11533,2963,120,96,05:36 -> 09:18
T39,F281,C70,ORD,DFW,36177,41982,5805,4005,1290,120,96,10:02 -> 11:39
T39,F282,C70,DFW,ORD,44177,49982,5805,4005,1290,120,96,12:16 -> 13:53
T39,F283,C70,ORD,DEN,52809,59226,6417,4617,1426,120,96,14:40 -> 16:27
T39,F284,C71,DEN,ATL,61701,70368,8667,6867,1926,120,96,17:08 -> 19:32
T39,F285,C71,ATL,PHX,73118,84588,11470,9670,2549,120,96,20:18 -> 23:29
