Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T15,F55,C15,SLC,SFO,67826,72150,4324,2524,961,120,96,18:50 -> 20:02,0
T15,F56,C15,SFO,SAN,81837,85068,3231,1431,718,120,96,22:43 -> 23:37,0
T16,F57,C16,MBS,BWI,20040,23572,3532,1732,785,120,96,05:34 -> 06:32,0
T16,F58,C16,BWI,DFW,34160,42953,8793,6993,1954,120,96,09:29 -> 11:55,0
T16,F59,C16,DFW,MEM,47641,50759,3118,1318,693,120,96,13:14 -> 14:05,1
T16,F60,C16,MEM,SFO,63796,76850,13054,11254,2901,120,96,17:43 -> 21:20,0
T17,F61,C17,RDM,MKE,20100,32083,11983,10183,2663,120,96,05:35 -> 08:54,0
T17,F62,C17,MKE,DEN,35377,41843,6466,4666,1437,120,96,09:49 -> 11:37,0
T17,F63,C17,DEN,MKE,59482,65948,6466,4666,1437,120,96,16:31 -> 18:19,0
T17,F64,C17,MKE,DEN,80533,86999,6466,4666,1437,120,96,22:22 -> 00:09 (+1),0
T18,F65,C18,GRK,JFK,20400,31213,10813,9013,2403,120,96,05:40 -> 08:40,0
T18,F66,C18,JFK,ATL,47873,53372,5499,3699,1222,120,96,13:17 -> 14:49,0
T18,F67,C18,ATL,DTW,72652,76963,4311,2511,958,120,96,20:10 -> 21:22,0
T18,F68,C18,DTW,ATL,82411,86722,4311,2511,958,120,96,22:53 -> 00:05 (+1),0
T19,F69,C19,MEM,ORD,20040,23599,3559,1759,791,120,96,05:34 -> 06:33,0
T19,F70,C19,ORD,RIC,45147,49786,4639,2839,1031,120,96,12:32 -> 13:49,0
T19,F71,C19,RIC,ATL,74251,77729,3478,1678,773,120,96,20:37 -> 21:35,0
T20,F72,C20,LRD,MIA,20580,29184,8604,6804,1912,120,96,05:43 -> 08:06,0
T20,F73,C20,MIA,ORD,43512,52197,8685,6885,1930,120,96,12:05 -> 14:29,0
T20,F74,C20,ORD,DEN,72507,78924,6417,4617,1426,120,96,20:08 -> 21:55,0
T20,F75,C11,DEN,HOU,84982,91376,6394,4594,1421,120,96,23:36 -> 01:22 (+1),0
T21,F76,C21,HSV,IAH,19860,24162,4302,2502,956,120,96,05:31 -> 06:42,0
T21,F77,C21,IAH,MSP,27062,34559,7497,5697,1666,120,96,07:31 -> 09:35,0
T21,F78,C21,MSP,IAH,50806,58303,7497,5697,1666,120,96,14:06 -> 16:11,0
T21,F79,C21,IAH,PDX,72952,86150,13198,11398,2933,120,96,20:15 -> 23:55,0
T22,F80,C22,ELM,MSY,20940,29058,8118,6318,1804,120,96,05:49 -> 08:04,0
T22,F81,C22,MSY,STL,53286,57664,4378,2578,973,120,96,14:48 -> 16:01,0
T22,F82,C22,STL,CLE,81870,85389,3519,1719,782,120,96,22:44 -> 23:43,0
T23,F83,C23,ECP,DTW,20460,26472,6012,4212,1336,120,96,05:41 -> 07:21,0
T23,F84,C23,DTW,DEN,29316,37425,8109,6309,1802,120,96,08:08 -> 10:23,0
T23,F85,C23,DEN,DTW,52605,60714,8109,6309,1802,120,96,14:36 -> 16:51,0
T23,F86,C23,DTW,DFW,72481,79618,7137,5337,1586,120,96,20:08 -> 22:06,0
T24,F87,C24,PBG,DEN,20280,32002,11722,9922,2605,120,96,05:38 -> 08:53,0
T24,F88,C24,DEN,PBG,42208,53930,11722,9922,2605,120,96,11:43 -> 14:58,0
T24,F89,C24,PBG,IAH,60522,71839,11317,9517,2515,120,96,16:48 -> 19:57,0
T24,F90,C25,IAH,MCO,74215,80389,6174,4374,1372,120,96,20:36 -> 22:19,0
T25,F91,C26,SFB,BOS,20820,28776,7956,6156,1768,120,96,05:47 -> 07:59,0
T25,F92,C26,BOS,SFB,53811,61767,7956,6156,1768,120,96,14:56 -> 17:09,0
T25,F93,C26,SFB,BNA,67226,71555,4329,2529,962,120,96,18:40 -> 19:52,0
T25,F94,C26,BNA,SFB,80746,85075,4329,2529,962,120,96,22:25 -> 23:37,0
T26,F95,C27,BGR,DFW,19800,32211,12411,10611,2758,120,96,05:30 -> 08:56,0
T26,F96,C27,DFW,BGR,37100,49511,12411,10611,2758,120,96,10:18 -> 13:45,0
T26,F97,C27,BGR,ATL,72988,81196,8208,6408,1824,120,96,20:16 -> 22:33,0
T26,F98,C18,ATL,EYW,88800,93489,4689,2889,1042,120,96,00:40 (+1) -> 01:58 (+1),0
T27,F99,C28,TPA,DFW,20280,26994,6714,4914,1492,120,96,05:38 -> 07:29,0
T27,F100,C28,DFW,DTW,32394,39531,7137,5337,1586,120,96,08:59 -> 10:58,0
T27,F101,C28,DTW,ATL,45419,49730,4311,2511,958,120,96,12:36 -> 13:48,0
T27,F102,C28,ATL,DEN,53554,62221,8667,6867,1926,120,96,14:52 -> 17:17,0
T27,F103,C28,DEN,FLL,74529,86854,12325,10525,2739,120,96,20:42 -> 00:07 (+1),0
T28,F104,C29,GPT,DTW,19920,26256,6336,4536,1408,120,96,05:32 -> 07:17,0
T28,F105,C29,DTW,LAS,35207,47843,12636,10836,2808,120,96,09:46 -> 13:17,0
T28,F106,C29,LAS,DFW,56421,64044,7623,5823,1694,120,96,15:40 -> 17:47,0
T28,F107,C29,DFW,SLC,75456,82606,7150,5350,1589,120,96,20:57 -> 22:56,0
T29,F108,C30,MSY,MCO,20820,24802,3982,2182,885,120,96,05:47 -> 06:53,0
T29,F109,C30,MCO,IND,37662,43669,6007,4207,1335,120,96,10:27 -> 12:07,0
T29,F110,C30,IND,MCO,60727,66734,6007,4207,1335,120,96,16:52 -> 18:32,0
T29,F111,C30,MCO,DFW,75558,82677,7119,5319,1582,120,96,20:59 -> 22:57,0
T30,F112,C31,LNK,DTW,20520,25578,5058,3258,1124,120,96,05:42 -> 07:06,0
T30,F113,C31,DTW,TPA,41906,49034,7128,5328,1584,120,96,11:38 -> 13:37,0
T30,F114,C31,TPA,DCA,53301,59200,5899,4099,1311,120,96,14:48 -> 16:26,0
T30,F115,C31,DCA,SAV,70868,74634,3766,1966,837,120,96,19:41 -> 20:43,0
T30,F116,C31,SAV,DCA,88699,92465,3766,1966,837,120,96,00:38 (+1) -> 01:41 (+1),0
T31,F117,C32,BZN,ORD,20700,29263,8563,6763,1903,120,96,05:45 -> 08:07,0
T31,F118,C32,ORD,DEN,35653,42070,6417,4617,1426,120,96,09:54 -> 11:41,0
T31,F119,C32,DEN,ORD,45850,52267,6417,4617,1426,120,96,12:44 -> 14:31,0
T31,F120,C32,ORD,BNA,74599,77564,2965,1165,659,120,96,20:43 -> 21:32,0
T32,F121,C33,MIA,ATL,19860,24175,4315,2515,959,120,96,05:31 -> 06:42,0
T32,F122,C33,ATL,MIA,32756,37071,4315,2515,959,120,96,09:05 -> 10:17,0
T32,F123,C33,MIA,JFK,40361,48267,7906,6106,1757,120,96,11:12 -> 13:24,0
T32,F124,C33,JFK,MIA,55237,63143,7906,6106,1757,120,96,15:20 -> 17:32,0
T32,F125,C33,MIA,JFK,77483,85389,7906,6106,1757,120,96,21:31 -> 23:43,0
T33,F126,C34,TUS,RSW,20340,33327,12987,11187,2886,120,96,05:39 -> 09:15,0
T33,F127,C34,RSW,DTW,41085,48955,7870,6070,1749,120,96,11:24 -> 13:35,0
T33,F128,C34,DTW,BWI,61540,64492,2952,1152,656,120,96,17:05 -> 17:54,0
T34,F129,C35,DAB,PIT,20520,26190,5670,3870,1260,120,96,05:42 -> 07:16,0
T34,F130,C35,PIT,DAB,39456,45126,5670,3870,1260,120,96,10:57 -> 12:32,0
T34,F131,C35,DAB,BOS,67309,75049,7740,5940,1720,120,96,18:41 -> 20:50,0
T35,F132,C36,STS,LAX,20340,23233,2893,1093,643,120,96,05:39 -> 06:27,0
T35,F133,C36,LAX,DAL,35845,44849,9004,7204,2001,120,96,09:57 -> 12:27,0
T35,F134,C36,DAL,OMA,61036,65284,4248,2448,944,120,96,16:57 -> 18:08,0
T35,F135,C36,OMA,SFO,67234,77584,10350,8550,2300,120,96,18:40 -> 21:33,0
T36,F136,C37,MRY,SLC,20820,25203,4383,2583,974,120,96,05:47 -> 07:00,0
T36,F137,C37,SLC,MRY,46596,50979,4383,2583,974,120,96,12:56 -> 14:09,1
T36,F138,C37,MRY,SLC,68436,72819,4383,2583,974,120,96,19:00 -> 20:13,0
T37,F139,C38,MSY,MIA,19800,24678,4878,3078,1084,120,96,05:30 -> 06:51,0
T37,F140,C38,MIA,MSY,40177,45055,4878,3078,1084,120,96,11:09 -> 12:30,0
T37,F141,C38,MSY,DFW,69687,72922,3235,1435,719,120,96,19:21 -> 20:15,0
T38,F142,C39,RIC,ALB,20040,22987,2947,1147,655,120,96,05:34 -> 06:23,0
T38,F143,C39,ALB,MCO,33058,40838,7780,5980,1729,120,96,09:10 -> 11:20,0
T38,F144,C39,MCO,PIT,62152,68200,6048,4248,1344,120,96,17:15 -> 18:56,0
T39,F145,C40,GFK,PBI,19920,32479,12559,10759,2791,120,96,05:32 -> 09:01,0
T39,F146,C40,PBI,MSY,50739,55504,4765,2965,1059,120,96,14:05 -> 15:25,0
T39,F147,C40,MSY,PBI,58688,63453,4765,2965,1059,120,96,16:18 -> 17:37,0
T39,F148,C40,PBI,CMH,75576,82335,6759,4959,1502,120,96,20:59 -> 22:52,0
T40,F149,C41,ICT,MDT,19800,27927,8127,6327,1806,120,96,05:30 -> 07:45,0
T40,F150,C41,MDT,ICT,35377,43504,8127,6327,1806,120,96,09:49 -> 12:05,0
T40,F151,C41,ICT,IAD,67429,75281,7852,6052,1745,120,96,18:43 -> 20:54,0
T41,F152,C42,EUG,DEN,20894,28089,7195,5395,1599,120,96,05:48 -> 07:48,1
T41,F153,C42,DEN,PHX,44763,49119,4356,2556,968,120,96,12:26 -> 13:38,0
T41,F154,C42,PHX,STL,65969,75086,9117,7317,2026,120,96,18:19 -> 20:51,1
T41,F155,C42,STL,DEN,80511,86068,5557,3757,1235,120,96,22:21 -> 23:54,0
T42,F156,C43,ASE,JFK,21000,33640,12640,10840,2809,120,96,05:50 -> 09:20,0
T42,F157,C43,JFK,ASE,49526,62166,12640,10840,2809,120,96,13:45 -> 17:16,0
T42,F158,C43,ASE,LAS,64604,68240,3636,1836,808,120,96,17:56 -> 18:57,0
T42,F159,C44,LAS,ASE,76889,80525,3636,1836,808,120,96,21:21 -> 22:22,0
T43,F160,C45,MAF,SFO,19800,28539,8739,6939,1942,120,96,05:30 -> 07:55,0
T43,F161,C45,SFO,MDW,43219,56615,13396,11596,2977,120,96,12:00 -> 15:43,0
T43,F162,C08,MDW,SEA,74487,87006,12519,10719,2782,120,96,20:41 -> 00:10 (+1),0
T44,F163,C46,LNK,FLL,20160,30258,10098,8298,2244,120,96,05:36 -> 08:24,0
T44,F164,C46,FLL,IND,41092,48382,7290,5490,1620,120,96,11:24 -> 13:26,0
T44,F165,C46,IND,LAX,73154,86258,13104,11304,2912,120,96,20:19 -> 23:57,0
T45,F166,C47,MYR,MSY,19800,24952,5152,3352,1145,120,96,05:30 -> 06:55,0
T45,F167,C47,MSY,STL,30406,34784,4378,2578,973,120,96,08:26 -> 09:39,0
T45,F168,C47,STL,BWI,48163,53491,5328,3528,1184,120,96,13:22 -> 14:51,0
T45,F169,C34,BWI,ATL,73738,77909,4171,2371,927,120,96,20:28 -> 21:38,0
T46,F170,C48,BOS,ORD,20820,27079,6259,4459,1391,120,96,05:47 -> 07:31,0
T46,F171,C48,ORD,LAX,48304,60913,12609,10809,2802,120,96,13:25 -> 16:55,0
T46,F172,C48,LAX,MSP,71714,82815,11101,9301,2467,120,96,19:55 -> 23:00,0
T47,F173,C49,PWM,IAD,20160,23728,3568,1768,793,120,96,05:36 -> 06:35,0
T47,F174,C49,IAD,PWM,28843,32411,3568,1768,793,120,96,08:00 -> 09:00,0
T47,F175,C49,PWM,ATL,47131,54560,7429,5629,1651,120,96,13:05 -> 15:09,1
T47,F176,C49,ATL,PIT,64393,68204,3811,2011,847,120,96,17:53 -> 18:56,0
T47,F177,C39,PIT,ATL,78298,82109,3811,2011,847,120,96,21:44 -> 22:48,0
T47,F178,C14,ATL,PIT,89573,93384,3811,2011,847,120,96,00:52 (+1) -> 01:56 (+1),0
T48,F179,C50,ACK,ATL,20460,27309,6849,5049,1522,120,96,05:41 -> 07:35,0
T48,F180,C50,ATL,ACK,29814,36663,6849,5049,1522,120,96,08:16 -> 10:11,0
T48,F181,C50,ACK,MIA,56302,65117,8815,7015,1959,120,96,15:38 -> 18:05,0
T48,F182,C50,MIA,SWF,76025,84291,8266,6466,1837,120,96,21:07 -> 23:24,0
T49,F183,C51,FLL,BOS,20880,29853,8973,7173,1994,120,96,05:48 -> 08:17,0
T49,F184,C51,BOS,MSP,33276,41394,8118,6318,1804,120,96,09:14 -> 11:29,0
T49,F185,C51,MSP,BOS,65529,73647,8118,6318,1804,120,96,18:12 -> 20:27,0
T49,F186,C35,BOS,FNT,78378,83067,4689,2889,1042,120,96,21:46 -> 23:04,0
