Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T10,F28,C13,SEA,SFO,19860,24778,4918,3118,1093,120,96,05:31 -> 06:52
T10,F29,C13,SFO,DFW,32116,42695,10579,8779,2351,120,96,08:55 -> 11:51
T10,F30,C14,DFW,ATL,44946,50229,5283,3483,1174,120,96,12:29 -> 13:57
T10,F31,C14,ATL,DEN,57275,65942,8667,6867,1926,120,96,15:54 -> 18:19
T10,F32,C09,DEN,ORD,72353,78770,6417,4617,1426,120,96,20:05 -> 21:52
T11,F33,C15,ATL,JFK,20940,26439,5499,3699,1222,120,96,05:49 -> 07:20
T11,F34,C15,JFK,ATL,36427,41926,5499,3699,1222,120,96,10:07 -> 11:38
T11,F35,C10,ATL,MCO,73665,76590,2925,1125,650,120,96,20:27 -> 21:16
T12,F36,C16,EWR,ORD,19860,25053,5193,3393,1154,120,96,05:31 -> 06:57
T12,F37,C16,ORD,LAS,42820,53759,10939,9139,2431,120,96,11:53 -> 14:55
T12,F38,C17,LAS,ATL,61988,74606,12618,10818,2804,120,96,17:13 -> 20:43
T13,F39,C18,SFO,IAH,20400,32221,11821,10021,2627,200,160,05:40 -> 08:57
T13,F40,C18,IAH,MIA,59833,66803,6970,5170,1549,200,160,16:37 -> 18:33
T13,F41,C06,MIA,JFK,75116,83022,7906,6106,1757,200,160,20:51 -> 23:03
T14,F42,C19,JFK,MCO,20640,27484,6844,5044,1521,120,96,05:44 -> 07:38
T14,F43,C19,MCO,CLT,38055,41452,3397,1597,755,120,96,10:34 -> 11:30
T14,F44,C19,CLT,MCO,47188,50585,3397,1597,755,120,96,13:06 -> 14:03
T14,F45,C10,MCO,CLT,81497,84894,3397,1597,755,120,96,22:38 -> 23:34
T15,F46,C20,MCO,ATL,20940,23865,2925,1125,650,120,96,05:49 -> 06:37
T15,F47,C15,ATL,JFK,56537,62036,5499,3699,1222,120,96,15:42 -> 17:13
T15,F48,C21,JFK,DFW,75238,85291,10053,8253,2234,120,96,20:53 -> 23:41
T16,F49,C22,JFK,ATL,20460,25959,5499,3699,1222,200,160,05:41 -> 07:12
T16,F50,C20,ATL,MIA,37793,42108,4315,2515,959,200,160,10:29 -> 11:41
T16,F51,C20,MIA,EWR,46331,54206,7875,6075,1750,200,160,12:52 -> 15:03
T16,F52,C01,EWR,CLT,59405,63230,3825,2025,850,200,160,16:30 -> 17:33
T16,F53,C23,CLT,MIA,81414,86134,4720,2920,1049,200,160,22:36 -> 23:55
T17,F54,C24,SEA,LAX,21000,27912,6912,5112,1536,160,128,05:50 -> 07:45
T17,F55,C24,LAX,SEA,36484,43396,6912,5112,1536,160,128,10:08 -> 12:03
T17,F56,C24,SEA,ORD,48550,60974,12424,10624,2761,160,128,13:29 -> 16:56
T18,F57,C25,DEN,LAS,20220,24760,4540,2740,1009,120,96,05:37 -> 06:52
T18,F58,C25,LAS,SEA,53136,59413,6277,4477,1395,120,96,14:45 -> 16:30
T19,F59,C26,SEA,ORD,20160,32584,12424,10624,2761,160,128,05:36 -> 09:03
T19,F60,C26,ORD,SEA,41471,53895,12424,10624,2761,160,128,11:31 -> 14:58
T19,F61,C27,SEA,ORD,60700,73124,12424,10624,2761,160,128,16:51 -> 20:18
T20,F62,C28,CLT,IAH,20040,26637,6597,4797,1466,200,160,05:34 -> 07:23
T20,F63,C28,IAH,MIA,42911,49881,6970,5170,1549,200,160,11:55 -> 13:51
T21,F64,C29,DEN,MCO,20400,31587,11187,9387,2486,120,96,05:40 -> 08:46
T21,F65,C29,MCO,DEN,38461,49648,11187,9387,2486,120,96,10:41 -> 13:47
T21,F66,C14,DEN,JFK,80255,91995,11740,9940,2609,120,96,22:17 -> 01:33 (+1)
T22,F67,C30,DEN,SFO,20100,27084,6984,5184,1552,160,128,05:35 -> 07:31
T22,F68,C30,SFO,SEA,44641,49559,4918,3118,1093,160,128,12:24 -> 13:45
T22,F69,C30,SEA,SFO,52508,57426,4918,3118,1093,160,128,14:35 -> 15:57
T22,F70,C03,SFO,IAH,76941,88762,11821,10021,2627,160,128,21:22 -> 00:39 (+1)
T23,F71,C31,PHX,DFW,20220,26488,6268,4468,1393,200,160,05:37 -> 07:21
T23,F72,C13,DFW,PHX,50756,57024,6268,4468,1393,200,160,14:05 -> 15:50
T23,F73,C32,PHX,DFW,69179,75447,6268,4468,1393,200,160,19:12 -> 20:57
T23,F74,C31,DFW,PHX,81601,87869,6268,4468,1393,200,160,22:40 -> 00:24 (+1)
T24,F75,C33,CLT,ORD,19860,24198,4338,2538,964,160,128,05:31 -> 06:43
T24,F76,C33,ORD,IAH,26689,33394,6705,4905,1490,160,128,07:24 -> 09:16
T24,F77,C33,IAH,JFK,59136,69382,10246,8446,2277,160,128,16:25 -> 19:16
T24,F78,C15,JFK,DEN,73239,84979,11740,9940,2609,160,128,20:20 -> 23:36
T25,F79,C34,EWR,ATL,19980,25375,5395,3595,1199,160,128,05:33 -> 07:02
T25,F80,C22,ATL,MCO,33643,36568,2925,1125,650,160,128,09:20 -> 10:09
T25,F81,C22,MCO,EWR,39894,46689,6795,4995,1510,160,128,11:04 -> 12:58
T25,F82,C35,EWR,MCO,55875,62670,6795,4995,1510,160,128,15:31 -> 17:24
T26,F83,C36,LAS,DFW,20340,27963,7623,5823,1694,160,128,05:39 -> 07:46
T26,F84,C36,DFW,DEN,60264,64908,4644,2844,1032,160,128,16:44 -> 18:01
T26,F85,C12,DEN,LAX,83692,89924,6232,4432,1385,160,128,23:14 -> 00:58 (+1)
T27,F86,C37,DFW,JFK,19800,29853,10053,8253,2234,120,96,05:30 -> 08:17
T27,F87,C37,JFK,DFW,63741,73794,10053,8253,2234,120,96,17:42 -> 20:29
T28,F88,C38,DFW,DEN,20040,24684,4644,2844,1032,200,160,05:34 -> 06:51
T28,F89,C38,DEN,DFW,38264,42908,4644,2844,1032,200,160,10:37 -> 11:55
T28,F90,C38,DFW,MCO,54716,61835,7119,5319,1582,200,160,15:11 -> 17:10
T28,F91,C19,MCO,DFW,77991,85110,7119,5319,1582,200,160,21:39 -> 23:38
T29,F92,C39,JFK,IAH,21000,31246,10246,8446,2277,160,128,05:50 -> 08:40
T29,F93,C39,IAH,LAX,54687,64654,9967,8167,2215,160,128,15:11 -> 17:57
T29,F94,C40,LAX,IAH,79162,89129,9967,8167,2215,160,128,21:59 -> 00:45 (+1)
T30,F95,C41,CLT,MIA,20520,25240,4720,2920,1049,200,160,05:42 -> 07:00
T30,F96,C41,MIA,CLT,33016,37736,4720,2920,1049,200,160,09:10 -> 10:28
T30,F97,C41,CLT,IAH,57434,64031,6597,4797,1466,200,160,15:57 -> 17:47
T30,F98,C04,IAH,LAX,75910,85877,9967,8167,2215,200,160,21:05 -> 23:51
T31,F99,C42,SEA,ORD,20220,32644,12424,10624,2761,160,128,05:37 -> 09:04
T31,F100,C42,ORD,SEA,56060,68484,12424,10624,2761,160,128,15:34 -> 19:01
T31,F101,C25,SEA,DFW,70292,82298,12006,10206,2668,160,128,19:31 -> 22:51
T32,F102,C43,JFK,ATL,20820,26319,5499,3699,1222,160,128,05:47 -> 07:18
T32,F103,C34,ATL,PHX,36636,48106,11470,9670,2549,160,128,10:10 -> 13:21
T32,F104,C13,PHX,MCO,63955,77315,13360,11560,2969,160,128,17:45 -> 21:28
T33,F105,C44,LAX,DFW,20520,29443,8923,7123,1983,200,160,05:42 -> 08:10
T33,F106,C44,DFW,LAX,50381,59304,8923,7123,1983,200,160,13:59 -> 16:28
T34,F107,C45,CLT,DEN,20520,30186,9666,7866,2148,160,128,05:42 -> 08:23
T34,F108,C45,DEN,CLT,50003,59669,9666,7866,2148,160,128,13:53 -> 16:34
T34,F109,C46,CLT,PHX,62877,75693,12816,11016,2848,160,128,17:27 -> 21:01
T35,F110,C47,IAH,ATL,20400,25381,4981,3181,1107,160,128,05:40 -> 07:03
T35,F111,C43,ATL,PHX,49342,60812,11470,9670,2549,160,128,13:42 -> 16:53
T36,F112,C48,ATL,LAS,20520,33138,12618,10818,2804,200,160,05:42 -> 09:12
T36,F113,C16,LAS,ORD,64726,75665,10939,9139,2431,200,160,17:58 -> 21:01
T37,F114,C49,SEA,DFW,20340,32346,12006,10206,2668,200,160,05:39 -> 08:59
T37,F115,C49,DFW,SEA,48216,60222,12006,10206,2668,200,160,13:23 -> 16:43
T37,F116,C26,SEA,LAS,78289,84566,6277,4477,1395,200,160,21:44 -> 23:29
T38,F117,C50,CLT,DEN,20160,29826,9666,7866,2148,120,96,05:36 -> 08:17
T38,F118,C29,DEN,LAX,61818,68050,6232,4432,1385,120,96,17:10 -> 18:54
T38,F119,C39,LAX,DEN,76272,82504,6232,4432,1385,120,96,21:11 -> 22:55
T39,F120,C51,CLT,ORD,20640,24978,4338,2538,964,160,128,05:44 -> 06:56
T39,F121,C51,ORD,IAH,60256,66961,6705,4905,1490,160,128,16:44 -> 18:36
T39,F122,C41,IAH,EWR,71399,81524,10125,8325,2250,160,128,19:49 -> 22:38
T40,F123,C52,SEA,LAX,20160,27072,6912,5112,1536,200,160,05:36 -> 07:31
T40,F124,C52,LAX,SEA,46452,53364,6912,5112,1536,200,160,12:54 -> 14:49
T40,F125,C52,SEA,LAX,55730,62642,6912,5112,1536,200,160,15:28 -> 17:24
T41,F126,C53,LAS,DFW,20580,28203,7623,5823,1694,200,160,05:43 -> 07:50
T41,F127,C53,DFW,LAS,52068,59691,7623,5823,1694,200,160,14:27 -> 16:34
T41,F128,C48,LAS,DFW,82986,90609,7623,5823,1694,200,160,23:03 -> 01:10 (+1)
T42,F129,C54,EWR,ORD,20520,25713,5193,3393,1154,120,96,05:42 -> 07:08
T42,F130,C54,ORD,EWR,61413,66606,5193,3393,1154,120,96,17:03 -> 18:30
T42,F131,C20,EWR,ORD,72924,78117,5193,3393,1154,120,96,20:15 -> 21:41
T43,F132,C55,DEN,MCO,20700,31887,11187,9387,2486,200,160,05:45 -> 08:51
T43,F133,C55,MCO,ATL,41213,44138,2925,1125,650,200,160,11:26 -> 12:15
T43,F134,C47,ATL,MCO,74932,77857,2925,1125,650,200,160,20:48 -> 21:37
T44,F135,C56,PHX,ORD,20820,31228,10408,8608,2313,160,128,05:47 -> 08:40
T44,F136,C56,ORD,EWR,45114,50307,5193,3393,1154,160,128,12:31 -> 13:58
T44,F137,C22,EWR,ORD,74814,80007,5193,3393,1154,160,128,20:46 -> 22:13
T45,F138,C57,SFO,ORD,20280,33613,13333,11533,2963,120,96,05:38 -> 09:20
T45,F139,C24,ORD,ATL,68950,73342,4392,2592,976,120,96,19:09 -> 20:22
T46,F140,C58,SEA,LAX,20100,27012,6912,5112,1536,120,96,05:35 -> 07:30
T46,F141,C58,LAX,DFW,48012,56935,8923,7123,1983,120,96,13:20 -> 15:48
T46,F142,C59,DFW,JFK,60104,70157,10053,8253,2234,120,96,16:41 -> 19:29
T47,F143,C60,PHX,ORD,20820,31228,10408,8608,2313,200,160,05:47 -> 08:40
T47,F144,C57,ORD,SFO,48620,61953,13333,11533,2963,200,160,13:30 -> 17:12
T48,F145,C61,LAS,ORD,20400,31339,10939,9139,2431,200,160,05:40 -> 08:42
T48,F146,C60,ORD,LAS,41710,52649,10939,9139,2431,200,160,11:35 -> 14:37
T48,F147,C62,LAS,ORD,56201,67140,10939,9139,2431,200,160,15:36 -> 18:39
T48,F148,C16,ORD,SFO,78975,92308,13333,11533,2963,200,160,21:56 -> 01:38 (+1)
T49,F149,C63,ORD,DFW,20880,26685,5805,4005,1290,200,160,05:48 -> 07:24
T49,F150,C63,DFW,SEA,55730,67736,12006,10206,2668,200,160,15:28 -> 18:48
T50,F151,C64,CLT,MIA,19860,24580,4720,2920,1049,160,128,05:31 -> 06:49
T50,F152,C64,MIA,JFK,47383,55289,7906,6106,1757,160,128,13:09 -> 15:21
T50,F153,C33,JFK,ATL,78666,84165,5499,3699,1222,160,128,21:51 -> 23:22
T51,F154,C65,LAX,ORD,20160,32769,12609,10809,2802,200,160,05:36 -> 09:06
T51,F155,C61,ORD,LAX,66306,78915,12609,10809,2802,200,160,18:25 -> 21:55
T52,F156,C66,DEN,JFK,20880,32620,11740,9940,2609,160,128,05:48 -> 09:03
T52,F157,C66,JFK,DEN,45641,57381,11740,9940,2609,160,128,12:40 -> 15:56
T52,F158,C50,DEN,LAX,60603,66835,6232,4432,1385,160,128,16:50 -> 18:33
T53,F159,C67,ORD,LAS,20940,31879,10939,9139,2431,200,160,05:49 -> 08:51
T53,F160,C67,LAS,ORD,51172,62111,10939,9139,2431,200,160,14:12 -> 17:15
T53,F161,C09,ORD,ATL,88407,92799,4392,2592,976,200,160,00:33 (+1) -> 01:46 (+1)
T54,F162,C68,MIA,ORD,20640,29325,8685,6885,1930,120,96,05:44 -> 08:08
T54,F163,C65,ORD,LAX,48986,61595,12609,10809,2802,120,96,13:36 -> 17:06
T54,F164,C29,LAX,ORD,76324,88933,12609,10809,2802,120,96,21:12 -> 00:42 (+1)
T55,F165,C69,ATL,DFW,20640,25923,5283,3483,1174,160,128,05:44 -> 07:12
T55,F166,C69,DFW,ORD,53594,59399,5805,4005,1290,160,128,14:53 -> 16:29
T56,F167,C70,LAS,ORD,20520,31459,10939,9139,2431,120,96,05:42 -> 08:44
T56,F168,C68,ORD,EWR,42227,47420,5193,3393,1154,120,96,11:43 -> 13:10
T56,F169,C56,EWR,DFW,55191,65109,9918,8118,2204,120,96,15:19 -> 18:05
T56,F170,C58,DFW,EWR,75126,85044,9918,8118,2204,120,96,20:52 -> 23:37
T57,F171,C71,PHX,CLT,20400,33216,12816,11016,2848,160,128,05:40 -> 09:13
T57,F172,C71,CLT,PHX,47465,60281,12816,11016,2848,160,128,13:11 -> 16:44
T57,F173,C34,PHX,DEN,81441,85797,4356,2556,968,160,128,22:37 -> 23:49
T58,F174,C72,JFK,ORD,19860,25201,5341,3541,1187,120,96,05:31 -> 07:00
T58,F175,C70,ORD,DFW,40365,46170,5805,4005,1290,120,96,11:12 -> 12:49
T58,F176,C73,DFW,ORD,60565,66370,5805,4005,1290,120,96,16:49 -> 18:26
T58,F177,C62,ORD,CLT,69237,73575,4338,2538,964,120,96,19:13 -> 20:26
T59,F178,C74,EWR,ATL,20520,25915,5395,3595,1199,120,96,05:42 -> 07:11
T59,F179,C74,ATL,DFW,38154,43437,5283,3483,1174,120,96,10:35 -> 12:03
T59,F180,C56,DFW,PHX,69329,75597,6268,4468,1393,120,96,19:15 -> 20:59
T60,F181,C75,MIA,ATL,20520,24835,4315,2515,959,200,160,05:42 -> 06:53
T60,F182,C55,ATL,MIA,58087,62402,4315,2515,959,200,160,16:08 -> 17:20
T60,F183,C18,MIA,EWR,72060,79935,7875,6075,1750,200,160,20:01 -> 22:12
T61,F184,C76,ORD,MCO,20880,28170,7290,5490,1620,200,160,05:48 -> 07:49
T61,F185,C76,MCO,ATL,59451,62376,2925,1125,650,200,160,16:30 -> 17:19
T61,F186,C75,ATL,MCO,64351,67276,2925,1125,650,200,160,17:52 -> 18:41
T61,F187,C35,MCO,ATL,76997,79922,2925,1125,650,200,160,21:23 -> 22:12
T62,F188,C77,SFO,PHX,20340,25047,4707,2907,1046,160,128,05:39 -> 06:57
T62,F189,C77,PHX,ATL,36811,48281,11470,9670,2549,160,128,10:13 -> 13:24
T62,F190,C78,ATL,MCO,53842,56767,2925,1125,650,160,128,14:57 -> 15:46
T63,F191,C79,SFO,ORD,19920,33253,13333,11533,2963,120,96,05:32 -> 09:14
T63,F192,C72,ORD,SFO,41160,54493,13333,11533,2963,120,96,11:26 -> 15:08
T63,F193,C30,SFO,DFW,74656,85235,10579,8779,2351,120,96,20:44 -> 23:40
T64,F194,C80,PHX,CLT,20760,33576,12816,11016,2848,120,96,05:46 -> 09:19
T64,F195,C80,CLT,PHX,59823,72639,12816,11016,2848,120,96,16:37 -> 20:10
T65,F196,C81,DEN,ORD,20160,26577,6417,4617,1426,200,160,05:36 -> 07:22
T65,F197,C79,ORD,CLT,47515,51853,4338,2538,964,200,160,13:11 -> 14:24
T66,F198,C82,DFW,EWR,20580,30498,9918,8118,2204,160,128,05:43 -> 08:28
T66,F199,C82,EWR,IAH,37119,47244,10125,8325,2250,160,128,10:18 -> 13:07
T66,F200,C00,IAH,EWR,80913,91038,10125,8325,2250,160,128,22:28 -> 01:17 (+1)
T67,F201,C83,DFW,SEA,20100,32106,12006,10206,2668,160,128,05:35 -> 08:55
T67,F202,C83,SEA,DFW,61329,73335,12006,10206,2668,160,128,17:02 -> 20:22
T68,F203,C84,PHX,DEN,20160,24516,4356,2556,968,200,160,05:36 -> 06:48
T68,F204,C84,DEN,LAX,42997,49229,6232,4432,1385,200,160,11:56 -> 13:40
T68,F205,C84,LAX,DFW,54758,63681,8923,7123,1983,200,160,15:12 -> 17:41
T69,F206,C85,MCO,JFK,20640,27484,6844,5044,1521,160,128,05:44 -> 07:38
T69,F207,C85,JFK,MCO,33158,40002,6844,5044,1521,160,128,09:12 -> 11:06
T69,F208,C85,MCO,DEN,48984,60171,11187,9387,2486,160,128,13:36 -> 16:42
T69,F209,C36,DEN,EWR,80467,92059,11592,9792,2576,160,128,22:21 -> 01:34 (+1)
T70,F210,C86,DEN,CLT,20040,29706,9666,7866,2148,200,160,05:34 -> 08:15
T70,F211,C86,CLT,PHX,46798,59614,12816,11016,2848,200,160,12:59 -> 16:33
T70,F212,C43,PHX,DEN,81599,85955,4356,2556,968,200,160,22:39 -> 23:52
T71,F213,C87,SEA,LAX,21000,27912,6912,5112,1536,200,160,05:50 -> 07:45
T71,F214,C87,LAX,DFW,48245,57168,8923,7123,1983,200,160,13:24 -> 15:52
T72,F215,C88,JFK,CLT,20880,24795,3915,2115,870,120,96,05:48 -> 06:53
T72,F216,C79,CLT,JFK,60760,64675,3915,2115,870,120,96,16:52 -> 17:57
T72,F217,C06,JFK,CLT,89161,93076,3915,2115,870,120,96,00:46 (+1) -> 01:51 (+1)
T73,F218,C89,MCO,ATL,20400,23325,2925,1125,650,200,160,05:40 -> 06:28
T73,F219,C77,ATL,MCO,57619,60544,2925,1125,650,200,160,16:00 -> 16:49
T73,F220,C38,MCO,ATL,70587,73512,2925,1125,650,200,160,19:36 -> 20:25
T74,F221,C90,ATL,LAS,20520,33138,12618,10818,2804,200,160,05:42 -> 09:12
T74,F222,C90,LAS,ORD,43606,54545,10939,9139,2431,200,160,12:06 -> 15:09
T74,F223,C67,ORD,DEN,69151,75568,6417,4617,1426,200,160,19:12 -> 20:59
T74,F224,C66,DEN,ORD,78300,84717,6417,4617,1426,200,160,21:45 -> 23:31
T75,F225,C91,SFO,PHX,20160,24867,4707,2907,1046,200,160,05:36 -> 06:54
T75,F226,C91,PHX,SFO,30190,34897,4707,2907,1046,200,160,08:23 -> 09:41
T75,F227,C91,SFO,DFW,37057,47636,10579,8779,2351,200,160,10:17 -> 13:13
T75,F228,C70,DFW,SFO,58268,68847,10579,8779,2351,200,160,16:11 -> 19:07
T76,F229,C92,CLT,MIA,20340,25060,4720,2920,1049,160,128,05:39 -> 06:57
T76,F230,C92,MIA,DEN,36979,49345,12366,10566,2748,160,128,10:16 -> 13:42
T76,F231,C85,DEN,ORD,70938,77355,6417,4617,1426,160,128,19:42 -> 21:29
T77,F232,C93,DFW,SFO,20280,30859,10579,8779,2351,200,160,05:38 -> 08:34
T77,F233,C93,SFO,DFW,39541,50120,10579,8779,2351,200,160,10:59 -> 13:55
T77,F234,C74,DFW,SFO,58247,68826,10579,8779,2351,200,160,16:10 -> 19:07
T77,F235,C57,SFO,DFW,76935,87514,10579,8779,2351,200,160,21:22 -> 00:18 (+1)
T78,F236,C94,DFW,DEN,19860,24504,4644,2844,1032,200,160,05:31 -> 06:48
T78,F237,C92,DEN,LAS,59785,64325,4540,2740,1009,200,160,16:36 -> 17:52
T79,F238,C95,PHX,DFW,19980,26248,6268,4468,1393,120,96,05:33 -> 07:17
T79,F239,C95,DFW,DEN,44541,49185,4644,2844,1032,120,96,12:22 -> 13:39
T79,F240,C94,DEN,SFO,64154,71138,6984,5184,1552,120,96,17:49 -> 19:45
T80,F241,C96,EWR,DEN,20820,32412,11592,9792,2576,160,128,05:47 -> 09:00
T80,F242,C96,DEN,EWR,38559,50151,11592,9792,2576,160,128,10:42 -> 13:55
T80,F243,C54,EWR,DEN,78416,90008,11592,9792,2576,160,128,21:46 -> 01:00 (+1)
T81,F244,C97,MIA,ATL,20700,25015,4315,2515,959,160,128,05:45 -> 06:56
T81,F245,C89,ATL,ORD,29580,33972,4392,2592,976,160,128,08:13 -> 09:26
T81,F246,C81,ORD,ATL,38101,42493,4392,2592,976,160,128,10:35 -> 11:48
T81,F247,C81,ATL,ORD,60548,64940,4392,2592,976,160,128,16:49 -> 18:02
T82,F248,C98,IAH,ORD,20340,27045,6705,4905,1490,160,128,05:39 -> 07:30
T82,F249,C89,ORD,IAH,36130,42835,6705,4905,1490,160,128,10:02 -> 11:53
T82,F250,C82,IAH,ORD,60214,66919,6705,4905,1490,160,128,16:43 -> 18:35
T82,F251,C69,ORD,MIA,74634,83319,8685,6885,1930,160,128,20:43 -> 23:08
T83,F252,C99,DEN,CLT,20220,29886,9666,7866,2148,160,128,05:37 -> 08:18
T83,F253,C88,CLT,IAH,34428,41025,6597,4797,1466,160,128,09:33 -> 11:23
T83,F254,C88,IAH,DEN,60371,66612,6241,4441,1387,160,128,16:46 -> 18:30
T84,F255,C100,JFK,MCO,20340,27184,6844,5044,1521,120,96,05:39 -> 07:33
T84,F256,C78,MCO,JFK,61514,68358,6844,5044,1521,120,96,17:05 -> 18:59
T85,F257,C101,ATL,DEN,20460,29127,8667,6867,1926,200,160,05:41 -> 08:05
T85,F258,C101,DEN,LAS,35242,39782,4540,2740,1009,200,160,09:47 -> 11:03
T85,F259,C60,LAS,DEN,58167,62707,4540,2740,1009,200,160,16:09 -> 17:25
T85,F260,C88,DEN,LAS,70962,75502,4540,2740,1009,200,160,19:42 -> 20:58
T86,F261,C102,JFK,DFW,20940,30993,10053,8253,2234,120,96,05:49 -> 08:36
T86,F262,C84,DFW,JFK,66603,76656,10053,8253,2234,120,96,18:30 -> 21:17
T87,F263,C103,DFW,EWR,19800,29718,9918,8118,2204,200,160,05:30 -> 08:15
T87,F264,C103,EWR,DFW,34644,44562,9918,8118,2204,200,160,09:37 -> 12:22
T87,F265,C87,DFW,JFK,68556,78609,10053,8253,2234,200,160,19:02 -> 21:50
T88,F266,C104,ORD,LAS,20040,30979,10939,9139,2431,120,96,05:34 -> 08:36
T88,F267,C101,LAS,ORD,47273,58212,10939,9139,2431,120,96,13:07 -> 16:10
T88,F268,C27,ORD,MCO,76916,84206,7290,5490,1620,120,96,21:21 -> 23:23
T89,F269,C105,PHX,SFO,20040,24747,4707,2907,1046,120,96,05:34 -> 06:52
T89,F270,C105,SFO,IAH,42038,53859,11821,10021,2627,120,96,11:40 -> 14:57
T89,F271,C51,IAH,JFK,73897,84143,10246,8446,2277,120,96,20:31 -> 23:22
T90,F272,C106,PHX,ATL,20880,32350,11470,9670,2549,160,128,05:48 -> 08:59
T90,F273,C97,ATL,PHX,62790,74260,11470,9670,2549,160,128,17:26 -> 20:37
T90,F274,C46,PHX,SFO,88286,92993,4707,2907,1046,160,128,00:31 (+1) -> 01:49 (+1)
T91,F275,C107,LAX,DFW,20400,29323,8923,7123,1983,120,96,05:40 -> 08:08
T91,F276,C102,DFW,JFK,37908,47961,10053,8253,2234,120,96,10:31 -> 13:19
T91,F277,C59,JFK,DFW,75085,85138,10053,8253,2234,120,96,20:51 -> 23:38
T92,F278,C108,LAX,DEN,21000,27232,6232,4432,1385,160,128,05:50 -> 07:33
T92,F279,C95,DEN,LAX,53768,60000,6232,4432,1385,160,128,14:56 -> 16:40
T92,F280,C44,LAX,DEN,87263,93495,6232,4432,1385,160,128,00:14 (+1) -> 01:58 (+1)
T93,F281,C109,SFO,DEN,20640,27624,6984,5184,1552,160,128,05:44 -> 07:40
T93,F282,C108,DEN,SFO,42000,48984,6984,5184,1552,160,128,11:40 -> 13:36
T93,F283,C70,SFO,DEN,75320,82304,6984,5184,1552,160,128,20:55 -> 22:51
T94,F284,C110,IAH,ATL,20880,25861,4981,3181,1107,160,128,05:48 -> 07:11
T94,F285,C106,ATL,EWR,46391,51786,5395,3595,1199,160,128,12:53 -> 14:23
T94,F286,C68,EWR,ATL,71376,76771,5395,3595,1199,160,128,19:49 -> 21:19
T95,F287,C111,IAH,LAS,20340,29169,8829,7029,1962,200,160,05:39 -> 08:06
T95,F288,C104,LAS,DEN,52637,57177,4540,2740,1009,200,160,14:37 -> 15:52
T95,F289,C109,DEN,LAS,60108,64648,4540,2740,1009,200,160,16:41 -> 17:57
T95,F290,C53,LAS,ORD,71174,82113,10939,9139,2431,200,160,19:46 -> 22:48
T96,F291,C112,LAS,DFW,20460,28083,7623,5823,1694,160,128,05:41 -> 07:48
T96,F292,C107,DFW,CLT,38699,45462,6763,4963,1503,160,128,10:44 -> 12:37
