Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T14,F46,C18,DCA,BOS,29819.760614644103,32703.760614644103,2884,1084,641,200,160,08:16 -> 09:05,1
T14,F47,C18,BOS,ORD,63736.0619527518,69995.0619527518,6259,4459,1391,200,160,17:42 -> 19:26,1
T14,F48,C09,ORD,IAH,71663.0,78368.0,6705,4905,1490,200,160,19:54 -> 21:46,0
T15,F49,C19,BOS,ATL,20040.0,26884.0,6844,5044,1521,160,128,05:34 -> 07:28,0
T15,F50,C19,ATL,BOS,36881.0,43725.0,6844,5044,1521,160,128,10:14 -> 12:08,0
T15,F51,C19,BOS,ORD,47948.0,54207.0,6259,4459,1391,160,128,13:19 -> 15:03,0
T15,F52,C18,ORD,JFK,87083.0,92424.0,5341,3541,1187,160,128,00:11 (+1) -> 01:40 (+1),0
T16,F53,C20,SFO,ORD,20220.0,33553.0,13333,11533,2963,120,96,05:37 -> 09:19,0
T16,F54,C20,ORD,BOS,48821.0,55080.0,6259,4459,1391,120,96,13:33 -> 15:18,0
T16,F55,C21,BOS,DEN,69476.0,82143.0,12667,10867,2815,120,96,19:17 -> 22:49,0
T17,F56,C22,MSP,SFO,20520.0,31999.0,11479,9679,2551,120,96,05:42 -> 08:53,0
T17,F57,C22,SFO,MSP,67897.0,79376.0,11479,9679,2551,120,96,18:51 -> 22:02,0
T17,F58,C12,MSP,BOS,84754.0,92872.0,8118,6318,1804,120,96,23:32 -> 01:47 (+1),0
T18,F59,C23,MIA,IAH,20700.0,27670.0,6970,5170,1549,200,160,05:45 -> 07:41,0
T18,F60,C23,IAH,LAS,59384.0,68213.0,8829,7029,1962,200,160,16:29 -> 18:56,0
T19,F61,C24,LAX,DEN,20760.0,26992.0,6232,4432,1385,160,128,05:46 -> 07:29,0
T19,F62,C24,DEN,ATL,55610.0,64277.0,8667,6867,1926,160,128,15:26 -> 17:51,0
T19,F63,C25,ATL,DEN,68346.0,77013.0,8667,6867,1926,160,128,18:59 -> 21:23,0
T19,F64,C00,DEN,PHX,79335.0,83691.0,4356,2556,968,160,128,22:02 -> 23:14,0
T20,F65,C26,DTW,DFW,20940.0,28077.0,7137,5337,1586,200,160,05:49 -> 07:47,0
T20,F66,C16,DFW,DTW,60854.0,67991.0,7137,5337,1586,200,160,16:54 -> 18:53,0
T21,F67,C27,ATL,DFW,20100.0,25383.0,5283,3483,1174,200,160,05:35 -> 07:03,0
T21,F68,C26,DFW,ATL,38560.0,43843.0,5283,3483,1174,200,160,10:42 -> 12:10,0
T21,F69,C26,ATL,DFW,58764.0,64047.0,5283,3483,1174,200,160,16:19 -> 17:47,0
T22,F70,C28,DCA,MCO,19920.0,25428.0,5508,3708,1224,200,160,05:32 -> 07:03,0
T22,F71,C28,MCO,EWR,60973.0,67768.0,6795,4995,1510,200,160,16:56 -> 18:49,0
T22,F72,C28,EWR,MCO,85672.0,92467.0,6795,4995,1510,200,160,23:47 -> 01:41 (+1),0
T23,F73,C29,FLL,DEN,20460.0,32785.0,12325,10525,2739,200,160,05:41 -> 09:06,0
T23,F74,C29,DEN,FLL,62337.73091943521,74662.73091943521,12325,10525,2739,200,160,17:18 -> 20:44,1
T24,F75,C30,DCA,ATL,20940.0,24900.0,3960,2160,880,200,160,05:49 -> 06:55,0
T24,F76,C30,ATL,EWR,59479.0,64874.0,5395,3595,1199,200,160,16:31 -> 18:01,0
T24,F77,C30,EWR,ATL,80081.0,85476.0,5395,3595,1199,200,160,22:14 -> 23:44,0
