Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T08,F24,C11,FLL,ORD,65572.0,74144.0,8572,6772,1905,160,128,18:12 -> 20:35,0
T09,F25,C12,SEA,DEN,31738.490739514455,39140.490739514455,7402,5602,1645,160,128,08:48 -> 10:52,1
T09,F26,C12,DEN,CLT,37855.0,47521.0,9666,7866,2148,160,128,10:30 -> 13:12,0
T09,F27,C13,CLT,JFK,64636.0,68551.0,3915,2115,870,160,128,17:57 -> 19:02,0
T09,F28,C13,JFK,MSP,83789.0,91218.0,7429,5629,1651,160,128,23:16 -> 01:20 (+1),0
T10,F29,C14,JFK,MSP,19860.0,27289.0,7429,5629,1651,200,160,05:31 -> 07:34,0
T10,F30,C14,MSP,MIA,34927.0,45808.0,10881,9081,2418,200,160,09:42 -> 12:43,0
T10,F31,C15,MIA,MSP,48681.0,59562.0,10881,9081,2418,200,160,13:31 -> 16:32,0
T11,F32,C16,PHL,IAH,32733.337181278002,42313.337181278,9580,7780,2129,120,96,09:05 -> 11:45,1
T11,F33,C16,IAH,PHL,65387.2022740454,74967.2022740454,9580,7780,2129,120,96,18:09 -> 20:49,1
T11,F34,C17,PHL,FLL,81711.0,88911.0,7200,5400,1600,120,96,22:41 -> 00:41 (+1),0
T12,F35,C18,ORD,SFO,20220.0,33553.0,13333,11533,2963,200,160,05:37 -> 09:19,0
T12,F36,C18,SFO,ORD,61023.0,74356.0,13333,11533,2963,200,160,16:57 -> 20:39,0
T12,F37,C05,ORD,MCO,76991.0,84281.0,7290,5490,1620,200,160,21:23 -> 23:24,0
T13,F38,C19,MCO,PHL,25126.903417279973,31372.903417279973,6246,4446,1388,160,128,06:58 -> 08:42,1
T13,F39,C19,PHL,CLT,69774.21955341181,73018.21955341181,3244,1444,721,160,128,19:22 -> 20:16,1
T13,F40,C12,CLT,PHL,85221.54850230631,88465.54850230631,3244,1444,721,160,128,23:40 -> 00:34,1
T14,F41,C20,ATL,MIA,20580.0,24895.0,4315,2515,959,160,128,05:43 -> 06:54,0
T14,F42,C14,MIA,DFW,55443.0,63552.0,8109,6309,1802,160,128,15:24 -> 17:39,0
T14,F43,C21,DFW,SEA,72474.0,84480.0,12006,10206,2668,160,128,20:07 -> 23:28,0
T15,F44,C22,SFO,PHX,19980.0,24687.0,4707,2907,1046,160,128,05:33 -> 06:51,0
T15,F45,C22,PHX,ORD,42329.0,52737.0,10408,8608,2313,160,128,11:45 -> 14:38,0
T15,F46,C23,ORD,SEA,57290.0,69714.0,12424,10624,2761,160,128,15:54 -> 19:21,0
T16,F47,C24,PHX,IAH,34151.40196671175,41441.40196671175,7290,5490,1620,160,128,09:29 -> 11:30,1
T16,F48,C24,IAH,ORD,47694.01879901289,54399.01879901289,6705,4905,1490,160,128,13:14 -> 15:06,1
T16,F49,C22,ORD,CLT,66347.01119907148,70685.01119907148,4338,2538,964,160,128,18:25 -> 19:38,1
T17,F50,C25,PHL,MSP,34202.03316786928,41285.03316786928,7083,5283,1574,120,96,09:30 -> 11:28,1
T17,F51,C15,MSP,PHL,67210.02416746072,74293.02416746072,7083,5283,1574,120,96,18:40 -> 20:38,1
T17,F52,C16,PHL,ORD,77633.0713665919,82529.0713665919,4896,3096,1088,120,96,21:33 -> 22:55,1
T18,F53,C26,DEN,IAH,25100.69232893688,31341.69232893688,6241,4441,1387,160,128,06:58 -> 08:42,1
T18,F54,C26,IAH,CLT,62545.0,69142.0,6597,4797,1466,160,128,17:22 -> 19:12,0
T18,F55,C19,CLT,IAH,76741.0,83338.0,6597,4797,1466,160,128,21:19 -> 23:08,0
T19,F56,C27,SEA,PHX,20100.0,28114.0,8014,6214,1781,200,160,05:35 -> 07:48,0
T19,F57,C27,PHX,SEA,39283.0,47297.0,8014,6214,1781,200,160,10:54 -> 13:08,0
T19,F58,C00,SEA,LAS,71256.0,77533.0,6277,4477,1395,200,160,19:47 -> 21:32,0
T20,F59,C28,SEA,LAX,21000.0,27912.0,6912,5112,1536,200,160,05:50 -> 07:45,0
T20,F60,C28,LAX,IAH,47618.0,57585.0,9967,8167,2215,200,160,13:13 -> 15:59,0
T20,F61,C29,IAH,MIA,78453.58259933416,85423.58259933416,6970,5170,1549,200,160,21:47 -> 23:43,1
T20,F62,C20,MIA,ATL,84944.0,89259.0,4315,2515,959,200,160,23:35 -> 00:47 (+1),0
T21,F63,C30,SFO,DEN,19920.0,26904.0,6984,5184,1552,200,160,05:32 -> 07:28,0
T21,F64,C30,DEN,PHL,46938.0,58188.0,11250,9450,2500,200,160,13:02 -> 16:09,0
T21,F65,C15,PHL,ATL,75696.0,80515.0,4819,3019,1071,200,160,21:01 -> 22:21,0
T22,F66,C31,DEN,JFK,34732.04927641936,46472.04927641936,11740,9940,2609,120,96,09:38 -> 12:54,1
T22,F67,C31,JFK,DEN,44322.0,56062.0,11740,9940,2609,120,96,12:18 -> 15:34,0
T22,F68,C09,DEN,LAX,76925.0,83157.0,6232,4432,1385,120,96,21:22 -> 23:05,0
T23,F69,C32,PHX,ATL,20400.0,31870.0,11470,9670,2549,160,128,05:40 -> 08:51,0
T23,F70,C03,ATL,MSP,56016.0,62581.0,6565,4765,1459,160,128,15:33 -> 17:23,0
T24,F71,C33,LAX,ORD,20220.0,32829.0,12609,10809,2802,160,128,05:37 -> 09:07,0
T24,F72,C24,ORD,LAX,56115.49140629743,68724.49140629743,12609,10809,2802,160,128,15:35 -> 19:05,1
